Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
19-Sep-2023,17:45,179.16,-0.01,-0.01%,179.18,179.14,179.18,"1,792"
19-Sep-2023,17:40,179.17,+0.03,+0.01%,179.18,179.14,179.18,381
19-Sep-2023,17:35,179.14,+0.01,+0.01%,179.08,179.08,179.18,631
19-Sep-2023,17:30,179.13,-0.02,-0.01%,179.15,179.07,179.18,"5,138"
19-Sep-2023,17:25,179.15,+0.01,+0.01%,179.17,179.11,179.17,"1,967"
19-Sep-2023,17:20,179.14,-0.01,-0.01%,179.16,179.13,179.17,"5,284"
19-Sep-2023,17:15,179.15,-0.02,-0.01%,179.16,179.14,179.17,"1,089"
19-Sep-2023,17:10,179.17,+0.03,+0.02%,179.16,179.14,179.17,"1,616"
19-Sep-2023,17:05,179.14,-0.02,-0.01%,179.14,179.13,179.17,"2,346"
19-Sep-2023,17:00,179.16,+0.00,+0.00%,179.15,179.14,179.17,"2,194"
19-Sep-2023,16:55,179.15,-0.01,-0.01%,179.17,179.13,179.17,"1,204,390"
19-Sep-2023,16:50,179.16,-0.00,-0.00%,179.16,179.15,179.18,"1,922"
19-Sep-2023,16:45,179.17,-0.01,-0.01%,179.18,179.15,179.18,"2,425"
19-Sep-2023,16:40,179.18,+0.00,+0.00%,179.15,179.07,179.21,"32,607"
19-Sep-2023,16:35,179.18,+0.08,+0.04%,179.09,179.07,179.20,"7,092"
19-Sep-2023,16:30,179.10,-0.04,-0.02%,179.15,179.08,179.17,"11,142"
19-Sep-2023,16:25,179.14,-0.03,-0.02%,179.16,179.10,179.17,"5,989"
19-Sep-2023,16:20,179.17,-0.13,-0.07%,179.29,179.07,179.30,"25,899"
19-Sep-2023,16:15,179.30,+0.13,+0.07%,179.16,179.07,179.35,"18,355"
19-Sep-2023,16:10,179.17,+0.07,+0.04%,179.10,179.03,179.20,"112,694"
19-Sep-2023,16:05,179.10,-0.00,-0.00%,179.10,179.03,179.16,"6,222,185"
19-Sep-2023,16:00,179.10,+0.03,+0.01%,179.08,179.02,179.18,"1,512,394"
19-Sep-2023,15:55,179.08,-0.19,-0.10%,179.26,179.06,179.32,"944,481"
19-Sep-2023,15:50,179.26,-0.06,-0.03%,179.31,179.22,179.44,"671,964"
19-Sep-2023,15:45,179.32,+0.22,+0.13%,179.09,179.04,179.32,"647,631"
19-Sep-2023,15:40,179.09,+0.06,+0.03%,179.03,176.48,179.13,"482,511"
19-Sep-2023,15:35,179.03,-0.07,-0.04%,179.10,178.93,179.11,"500,934"
19-Sep-2023,15:30,179.10,+0.12,+0.07%,178.97,176.48,179.15,"487,810"
19-Sep-2023,15:25,178.98,+0.08,+0.04%,178.91,178.80,179.00,"400,486"
19-Sep-2023,15:20,178.90,+0.04,+0.02%,178.86,178.74,179.28,"409,382"
19-Sep-2023,15:15,178.86,-0.07,-0.04%,178.92,178.76,178.95,"332,955"
19-Sep-2023,15:10,178.93,+0.01,+0.01%,178.92,178.90,179.01,"286,932"
19-Sep-2023,15:05,178.92,+0.02,+0.01%,178.90,178.80,179.04,"494,184"
19-Sep-2023,15:00,178.90,-0.27,-0.15%,179.16,178.90,179.18,"512,076"
19-Sep-2023,14:55,179.17,-0.09,-0.05%,179.25,179.07,179.32,"487,695"
19-Sep-2023,14:50,179.26,-0.16,-0.09%,179.41,179.19,179.46,"394,965"
19-Sep-2023,14:45,179.42,-0.04,-0.02%,179.46,179.40,179.55,"324,261"
19-Sep-2023,14:40,179.46,+0.20,+0.11%,179.26,179.23,179.63,"819,506"
19-Sep-2023,14:35,179.26,+0.13,+0.07%,179.13,179.11,179.28,"407,074"
19-Sep-2023,14:30,179.14,-0.14,-0.08%,179.27,179.11,179.39,"509,818"
19-Sep-2023,14:25,179.27,+0.03,+0.02%,179.23,179.17,179.31,"347,407"
19-Sep-2023,14:20,179.24,+0.03,+0.02%,179.22,179.15,179.27,"415,591"
19-Sep-2023,14:15,179.21,-0.11,-0.06%,179.32,179.17,179.36,"538,328"
19-Sep-2023,14:10,179.32,+0.04,+0.02%,179.28,179.25,179.39,"515,352"
19-Sep-2023,14:05,179.28,+0.19,+0.10%,179.10,179.07,179.31,"556,283"
19-Sep-2023,14:00,179.09,-0.03,-0.02%,179.13,178.98,179.13,"301,136"
19-Sep-2023,13:55,179.13,+0.09,+0.05%,179.04,178.90,179.18,"563,583"
19-Sep-2023,13:50,179.04,+0.18,+0.10%,178.86,178.83,179.12,"892,489"
19-Sep-2023,13:45,178.86,+0.06,+0.03%,178.80,178.71,178.92,"542,704"
19-Sep-2023,13:40,178.80,+0.11,+0.06%,178.69,178.62,178.80,"297,710"
19-Sep-2023,13:35,178.69,+0.12,+0.07%,178.58,178.57,178.77,"473,324"
19-Sep-2023,13:30,178.57,+0.05,+0.03%,178.51,178.46,178.59,"365,870"
19-Sep-2023,13:25,178.52,+0.05,+0.03%,178.47,178.41,178.57,"358,735"
19-Sep-2023,13:20,178.47,+0.07,+0.04%,178.39,178.32,178.48,"378,925"
19-Sep-2023,13:15,178.39,+0.01,+0.01%,178.38,178.35,178.50,"385,455"
19-Sep-2023,13:10,178.38,-0.02,-0.01%,178.41,178.27,178.44,"386,806"
19-Sep-2023,13:05,178.40,+0.20,+0.11%,178.20,178.14,178.44,"711,522"
19-Sep-2023,13:00,178.20,+0.14,+0.08%,178.06,178.00,178.24,"383,675"
19-Sep-2023,12:55,178.06,+0.12,+0.07%,177.94,177.92,178.07,"291,920"
19-Sep-2023,12:50,177.94,+0.06,+0.03%,177.88,177.77,177.96,"286,722"
19-Sep-2023,12:45,177.88,+0.03,+0.02%,177.86,177.80,177.98,"318,744"
19-Sep-2023,12:40,177.85,-0.27,-0.15%,178.13,177.85,178.13,"386,686"
19-Sep-2023,12:35,178.12,-0.04,-0.02%,178.15,178.09,178.19,"231,369"
19-Sep-2023,12:30,178.16,+0.05,+0.03%,178.10,178.09,178.20,"412,396"
19-Sep-2023,12:25,178.11,+0.06,+0.03%,178.04,176.59,178.14,"313,903"
19-Sep-2023,12:20,178.05,+0.18,+0.10%,177.87,177.82,178.08,"297,359"
19-Sep-2023,12:15,177.86,+0.03,+0.02%,177.84,177.73,177.91,"287,074"
19-Sep-2023,12:10,177.83,-0.03,-0.02%,177.86,177.63,177.90,"475,050"
19-Sep-2023,12:05,177.86,-0.20,-0.11%,178.07,177.80,178.09,"369,749"
19-Sep-2023,12:00,178.06,+0.25,+0.14%,177.80,177.74,178.12,"557,771"
19-Sep-2023,11:55,177.81,+0.02,+0.01%,177.78,177.65,177.82,"285,724"
19-Sep-2023,11:50,177.79,+0.05,+0.03%,177.75,177.62,177.86,"382,048"
19-Sep-2023,11:45,177.74,-0.16,-0.09%,177.90,177.70,177.91,"349,802"
19-Sep-2023,11:40,177.90,+0.16,+0.09%,177.74,177.68,177.93,"520,769"
19-Sep-2023,11:35,177.74,+0.15,+0.09%,177.59,177.50,177.74,"578,875"
19-Sep-2023,11:30,177.59,+0.22,+0.12%,177.37,177.32,177.60,"487,330"
19-Sep-2023,11:25,177.37,+0.14,+0.08%,177.23,177.22,177.39,"310,109"
19-Sep-2023,11:20,177.23,-0.09,-0.05%,177.31,177.15,177.33,"325,028"
19-Sep-2023,11:15,177.32,-0.05,-0.03%,177.37,177.22,177.39,"303,193"
19-Sep-2023,11:10,177.37,-0.03,-0.02%,177.41,177.27,177.44,"326,254"
19-Sep-2023,11:05,177.40,+0.17,+0.10%,177.22,177.17,177.43,"445,516"
19-Sep-2023,11:00,177.23,-0.15,-0.09%,177.39,177.18,177.43,"458,775"
19-Sep-2023,10:55,177.38,-0.12,-0.07%,177.49,177.29,177.52,"375,302"
19-Sep-2023,10:50,177.50,-0.03,-0.02%,177.53,177.43,177.62,"368,266"
19-Sep-2023,10:45,177.53,+0.18,+0.10%,177.34,177.30,177.54,"489,521"
19-Sep-2023,10:40,177.35,-0.08,-0.04%,177.44,177.26,177.60,"614,114"
19-Sep-2023,10:35,177.43,-0.35,-0.20%,177.77,177.42,177.78,"482,824"
19-Sep-2023,10:30,177.78,+0.09,+0.05%,177.69,177.55,177.81,"488,864"
19-Sep-2023,10:25,177.69,+0.07,+0.04%,177.62,177.48,177.78,"453,880"
19-Sep-2023,10:20,177.62,+0.06,+0.03%,177.56,177.45,177.91,"998,495"
19-Sep-2023,10:15,177.56,+0.16,+0.09%,177.39,177.37,177.75,"937,020"
19-Sep-2023,10:10,177.40,+0.18,+0.10%,177.22,177.18,177.46,"1,001,600"
19-Sep-2023,10:05,177.22,-0.38,-0.21%,177.60,177.13,177.71,"815,114"
19-Sep-2023,10:00,177.60,-0.33,-0.19%,177.93,177.55,178.01,"805,856"
19-Sep-2023,09:55,177.93,-0.29,-0.17%,178.23,177.80,178.31,"1,015,957"
19-Sep-2023,09:50,178.23,-0.31,-0.18%,178.54,178.16,178.67,"1,459,730"
19-Sep-2023,09:45,178.54,+0.16,+0.09%,178.38,178.19,178.62,"1,123,978"
19-Sep-2023,09:40,178.38,+0.34,+0.19%,178.08,177.86,178.54,"1,468,358"
19-Sep-2023,09:35,178.04,+0.50,+0.28%,177.53,177.31,178.25,"2,241,276"
19-Sep-2023,09:30,177.53,-0.06,-0.03%,177.54,177.13,177.63,"89,474"
19-Sep-2023,09:25,177.59,-0.10,-0.06%,177.68,177.52,177.80,"44,960"
19-Sep-2023,09:20,177.69,-0.08,-0.05%,177.79,177.60,177.79,"28,117"
19-Sep-2023,09:15,177.77,-0.11,-0.06%,177.86,177.73,177.96,"23,743"
19-Sep-2023,09:10,177.89,-0.13,-0.07%,178.03,177.81,178.08,"34,898"
19-Sep-2023,09:05,178.02,+0.05,+0.03%,177.95,177.91,178.07,"56,122"
19-Sep-2023,09:00,177.96,-0.16,-0.09%,178.12,175.91,178.43,"153,395"
19-Sep-2023,08:55,178.12,-0.15,-0.08%,178.25,178.02,178.29,"24,934"
19-Sep-2023,08:50,178.27,+0.22,+0.12%,178.03,178.01,178.29,"29,847"
19-Sep-2023,08:45,178.05,-0.24,-0.13%,178.31,178.03,178.33,"46,765"
19-Sep-2023,08:40,178.29,+0.01,+0.01%,178.26,178.15,178.33,"12,422"
19-Sep-2023,08:35,178.28,-0.24,-0.13%,178.52,178.16,178.60,"13,874"
19-Sep-2023,08:30,178.52,+0.18,+0.10%,178.38,178.30,178.56,"5,798"
19-Sep-2023,08:25,178.34,-0.11,-0.06%,178.41,178.25,178.46,"10,517"
19-Sep-2023,08:20,178.45,-0.15,-0.08%,178.61,178.39,178.70,"14,399"
19-Sep-2023,08:15,178.60,-0.04,-0.02%,178.69,178.50,178.70,"15,947"
19-Sep-2023,08:10,178.64,+0.08,+0.04%,178.62,178.54,178.70,"3,377"
19-Sep-2023,08:05,178.56,-0.12,-0.07%,178.50,177.73,178.99,"134,860"
19-Sep-2023,08:00,178.68,+0.10,+0.06%,178.62,178.58,178.70,"10,234"
19-Sep-2023,07:55,178.58,-0.21,-0.12%,178.79,178.57,178.82,"11,795"
19-Sep-2023,07:50,178.79,+0.10,+0.06%,178.69,178.59,178.80,"7,731"
19-Sep-2023,07:45,178.69,-0.07,-0.04%,178.77,178.64,178.77,"6,107"
19-Sep-2023,07:40,178.76,-0.11,-0.06%,178.87,178.72,178.89,"6,961"
19-Sep-2023,07:35,178.87,-0.02,-0.01%,178.90,178.86,178.96,"11,073"
19-Sep-2023,07:30,178.89,+0.10,+0.06%,178.79,178.78,178.89,"5,416"
19-Sep-2023,07:25,178.79,+0.13,+0.07%,178.66,178.66,178.79,"1,456"
19-Sep-2023,07:20,178.66,+0.06,+0.03%,178.63,178.50,178.78,"16,396"
19-Sep-2023,07:15,178.60,-0.05,-0.03%,178.63,178.60,178.68,"5,735"
19-Sep-2023,07:10,178.65,+0.13,+0.07%,178.49,178.49,178.67,"8,934"
19-Sep-2023,07:05,178.52,+0.01,+0.01%,178.50,178.46,178.53,"11,336"
19-Sep-2023,07:00,178.51,0.00,0.00%,178.50,178.47,178.53,"2,656"
19-Sep-2023,06:55,178.51,-0.09,-0.05%,178.60,178.47,178.60,"1,483"
19-Sep-2023,06:50,178.60,+0.01,+0.01%,178.60,178.60,178.66,218
19-Sep-2023,06:45,178.59,+0.04,+0.02%,178.54,178.50,178.60,487
19-Sep-2023,06:40,178.55,+0.02,+0.01%,178.55,178.47,178.66,"6,059"
19-Sep-2023,06:35,178.53,+0.05,+0.03%,178.48,178.46,178.53,"1,696"
19-Sep-2023,06:30,178.48,-0.17,-0.10%,178.64,178.46,178.65,"5,408"
19-Sep-2023,06:25,178.65,-0.02,-0.01%,178.67,178.63,178.69,613
19-Sep-2023,06:20,178.67,-0.07,-0.04%,178.71,178.67,178.78,"1,033"
19-Sep-2023,06:15,178.74,+0.01,+0.01%,178.75,178.72,178.75,84
19-Sep-2023,06:10,178.73,+0.04,+0.02%,178.69,178.66,178.75,500
19-Sep-2023,06:05,178.69,-0.02,-0.01%,178.72,178.68,178.73,767
19-Sep-2023,06:00,178.71,-0.03,-0.02%,178.73,178.71,178.74,718
19-Sep-2023,05:55,178.74,-0.04,-0.02%,178.76,178.71,178.76,538
19-Sep-2023,05:50,178.78,+0.02,+0.01%,178.77,178.77,178.85,"1,613"
19-Sep-2023,05:45,178.76,+0.05,+0.03%,178.72,178.71,178.76,912
19-Sep-2023,05:40,178.71,-0.05,-0.03%,178.77,178.70,178.78,"2,213"
19-Sep-2023,05:35,178.76,+0.01,+0.01%,178.75,178.68,178.78,"4,410"
19-Sep-2023,05:30,178.75,+0.23,+0.13%,178.50,178.50,178.76,"3,916"
19-Sep-2023,05:25,178.52,+0.01,+0.01%,178.52,178.46,178.53,"1,003"
19-Sep-2023,05:20,178.51,+0.05,+0.03%,178.46,178.46,178.52,401
19-Sep-2023,05:15,178.46,0.00,0.00%,178.46,178.42,178.46,440
19-Sep-2023,05:10,178.46,-0.06,-0.03%,178.52,178.45,178.55,"1,418"
19-Sep-2023,05:05,178.52,-0.03,-0.02%,178.55,178.52,178.55,363
19-Sep-2023,05:00,178.55,-0.02,-0.01%,178.58,178.55,178.59,695
19-Sep-2023,04:55,178.57,+0.02,+0.01%,178.56,178.50,178.57,"1,117"
19-Sep-2023,04:50,178.55,+0.04,+0.02%,178.53,178.47,178.56,"1,444"
19-Sep-2023,04:45,178.51,-0.07,-0.04%,178.57,178.51,178.59,"1,237"
19-Sep-2023,04:40,178.58,+0.03,+0.02%,178.58,178.55,178.59,938
19-Sep-2023,04:35,178.55,0.00,0.00%,178.55,178.53,178.60,"2,035"
19-Sep-2023,04:30,178.55,0.00,0.00%,178.56,178.55,178.60,730
19-Sep-2023,04:25,178.55,+0.02,+0.01%,178.50,178.50,178.55,"1,790"
19-Sep-2023,04:20,178.53,0.00,0.00%,178.55,178.50,178.63,"1,571"
19-Sep-2023,04:15,178.53,+0.05,+0.03%,178.45,178.43,178.60,"2,835"
19-Sep-2023,04:10,178.48,0.00,0.00%,178.49,178.44,178.49,"1,046"
19-Sep-2023,04:05,178.48,-0.02,-0.01%,178.60,178.44,178.61,"6,145"
19-Sep-2023,01:05,,,,,,,
18-Sep-2023,20:00,178.50,+0.16,+0.09%,178.32,178.31,178.50,"19,235"
18-Sep-2023,19:55,178.34,+0.03,+0.02%,178.29,178.23,178.34,"3,821"
18-Sep-2023,19:50,178.31,+0.06,+0.03%,178.25,178.21,178.31,"10,258"
18-Sep-2023,19:45,178.25,+0.02,+0.01%,178.23,178.21,178.25,"2,860"
18-Sep-2023,19:40,178.23,-0.06,-0.03%,178.29,178.21,178.29,"6,343"
18-Sep-2023,19:35,178.29,-0.06,-0.04%,178.34,178.26,178.35,"7,838"
18-Sep-2023,19:30,178.35,+0.02,+0.01%,178.33,178.32,178.35,"1,196"
18-Sep-2023,19:25,178.33,-0.01,-0.01%,178.31,178.30,178.35,"1,053"
18-Sep-2023,19:20,178.34,0.00,0.00%,178.30,178.26,178.35,996
18-Sep-2023,19:15,178.34,-0.02,-0.01%,178.40,178.26,178.43,"5,772"
18-Sep-2023,19:10,178.36,-0.06,-0.03%,178.44,178.36,178.46,"7,067"
18-Sep-2023,19:05,178.42,+0.02,+0.01%,178.38,178.36,178.44,782
18-Sep-2023,19:00,178.40,0.00,0.00%,178.46,178.36,178.46,"1,268"
18-Sep-2023,18:55,178.40,-0.03,-0.02%,178.43,178.35,178.46,"4,995"
18-Sep-2023,18:50,178.43,-0.01,-0.01%,178.40,178.35,178.51,"5,564"
18-Sep-2023,18:45,178.44,-0.03,-0.02%,178.46,178.35,178.48,"2,912"
18-Sep-2023,18:40,178.47,0.00,0.00%,178.48,178.40,178.49,"7,394"
18-Sep-2023,18:35,178.47,-0.03,-0.02%,178.49,178.45,178.56,"2,438"
18-Sep-2023,18:30,178.50,+0.08,+0.04%,178.43,178.41,178.60,"15,102"
18-Sep-2023,18:25,178.42,+0.20,+0.11%,178.26,178.23,178.53,"20,476"
18-Sep-2023,18:20,178.22,+0.16,+0.09%,178.05,178.05,178.24,"11,119"
18-Sep-2023,18:15,178.06,+0.09,+0.05%,177.97,177.97,178.06,"11,120"
18-Sep-2023,18:10,177.97,+0.02,+0.01%,177.91,177.91,177.99,"3,412"
18-Sep-2023,18:05,177.95,-0.04,-0.02%,177.99,177.91,177.99,"3,138"
18-Sep-2023,18:00,177.99,+0.04,+0.02%,177.94,177.94,177.99,"6,515"
18-Sep-2023,17:55,177.95,+0.09,+0.05%,177.84,177.84,177.95,"4,403"
18-Sep-2023,17:50,177.86,+0.01,+0.01%,177.85,177.84,177.87,"3,319"
18-Sep-2023,17:45,177.85,-0.01,-0.01%,177.88,177.85,177.90,"2,761"
18-Sep-2023,17:40,177.86,-0.01,-0.01%,177.87,177.85,177.94,"10,164"
18-Sep-2023,17:35,177.87,0.00,0.00%,177.90,177.85,177.91,"3,482"
18-Sep-2023,17:30,177.87,-0.06,-0.03%,177.85,177.85,177.97,"1,713,637"
18-Sep-2023,17:25,177.93,+0.03,+0.02%,177.89,177.84,179.14,"8,428"
18-Sep-2023,17:20,177.90,+0.02,+0.01%,177.88,177.86,177.96,"6,116"
18-Sep-2023,17:15,177.88,-0.06,-0.03%,177.96,177.86,177.96,"7,557"
18-Sep-2023,17:10,177.94,+0.05,+0.03%,177.87,177.83,177.97,"9,942"
18-Sep-2023,17:05,177.89,-0.01,-0.01%,177.92,177.85,177.92,"9,860"
18-Sep-2023,17:00,177.90,+0.04,+0.02%,177.87,177.85,177.93,"6,662"
18-Sep-2023,16:55,177.86,-0.05,-0.03%,177.93,177.82,177.94,"14,159"
18-Sep-2023,16:50,177.91,+0.06,+0.03%,177.87,177.85,177.98,"18,236"
18-Sep-2023,16:45,177.85,-0.06,-0.03%,177.90,177.85,177.97,"55,433"
18-Sep-2023,16:40,177.91,-0.02,-0.01%,177.93,177.85,177.97,"96,113"
18-Sep-2023,16:35,177.93,+0.08,+0.04%,177.85,177.82,177.94,"22,532"
18-Sep-2023,16:30,177.85,-0.07,-0.04%,177.94,177.84,177.98,"44,488"
18-Sep-2023,16:25,177.92,+0.10,+0.06%,177.85,177.82,177.94,"24,533"
18-Sep-2023,16:20,177.82,-0.16,-0.09%,177.98,177.82,177.98,"14,205"
18-Sep-2023,16:15,177.98,+0.06,+0.03%,177.91,177.90,177.99,"72,721"
18-Sep-2023,16:10,177.92,-0.01,-0.00%,177.93,177.90,177.97,"204,226"
18-Sep-2023,16:05,177.93,-0.05,-0.03%,177.97,177.85,178.08,"5,604,441"
18-Sep-2023,16:00,177.98,-0.05,-0.03%,178.03,177.77,178.15,"2,530,245"
18-Sep-2023,15:55,178.03,-0.11,-0.06%,178.14,177.99,178.28,"1,295,056"
18-Sep-2023,15:50,178.14,+0.06,+0.03%,178.10,178.02,178.22,"643,186"
18-Sep-2023,15:45,178.08,-0.02,-0.01%,178.10,178.06,178.34,"726,791"
18-Sep-2023,15:40,178.10,-0.09,-0.05%,178.18,178.04,178.19,"561,980"
18-Sep-2023,15:35,178.19,-0.23,-0.13%,178.42,178.17,178.42,"464,589"
18-Sep-2023,15:30,178.42,+0.08,+0.05%,178.33,178.27,178.43,"601,269"
18-Sep-2023,15:25,178.34,-0.19,-0.10%,178.53,178.29,178.53,"570,337"
18-Sep-2023,15:20,178.53,-0.16,-0.09%,178.70,178.47,178.76,"593,043"
18-Sep-2023,15:15,178.69,+0.01,+0.01%,178.68,178.60,178.75,"287,102"
18-Sep-2023,15:10,178.68,+0.09,+0.05%,178.58,178.48,178.71,"377,135"
18-Sep-2023,15:05,178.59,-0.01,-0.01%,178.60,178.48,178.65,"406,814"
18-Sep-2023,15:00,178.60,+0.05,+0.03%,178.55,178.42,178.65,"549,806"
18-Sep-2023,14:55,178.55,-0.22,-0.13%,178.78,178.51,178.79,"577,475"
18-Sep-2023,14:50,178.78,-0.14,-0.08%,178.92,178.74,178.97,"377,775"
18-Sep-2023,14:45,178.92,-0.05,-0.03%,178.96,178.89,179.06,"248,666"
18-Sep-2023,14:40,178.97,+0.00,+0.00%,178.96,178.95,179.08,"270,189"
18-Sep-2023,14:35,178.97,+0.01,+0.01%,178.97,178.87,179.02,"291,801"
18-Sep-2023,14:30,178.96,-0.14,-0.08%,179.10,178.95,179.12,"314,836"
18-Sep-2023,14:25,179.10,-0.00,-0.00%,179.11,179.09,179.19,"247,088"
18-Sep-2023,14:20,179.11,-0.03,-0.01%,179.14,179.02,179.22,"355,628"
18-Sep-2023,14:15,179.13,+0.06,+0.03%,179.07,178.89,179.14,"353,080"
18-Sep-2023,14:10,179.07,0.00,0.00%,179.08,179.00,179.14,"340,960"
18-Sep-2023,14:05,179.07,+0.06,+0.04%,179.01,178.99,179.16,"348,198"
18-Sep-2023,14:00,179.01,+0.06,+0.04%,178.95,178.90,179.09,"329,909"
18-Sep-2023,13:55,178.94,-0.08,-0.04%,179.03,178.87,179.19,"497,922"
18-Sep-2023,13:50,179.02,-0.12,-0.07%,179.13,178.96,179.18,"491,626"
18-Sep-2023,13:45,179.14,-0.03,-0.02%,179.18,179.08,179.24,"313,939"
18-Sep-2023,13:40,179.17,-0.18,-0.10%,179.35,179.15,179.38,"478,692"
18-Sep-2023,13:35,179.35,+0.24,+0.13%,179.12,179.09,179.36,"620,701"
18-Sep-2023,13:30,179.12,-0.06,-0.04%,179.17,179.04,179.21,"412,747"
18-Sep-2023,13:25,179.18,+0.41,+0.23%,178.78,178.77,179.21,"634,388"
18-Sep-2023,13:20,178.77,-0.17,-0.10%,178.93,178.73,178.94,"448,641"
18-Sep-2023,13:15,178.94,+0.03,+0.02%,178.91,178.85,179.00,"323,858"
18-Sep-2023,13:10,178.91,-0.11,-0.06%,179.02,178.88,179.07,"383,940"
18-Sep-2023,13:05,179.02,+0.15,+0.08%,178.86,178.84,179.11,"539,722"
18-Sep-2023,13:00,178.87,-0.11,-0.06%,178.97,178.85,179.07,"480,967"
18-Sep-2023,12:55,178.98,-0.06,-0.04%,179.04,178.96,179.19,"669,355"
18-Sep-2023,12:50,179.05,+0.20,+0.11%,178.84,178.82,179.08,"518,312"
18-Sep-2023,12:45,178.84,+0.10,+0.06%,178.74,178.71,179.11,"1,227,585"
18-Sep-2023,12:40,178.74,+0.08,+0.05%,178.66,178.61,178.79,"491,095"
18-Sep-2023,12:35,178.65,+0.10,+0.06%,178.55,178.55,178.69,"391,439"
18-Sep-2023,12:30,178.55,+0.13,+0.07%,178.42,178.41,178.65,"440,382"
18-Sep-2023,12:25,178.42,+0.03,+0.02%,178.38,178.31,178.45,"297,969"
18-Sep-2023,12:20,178.39,+0.14,+0.08%,178.25,178.11,178.39,"394,484"
18-Sep-2023,12:15,178.24,-0.08,-0.04%,178.32,178.22,178.40,"526,876"
18-Sep-2023,12:10,178.32,-0.02,-0.01%,178.34,178.26,178.39,"453,558"
18-Sep-2023,12:05,178.34,+0.07,+0.04%,178.27,178.20,178.42,"542,451"
18-Sep-2023,12:00,178.27,-0.01,-0.01%,178.28,178.19,178.31,"607,441"
18-Sep-2023,11:55,178.28,+0.27,+0.15%,178.00,177.98,178.29,"633,177"
18-Sep-2023,11:50,178.00,-0.03,-0.02%,178.04,177.96,178.09,"425,092"
18-Sep-2023,11:45,178.04,+0.20,+0.11%,177.86,177.82,178.09,"673,271"
18-Sep-2023,11:40,177.84,-0.07,-0.04%,177.90,177.75,177.93,"376,392"
18-Sep-2023,11:35,177.91,+0.10,+0.06%,177.81,177.74,177.93,"542,760"
18-Sep-2023,11:30,177.81,+0.03,+0.02%,177.78,177.70,177.84,"512,898"
18-Sep-2023,11:25,177.78,+0.08,+0.04%,177.71,177.58,177.79,"515,580"
18-Sep-2023,11:20,177.70,+0.09,+0.05%,177.60,177.51,177.80,"723,448"
18-Sep-2023,11:15,177.61,+0.27,+0.16%,177.35,177.28,177.63,"537,375"
18-Sep-2023,11:10,177.34,-0.05,-0.03%,177.39,177.30,177.52,"491,701"
18-Sep-2023,11:05,177.39,+0.26,+0.15%,177.14,177.08,177.45,"582,532"
18-Sep-2023,11:00,177.13,+0.16,+0.09%,176.97,176.93,177.26,"688,165"
18-Sep-2023,10:55,176.97,-0.02,-0.01%,176.99,176.83,177.04,"623,119"
18-Sep-2023,10:50,176.98,+0.08,+0.05%,176.89,176.81,177.10,"701,655"
18-Sep-2023,10:45,176.90,+0.21,+0.12%,176.69,176.59,176.94,"577,305"
18-Sep-2023,10:40,176.69,-0.05,-0.03%,176.75,176.44,176.95,"889,805"
18-Sep-2023,10:35,176.74,-0.29,-0.16%,177.04,176.71,177.18,"805,848"
18-Sep-2023,10:30,177.03,-0.18,-0.10%,177.21,177.01,177.37,"634,289"
18-Sep-2023,10:25,177.21,-0.24,-0.13%,177.45,177.13,177.62,"1,146,875"
18-Sep-2023,10:20,177.45,+0.32,+0.18%,177.12,177.12,177.56,"991,560"
18-Sep-2023,10:15,177.13,-0.09,-0.05%,177.21,177.05,177.40,"888,565"
18-Sep-2023,10:10,177.22,+0.29,+0.16%,176.93,176.83,177.30,"905,164"
18-Sep-2023,10:05,176.93,-0.10,-0.06%,177.03,176.71,177.16,"1,061,201"
18-Sep-2023,10:00,177.03,+0.14,+0.08%,176.90,176.62,177.17,"1,434,683"
18-Sep-2023,09:55,176.89,-0.45,-0.25%,177.33,176.85,177.42,"1,354,736"
18-Sep-2023,09:50,177.34,-0.36,-0.20%,177.71,176.66,177.79,"2,112,060"
18-Sep-2023,09:45,177.70,-0.27,-0.15%,177.98,177.50,178.47,"1,995,709"
18-Sep-2023,09:40,177.97,-0.01,-0.01%,177.99,176.59,178.99,"3,413,821"
18-Sep-2023,09:35,177.98,+1.41,+0.80%,176.57,176.17,178.11,"4,674,001"
18-Sep-2023,09:30,176.57,+0.58,+0.33%,175.99,175.95,176.65,"132,536"
18-Sep-2023,09:25,175.99,-0.07,-0.04%,176.09,175.01,176.20,"55,213"
18-Sep-2023,09:20,176.06,-0.09,-0.05%,176.20,176.01,176.20,"74,822"
18-Sep-2023,09:15,176.15,+0.38,+0.22%,175.77,175.73,176.20,"143,400"
18-Sep-2023,09:10,175.77,+0.02,+0.01%,175.76,175.74,175.87,"68,276"
18-Sep-2023,09:05,175.75,-0.08,-0.05%,175.82,175.75,175.94,"773,909"
18-Sep-2023,09:00,175.83,+0.19,+0.11%,175.62,171.65,176.36,"72,497"
18-Sep-2023,08:55,175.64,-0.22,-0.13%,175.86,175.60,175.86,"53,791"
18-Sep-2023,08:50,175.86,+0.09,+0.05%,175.79,175.65,175.89,"68,769"
18-Sep-2023,08:45,175.77,+0.24,+0.14%,175.63,175.51,175.79,"70,267"
18-Sep-2023,08:40,175.53,+0.28,+0.16%,175.28,175.20,175.69,"76,341"
18-Sep-2023,08:35,175.25,-0.07,-0.04%,175.27,175.16,175.34,"12,766"
18-Sep-2023,08:30,175.32,+0.04,+0.02%,175.26,175.18,175.34,"15,149"
