Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
07-Jul-2023,09:40,"15,075.28",-4.35,-0.03%,"15,079.63","15,050.37","15,087.12","3,586,170"
07-Jul-2023,09:35,"15,079.63",-9.82,-0.07%,"15,070.50","15,060.34","15,096.39","13,888,477"
06-Jul-2023,20:00,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","10,408"
06-Jul-2023,19:55,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","5,482"
06-Jul-2023,19:50,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","9,064"
06-Jul-2023,19:45,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","4,571"
06-Jul-2023,19:40,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","2,961"
06-Jul-2023,19:35,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","3,664"
06-Jul-2023,19:30,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","3,480"
06-Jul-2023,19:25,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","4,737"
06-Jul-2023,19:20,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,239"
06-Jul-2023,19:15,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,098"
06-Jul-2023,19:10,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,922"
06-Jul-2023,19:05,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","5,386"
06-Jul-2023,19:00,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","4,721"
06-Jul-2023,18:55,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","10,124"
06-Jul-2023,18:50,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","3,330"
06-Jul-2023,18:45,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,391"
06-Jul-2023,18:40,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","3,408"
06-Jul-2023,18:35,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,629"
06-Jul-2023,18:30,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","6,018"
06-Jul-2023,18:25,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","2,803"
06-Jul-2023,18:20,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,798"
06-Jul-2023,18:15,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,427"
06-Jul-2023,18:10,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","3,904"
06-Jul-2023,18:05,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","8,094"
06-Jul-2023,18:00,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","6,675"
06-Jul-2023,17:55,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","8,128"
06-Jul-2023,17:50,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","21,599"
06-Jul-2023,17:45,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","12,771"
06-Jul-2023,17:40,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","2,421"
06-Jul-2023,17:35,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","2,280"
06-Jul-2023,17:30,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","3,184"
06-Jul-2023,17:25,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","6,588"
06-Jul-2023,17:20,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","4,201"
06-Jul-2023,17:15,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","6,958"
06-Jul-2023,17:10,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","10,305"
06-Jul-2023,17:05,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","13,345"
06-Jul-2023,17:00,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","14,133"
06-Jul-2023,16:55,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","4,924"
06-Jul-2023,16:50,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,538"
06-Jul-2023,16:45,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","7,927"
06-Jul-2023,16:40,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","24,688"
06-Jul-2023,16:35,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","13,975"
06-Jul-2023,16:30,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","30,456"
06-Jul-2023,16:25,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","14,103"
06-Jul-2023,16:20,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","21,180"
06-Jul-2023,16:15,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","28,522"
06-Jul-2023,16:10,"15,089.45",0.00,0.00%,"15,089.45","15,089.45","15,089.45","47,861"
06-Jul-2023,16:05,"15,089.45",+0.33,+0.00%,"15,088.63","15,088.63","15,089.45","83,923,744"
06-Jul-2023,16:00,"15,089.12",+8.66,+0.06%,"15,082.29","15,082.29","15,099.05","14,547,123"
06-Jul-2023,15:55,"15,080.46",-10.44,-0.07%,"15,099.14","15,079.87","15,099.14","6,110,553"
06-Jul-2023,15:50,"15,090.90",+3.97,+0.03%,"15,086.97","15,083.06","15,090.90","2,518,096"
06-Jul-2023,15:45,"15,086.93",+5.62,+0.04%,"15,080.63","15,077.91","15,089.23","1,873,703"
06-Jul-2023,15:40,"15,081.31",-10.34,-0.07%,"15,091.51","15,078.39","15,094.69","1,732,035"
06-Jul-2023,15:35,"15,091.65",+0.75,+0.00%,"15,091.60","15,083.67","15,093.32","1,613,512"
06-Jul-2023,15:30,"15,090.90",-1.58,-0.01%,"15,092.44","15,088.57","15,098.22","1,227,646"
06-Jul-2023,15:25,"15,092.48",+8.11,+0.05%,"15,084.39","15,082.46","15,096.03","1,344,203"
06-Jul-2023,15:20,"15,084.37",-0.83,-0.01%,"15,085.08","15,082.08","15,089.50","1,161,560"
06-Jul-2023,15:15,"15,085.20",-10.93,-0.07%,"15,096.20","15,084.61","15,097.12","1,164,961"
06-Jul-2023,15:10,"15,096.13",-6.71,-0.04%,"15,102.61","15,095.37","15,105.93","1,088,484"
06-Jul-2023,15:05,"15,102.84",-1.23,-0.01%,"15,103.95","15,097.96","15,105.29","1,098,430"
06-Jul-2023,15:00,"15,104.07",+0.18,+0.00%,"15,103.74","15,102.29","15,106.45","945,161"
06-Jul-2023,14:55,"15,103.89",-1.61,-0.01%,"15,104.67","15,095.96","15,105.87","1,072,022"
06-Jul-2023,14:50,"15,105.50",+14.61,+0.10%,"15,091.03","15,088.78","15,105.63","1,037,187"
06-Jul-2023,14:45,"15,090.89",+5.02,+0.03%,"15,085.93","15,080.06","15,090.89","1,034,052"
06-Jul-2023,14:40,"15,085.87",+2.07,+0.01%,"15,083.81","15,076.49","15,086.43","966,549"
06-Jul-2023,14:35,"15,083.80",+10.91,+0.07%,"15,072.89","15,071.79","15,083.80","912,191"
06-Jul-2023,14:30,"15,072.89",-7.71,-0.05%,"15,080.61","15,071.96","15,080.61","779,608"
06-Jul-2023,14:25,"15,080.60",+1.56,+0.01%,"15,079.66","15,068.96","15,080.72","916,091"
06-Jul-2023,14:20,"15,079.04",+3.80,+0.03%,"15,075.04","15,072.22","15,082.66","936,951"
06-Jul-2023,14:15,"15,075.24",-16.18,-0.11%,"15,091.41","15,075.21","15,092.57","901,701"
06-Jul-2023,14:10,"15,091.42",+10.34,+0.07%,"15,081.14","15,080.27","15,093.72","1,007,472"
06-Jul-2023,14:05,"15,081.07",-10.59,-0.07%,"15,092.70","15,079.76","15,093.55","905,379"
06-Jul-2023,14:00,"15,091.66",+16.82,+0.11%,"15,074.83","15,074.52","15,091.66","1,013,275"
06-Jul-2023,13:55,"15,074.84",-9.79,-0.06%,"15,084.63","15,074.79","15,084.80","1,057,237"
06-Jul-2023,13:50,"15,084.63",+0.58,+0.00%,"15,084.34","15,073.20","15,084.86","1,128,659"
06-Jul-2023,13:45,"15,084.06",+9.51,+0.06%,"15,074.69","15,073.36","15,084.41","1,312,834"
06-Jul-2023,13:40,"15,074.55",+20.15,+0.13%,"15,054.32","15,054.21","15,074.70","1,150,200"
06-Jul-2023,13:35,"15,054.39",-11.69,-0.08%,"15,066.11","15,048.85","15,066.76","1,177,131"
06-Jul-2023,13:30,"15,066.09",-19.19,-0.13%,"15,085.32","15,061.58","15,085.47","1,147,699"
06-Jul-2023,13:25,"15,085.28",+3.77,+0.03%,"15,081.48","15,081.48","15,086.19","859,972"
06-Jul-2023,13:20,"15,081.51",+4.40,+0.03%,"15,077.07","15,076.99","15,084.20","971,517"
06-Jul-2023,13:15,"15,077.10",+7.24,+0.05%,"15,070.07","15,067.94","15,081.23","968,777"
06-Jul-2023,13:10,"15,069.86",-0.95,-0.01%,"15,070.83","15,069.20","15,080.26","922,002"
06-Jul-2023,13:05,"15,070.81",-0.64,-0.00%,"15,071.41","15,066.97","15,077.95","951,935"
06-Jul-2023,13:00,"15,071.45",+8.97,+0.06%,"15,062.05","15,059.57","15,073.96","1,012,415"
06-Jul-2023,12:55,"15,062.48",-1.93,-0.01%,"15,064.55","15,059.94","15,066.76","1,053,784"
06-Jul-2023,12:50,"15,064.41",+0.69,+0.00%,"15,063.50","15,056.42","15,066.09","1,069,688"
06-Jul-2023,12:45,"15,063.72",-0.55,-0.00%,"15,064.32","15,062.78","15,069.95","1,040,638"
06-Jul-2023,12:40,"15,064.27",-2.84,-0.02%,"15,067.09","15,060.16","15,074.06","1,240,185"
06-Jul-2023,12:35,"15,067.10",+9.14,+0.06%,"15,057.86","15,057.63","15,068.71","1,003,987"
06-Jul-2023,12:30,"15,057.97",+12.49,+0.08%,"15,045.37","15,044.11","15,060.04","1,309,420"
06-Jul-2023,12:25,"15,045.48",+2.30,+0.02%,"15,043.11","15,039.34","15,045.64","1,065,952"
06-Jul-2023,12:20,"15,043.18",+15.80,+0.11%,"15,027.74","15,027.74","15,044.30","1,018,523"
06-Jul-2023,12:15,"15,027.39",-17.04,-0.11%,"15,044.41","15,027.15","15,044.41","1,258,537"
06-Jul-2023,12:10,"15,044.43",+15.06,+0.10%,"15,029.76","15,029.76","15,046.75","1,566,272"
06-Jul-2023,12:05,"15,029.37",+12.63,+0.08%,"15,016.45","15,016.45","15,034.29","1,297,703"
06-Jul-2023,12:00,"15,016.74",-1.11,-0.01%,"15,017.75","15,010.94","15,019.29","1,376,026"
06-Jul-2023,11:55,"15,017.85",-10.09,-0.07%,"15,028.01","15,017.27","15,028.23","1,316,944"
06-Jul-2023,11:50,"15,027.94",+5.90,+0.04%,"15,021.29","15,014.17","15,031.18","1,854,534"
06-Jul-2023,11:45,"15,022.04",+2.34,+0.02%,"15,019.76","15,018.66","15,024.93","1,241,962"
06-Jul-2023,11:40,"15,019.71",+14.91,+0.10%,"15,004.93","15,004.87","15,023.90","1,379,119"
06-Jul-2023,11:35,"15,004.79",+11.41,+0.08%,"14,993.11","14,992.99","15,008.94","1,536,821"
06-Jul-2023,11:30,"14,993.38",+5.54,+0.04%,"14,987.68","14,974.84","14,998.05","1,606,588"
06-Jul-2023,11:25,"14,987.85",+9.97,+0.07%,"14,977.80","14,977.02","14,993.46","1,490,166"
06-Jul-2023,11:20,"14,977.88",+5.95,+0.04%,"14,973.08","14,972.56","14,986.78","1,659,367"
06-Jul-2023,11:15,"14,971.93",-20.57,-0.14%,"14,993.22","14,971.48","14,998.78","1,558,633"
06-Jul-2023,11:10,"14,992.50",-18.10,-0.12%,"15,010.49","14,990.65","15,011.86","1,581,427"
06-Jul-2023,11:05,"15,010.60",+27.98,+0.19%,"14,983.13","14,982.10","15,010.64","1,521,099"
06-Jul-2023,11:00,"14,982.62",-20.97,-0.14%,"15,004.10","14,979.46","15,004.10","1,684,686"
06-Jul-2023,10:55,"15,003.58",-15.17,-0.10%,"15,018.79","14,996.54","15,022.03","1,918,511"
06-Jul-2023,10:50,"15,018.76",+0.68,+0.00%,"15,017.97","15,011.65","15,019.60","1,914,057"
06-Jul-2023,10:45,"15,018.08",-1.83,-0.01%,"15,020.50","15,012.62","15,022.95","1,797,732"
06-Jul-2023,10:40,"15,019.91",+5.91,+0.04%,"15,014.03","15,000.79","15,024.38","2,036,470"
06-Jul-2023,10:35,"15,014.00",-6.19,-0.04%,"15,020.36","15,010.37","15,029.38","2,740,113"
06-Jul-2023,10:30,"15,020.19",+19.92,+0.13%,"15,000.46","14,995.74","15,020.54","2,094,663"
06-Jul-2023,10:25,"15,000.27",+7.01,+0.05%,"14,992.68","14,983.88","15,000.27","1,923,580"
06-Jul-2023,10:20,"14,993.27",-0.61,-0.00%,"15,000.39","14,990.59","15,007.03","2,571,643"
06-Jul-2023,10:15,"14,993.88",+10.76,+0.07%,"14,983.06","14,969.14","14,996.51","2,578,598"
06-Jul-2023,10:10,"14,983.11",-3.94,-0.03%,"14,986.29","14,976.25","14,989.82","3,008,727"
06-Jul-2023,10:05,"14,987.06",-23.43,-0.16%,"15,010.30","14,987.06","15,010.30","2,983,343"
06-Jul-2023,10:00,"15,010.49",+15.73,+0.10%,"14,994.60","14,987.71","15,010.49","2,598,283"
06-Jul-2023,09:55,"14,994.76",-45.13,-0.30%,"15,038.42","14,994.36","15,039.57","4,222,179"
06-Jul-2023,09:50,"15,039.88",+2.31,+0.02%,"15,035.11","15,017.87","15,059.60","4,202,934"
06-Jul-2023,09:45,"15,037.57",-1.69,-0.01%,"15,037.32","15,023.36","15,050.92","4,109,625"
06-Jul-2023,09:40,"15,039.26",+24.16,+0.16%,"15,015.10","15,008.51","15,044.09","5,193,432"
06-Jul-2023,09:35,"15,015.10",-188.68,-1.24%,"15,054.10","15,011.90","15,067.83","19,092,376"
05-Jul-2023,20:00,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","12,503"
05-Jul-2023,19:55,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","9,530"
05-Jul-2023,19:50,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","13,690"
05-Jul-2023,19:45,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","8,751"
05-Jul-2023,19:40,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","6,292"
05-Jul-2023,19:35,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","8,915"
05-Jul-2023,19:30,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","4,871"
05-Jul-2023,19:25,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,063"
05-Jul-2023,19:20,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","3,879"
05-Jul-2023,19:15,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","10,912"
05-Jul-2023,19:10,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","16,410"
05-Jul-2023,19:05,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","5,570"
05-Jul-2023,19:00,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","13,118"
05-Jul-2023,18:55,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,900"
05-Jul-2023,18:50,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,737"
05-Jul-2023,18:45,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,045"
05-Jul-2023,18:40,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,444"
05-Jul-2023,18:35,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,985"
05-Jul-2023,18:30,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","3,407"
05-Jul-2023,18:25,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","4,383"
05-Jul-2023,18:20,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","6,882"
05-Jul-2023,18:15,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,568"
05-Jul-2023,18:10,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","5,953"
05-Jul-2023,18:05,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","4,438"
05-Jul-2023,18:00,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","9,406"
05-Jul-2023,17:55,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","7,968"
05-Jul-2023,17:50,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","11,031"
05-Jul-2023,17:45,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","5,246"
05-Jul-2023,17:40,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","5,215"
05-Jul-2023,17:35,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","2,548"
05-Jul-2023,17:30,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","10,315"
05-Jul-2023,17:25,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","11,795"
05-Jul-2023,17:20,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","14,387"
05-Jul-2023,17:15,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","4,393"
05-Jul-2023,17:10,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","4,348"
05-Jul-2023,17:05,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","8,558"
05-Jul-2023,17:00,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","9,921"
05-Jul-2023,16:55,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","10,762"
05-Jul-2023,16:50,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","11,412"
05-Jul-2023,16:45,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","5,538"
05-Jul-2023,16:40,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","13,228"
05-Jul-2023,16:35,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","6,700"
05-Jul-2023,16:30,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","11,718"
05-Jul-2023,16:25,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","14,324"
05-Jul-2023,16:20,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","20,758"
05-Jul-2023,16:15,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","38,897"
05-Jul-2023,16:10,"15,203.78",0.00,0.00%,"15,203.78","15,203.78","15,203.78","35,194"
05-Jul-2023,16:05,"15,203.78",-0.54,-0.00%,"15,204.32","15,203.78","15,204.32","69,792,249"
05-Jul-2023,16:00,"15,204.32",-6.90,-0.05%,"15,211.22","15,202.49","15,212.37","14,056,392"
05-Jul-2023,15:55,"15,211.22",-19.03,-0.12%,"15,230.25","15,209.51","15,230.25","5,126,435"
05-Jul-2023,15:50,"15,230.25",+9.01,+0.06%,"15,221.24","15,217.35","15,230.53","2,942,726"
05-Jul-2023,15:45,"15,221.24",-2.14,-0.01%,"15,223.37","15,219.73","15,229.66","2,255,729"
05-Jul-2023,15:40,"15,223.37",-6.44,-0.04%,"15,229.81","15,221.34","15,230.90","1,688,500"
05-Jul-2023,15:35,"15,229.81",+0.23,+0.00%,"15,229.59","15,228.10","15,234.84","1,712,963"
05-Jul-2023,15:30,"15,229.59",+5.13,+0.03%,"15,224.46","15,223.71","15,230.55","1,186,422"
05-Jul-2023,15:25,"15,224.46",+1.92,+0.01%,"15,222.54","15,220.03","15,227.50","1,488,262"
05-Jul-2023,15:20,"15,222.54",-3.21,-0.02%,"15,225.75","15,219.63","15,225.92","1,308,949"
05-Jul-2023,15:15,"15,225.75",+8.15,+0.05%,"15,217.60","15,215.17","15,226.01","1,184,265"
05-Jul-2023,15:10,"15,217.60",-3.01,-0.02%,"15,220.61","15,216.97","15,230.85","1,306,247"
05-Jul-2023,15:05,"15,220.61",-0.12,-0.00%,"15,220.73","15,218.00","15,223.07","1,157,671"
05-Jul-2023,15:00,"15,220.73",-4.04,-0.03%,"15,224.77","15,214.72","15,226.49","1,107,903"
05-Jul-2023,14:55,"15,224.77",+0.90,+0.01%,"15,223.87","15,223.15","15,228.51","1,011,142"
05-Jul-2023,14:50,"15,223.87",+5.81,+0.04%,"15,218.06","15,217.46","15,225.59","1,021,223"
05-Jul-2023,14:45,"15,218.06",+7.16,+0.05%,"15,210.90","15,210.69","15,219.02","1,113,943"
05-Jul-2023,14:40,"15,210.90",+15.50,+0.10%,"15,195.40","15,190.86","15,210.90","950,893"
05-Jul-2023,14:35,"15,195.40",+6.17,+0.04%,"15,189.22","15,189.22","15,197.06","1,019,368"
05-Jul-2023,14:30,"15,189.22",+13.34,+0.09%,"15,175.88","15,173.44","15,193.80","1,004,058"
05-Jul-2023,14:25,"15,175.88",-13.43,-0.09%,"15,189.31","15,171.65","15,190.02","1,284,903"
05-Jul-2023,14:20,"15,189.31",-24.42,-0.16%,"15,213.73","15,185.07","15,213.73","1,911,256"
05-Jul-2023,14:15,"15,213.73",-6.61,-0.04%,"15,220.34","15,213.24","15,221.26","1,001,676"
05-Jul-2023,14:10,"15,220.34",+6.60,+0.04%,"15,213.74","15,207.00","15,224.62","1,182,588"
05-Jul-2023,14:05,"15,213.74",-1.42,-0.01%,"15,215.16","15,211.82","15,230.33","1,312,812"
05-Jul-2023,14:00,"15,215.16",+1.64,+0.01%,"15,213.52","15,210.24","15,215.80","701,361"
05-Jul-2023,13:55,"15,213.52",-2.28,-0.01%,"15,215.80","15,211.96","15,216.01","770,649"
05-Jul-2023,13:50,"15,215.80",+6.96,+0.05%,"15,208.83","15,207.35","15,216.06","772,170"
05-Jul-2023,13:45,"15,208.83",-0.44,-0.00%,"15,209.27","15,206.77","15,210.47","723,554"
05-Jul-2023,13:40,"15,209.27",+3.36,+0.02%,"15,205.91","15,199.38","15,209.36","1,007,048"
05-Jul-2023,13:35,"15,205.91",-6.47,-0.04%,"15,212.38","15,204.28","15,212.38","712,562"
05-Jul-2023,13:30,"15,212.38",-10.79,-0.07%,"15,223.17","15,209.70","15,223.19","1,003,059"
05-Jul-2023,13:25,"15,223.17",+8.97,+0.06%,"15,214.20","15,211.60","15,223.41","865,215"
05-Jul-2023,13:20,"15,214.20",-3.41,-0.02%,"15,217.61","15,211.11","15,219.50","974,044"
05-Jul-2023,13:15,"15,217.61",-4.84,-0.03%,"15,222.45","15,214.56","15,223.00","920,977"
05-Jul-2023,13:10,"15,222.45",+8.61,+0.06%,"15,213.85","15,213.64","15,223.78","946,954"
05-Jul-2023,13:05,"15,213.85",+5.60,+0.04%,"15,208.24","15,206.69","15,214.59","955,704"
05-Jul-2023,13:00,"15,208.24",+10.04,+0.07%,"15,198.20","15,198.13","15,210.67","1,031,523"
05-Jul-2023,12:55,"15,198.20",+2.63,+0.02%,"15,195.58","15,190.59","15,199.91","933,070"
05-Jul-2023,12:50,"15,195.58",-1.84,-0.01%,"15,197.42","15,186.17","15,197.80","1,043,537"
05-Jul-2023,12:45,"15,197.42",+3.33,+0.02%,"15,194.08","15,193.45","15,201.28","915,525"
05-Jul-2023,12:40,"15,194.08",-10.01,-0.07%,"15,204.10","15,189.29","15,207.97","1,249,251"
05-Jul-2023,12:35,"15,204.10",-11.19,-0.07%,"15,215.29","15,202.19","15,220.20","1,384,883"
05-Jul-2023,12:30,"15,215.29",+7.90,+0.05%,"15,207.38","15,207.14","15,218.32","931,286"
05-Jul-2023,12:25,"15,207.38",-5.86,-0.04%,"15,213.25","15,198.49","15,213.25","932,723"
05-Jul-2023,12:20,"15,213.25",+14.89,+0.10%,"15,198.36","15,198.36","15,216.59","1,186,012"
05-Jul-2023,12:15,"15,198.36",+1.68,+0.01%,"15,196.67","15,190.90","15,199.88","920,321"
05-Jul-2023,12:10,"15,196.67",-0.09,-0.00%,"15,196.77","15,194.40","15,199.84","914,979"
05-Jul-2023,12:05,"15,196.77",-0.71,-0.00%,"15,197.48","15,184.62","15,197.48","1,396,230"
05-Jul-2023,12:00,"15,197.48",-15.53,-0.10%,"15,213.01","15,195.87","15,215.51","1,449,441"
05-Jul-2023,11:55,"15,213.01",-8.72,-0.06%,"15,221.73","15,209.71","15,222.83","984,419"
05-Jul-2023,11:50,"15,221.73",+4.61,+0.03%,"15,217.12","15,216.04","15,223.55","1,270,402"
05-Jul-2023,11:45,"15,217.12",+10.28,+0.07%,"15,206.83","15,204.54","15,217.66","1,263,214"
05-Jul-2023,11:40,"15,206.83",-7.20,-0.05%,"15,214.04","15,200.40","15,214.73","1,500,741"
05-Jul-2023,11:35,"15,214.04",+6.79,+0.04%,"15,207.24","15,204.51","15,220.58","1,398,045"
05-Jul-2023,11:30,"15,207.24",-1.16,-0.01%,"15,208.40","15,203.81","15,210.75","1,523,091"
05-Jul-2023,11:25,"15,208.40",-12.88,-0.08%,"15,221.28","15,208.40","15,221.74","1,546,875"
05-Jul-2023,11:20,"15,221.28",-14.08,-0.09%,"15,235.36","15,216.26","15,235.88","1,557,337"
05-Jul-2023,11:15,"15,235.36",-12.26,-0.08%,"15,247.78","15,229.47","15,250.42","1,329,162"
05-Jul-2023,11:10,"15,247.62",+4.28,+0.03%,"15,243.32","15,242.96","15,254.17","1,478,868"
05-Jul-2023,11:05,"15,243.34",-12.73,-0.08%,"15,256.07","15,243.00","15,257.98","2,017,707"
05-Jul-2023,11:00,"15,256.07",+15.68,+0.10%,"15,240.16","15,240.16","15,258.01","1,980,431"
05-Jul-2023,10:55,"15,240.40",-6.71,-0.04%,"15,246.97","15,233.20","15,252.22","2,153,430"
05-Jul-2023,10:50,"15,247.11",-5.37,-0.04%,"15,252.20","15,237.75","15,258.55","1,907,888"
05-Jul-2023,10:45,"15,252.48",-16.07,-0.11%,"15,268.81","15,249.68","15,271.21","2,102,008"
05-Jul-2023,10:40,"15,268.55",+7.95,+0.05%,"15,260.87","15,260.81","15,275.18","1,998,326"
05-Jul-2023,10:35,"15,260.60",+5.83,+0.04%,"15,254.95","15,254.95","15,265.80","2,071,236"
05-Jul-2023,10:30,"15,254.77",-3.99,-0.03%,"15,258.77","15,254.25","15,267.67","2,133,397"
05-Jul-2023,10:25,"15,258.77",+5.47,+0.04%,"15,253.11","15,249.84","15,259.51","2,471,781"
05-Jul-2023,10:20,"15,253.30",+24.60,+0.16%,"15,229.41","15,228.78","15,256.04","2,569,226"
05-Jul-2023,10:15,"15,228.69",+6.35,+0.04%,"15,221.82","15,212.55","15,228.69","2,120,185"
05-Jul-2023,10:10,"15,222.34",-2.97,-0.02%,"15,224.20","15,222.32","15,237.49","2,616,669"
05-Jul-2023,10:05,"15,225.31",+5.79,+0.04%,"15,220.73","15,216.77","15,240.51","2,933,689"
05-Jul-2023,10:00,"15,219.52",-10.85,-0.07%,"15,230.24","15,217.27","15,231.40","2,784,069"
05-Jul-2023,09:55,"15,230.37",+6.00,+0.04%,"15,224.60","15,212.34","15,230.37","3,114,266"
05-Jul-2023,09:50,"15,224.37",-1.62,-0.01%,"15,226.41","15,222.57","15,240.54","3,229,176"
05-Jul-2023,09:45,"15,225.99",+35.89,+0.24%,"15,190.24","15,186.37","15,227.75","4,466,454"
