Local Date,Local Time,Close,Net,%Chg,Open,Low,High
17-Feb-2023,12:40,"5,807.08",-2.31,-0.04%,"5,810.17","5,807.08","5,813.48"
17-Feb-2023,12:35,"5,809.39",-4.21,-0.07%,"5,813.14","5,809.39","5,814.42"
17-Feb-2023,12:30,"5,813.60",+1.36,+0.02%,"5,812.59","5,811.85","5,817.77"
17-Feb-2023,12:25,"5,812.24",-6.39,-0.11%,"5,817.82","5,810.52","5,818.68"
17-Feb-2023,12:20,"5,818.63",-7.92,-0.14%,"5,827.12","5,818.63","5,828.89"
17-Feb-2023,12:15,"5,826.55",+0.24,+0.00%,"5,824.64","5,824.64","5,832.62"
17-Feb-2023,12:10,"5,826.31",+8.86,+0.15%,"5,816.43","5,816.43","5,826.31"
17-Feb-2023,12:05,"5,817.45",+2.90,+0.05%,"5,814.91","5,814.91","5,822.86"
17-Feb-2023,12:00,"5,814.55",+6.96,+0.12%,"5,808.12","5,806.28","5,814.55"
17-Feb-2023,11:55,"5,807.59",-12.25,-0.21%,"5,820.01","5,807.17","5,820.02"
17-Feb-2023,11:50,"5,819.84",+0.21,+0.00%,"5,820.11","5,819.21","5,825.53"
17-Feb-2023,11:45,"5,819.63",+2.07,+0.04%,"5,816.94","5,813.84","5,819.63"
17-Feb-2023,11:40,"5,817.56",+9.10,+0.16%,"5,811.35","5,809.05","5,817.56"
17-Feb-2023,11:35,"5,808.46",-4.14,-0.07%,"5,811.86","5,803.74","5,811.86"
17-Feb-2023,11:30,"5,812.60",+3.03,+0.05%,"5,809.09","5,808.94","5,813.41"
17-Feb-2023,11:25,"5,809.57",-10.08,-0.17%,"5,821.01","5,809.57","5,821.01"
17-Feb-2023,11:20,"5,819.65",-5.29,-0.09%,"5,825.54","5,819.05","5,825.95"
17-Feb-2023,11:15,"5,824.94",+1.46,+0.03%,"5,821.47","5,821.15","5,827.72"
17-Feb-2023,11:10,"5,823.48",+7.63,+0.13%,"5,819.85","5,819.85","5,831.56"
17-Feb-2023,11:05,"5,815.85",-6.94,-0.12%,"5,822.75","5,815.85","5,823.40"
17-Feb-2023,11:00,"5,822.79",-10.29,-0.18%,"5,831.38","5,822.79","5,833.91"
17-Feb-2023,10:55,"5,833.08",+1.41,+0.02%,"5,833.68","5,825.22","5,833.68"
17-Feb-2023,10:50,"5,831.67",-0.76,-0.01%,"5,830.74","5,827.61","5,836.52"
17-Feb-2023,10:45,"5,832.43",-10.93,-0.19%,"5,843.55","5,832.24","5,843.55"
17-Feb-2023,10:40,"5,843.36",-2.23,-0.04%,"5,845.27","5,842.32","5,856.95"
17-Feb-2023,10:35,"5,845.59",+9.57,+0.16%,"5,834.76","5,834.76","5,846.27"
17-Feb-2023,10:30,"5,836.02",-7.92,-0.14%,"5,842.08","5,836.02","5,846.44"
17-Feb-2023,10:25,"5,843.94",-8.91,-0.15%,"5,852.41","5,843.94","5,857.90"
17-Feb-2023,10:20,"5,852.85",+12.77,+0.22%,"5,841.71","5,838.21","5,853.68"
17-Feb-2023,10:15,"5,840.08",+5.33,+0.09%,"5,835.32","5,830.88","5,848.77"
17-Feb-2023,10:10,"5,834.75",-6.94,-0.12%,"5,839.18","5,832.57","5,841.17"
17-Feb-2023,10:05,"5,841.69",+14.83,+0.25%,"5,826.87","5,826.87","5,841.69"
17-Feb-2023,10:00,"5,826.86",+7.64,+0.13%,"5,819.24","5,815.18","5,826.86"
17-Feb-2023,09:55,"5,819.22",-6.47,-0.11%,"5,824.02","5,818.50","5,827.21"
17-Feb-2023,09:50,"5,825.69",-13.75,-0.24%,"5,837.74","5,823.03","5,837.74"
17-Feb-2023,09:45,"5,839.44",-5.73,-0.10%,"5,843.21","5,839.44","5,848.34"
17-Feb-2023,09:40,"5,845.17",-26.24,-0.45%,"5,873.42","5,845.17","5,875.79"
17-Feb-2023,09:35,"5,871.41",-38.86,-0.66%,"5,910.27","5,856.32","5,910.27"
16-Feb-2023,16:05,"5,910.27",-1.47,-0.02%,"5,909.26","5,909.26","5,910.27"
16-Feb-2023,16:00,"5,911.74",-9.09,-0.15%,"5,920.02","5,908.82","5,920.02"
16-Feb-2023,15:55,"5,920.83",-4.23,-0.07%,"5,925.72","5,918.12","5,930.23"
16-Feb-2023,15:50,"5,925.06",+4.51,+0.08%,"5,920.00","5,913.83","5,926.46"
16-Feb-2023,15:45,"5,920.55",+0.94,+0.02%,"5,919.15","5,907.64","5,921.20"
16-Feb-2023,15:40,"5,919.61",+4.81,+0.08%,"5,917.38","5,916.58","5,929.12"
16-Feb-2023,15:35,"5,914.80",-9.30,-0.16%,"5,923.74","5,913.23","5,924.11"
16-Feb-2023,15:30,"5,924.10",-16.63,-0.28%,"5,942.62","5,924.10","5,944.30"
16-Feb-2023,15:25,"5,940.73",-7.19,-0.12%,"5,948.68","5,937.55","5,948.68"
16-Feb-2023,15:20,"5,947.92",-19.42,-0.33%,"5,963.51","5,947.92","5,963.51"
16-Feb-2023,15:15,"5,967.34",-5.60,-0.09%,"5,972.90","5,966.77","5,974.60"
16-Feb-2023,15:10,"5,972.94",-5.44,-0.09%,"5,977.25","5,967.31","5,979.42"
16-Feb-2023,15:05,"5,978.38",-14.04,-0.23%,"5,991.23","5,978.38","5,992.66"
16-Feb-2023,15:00,"5,992.42",-1.60,-0.03%,"5,994.83","5,991.66","5,997.18"
16-Feb-2023,14:55,"5,994.02",-0.86,-0.01%,"5,995.06","5,991.23","5,995.75"
16-Feb-2023,14:50,"5,994.88",+1.04,+0.02%,"5,993.03","5,992.24","5,996.04"
16-Feb-2023,14:45,"5,993.84",-5.24,-0.09%,"5,997.70","5,989.85","5,997.70"
16-Feb-2023,14:40,"5,999.08",+6.11,+0.10%,"5,992.42","5,992.42","5,999.65"
16-Feb-2023,14:35,"5,992.97",+0.06,+0.00%,"5,991.52","5,991.52","5,994.88"
16-Feb-2023,14:30,"5,992.91",+5.09,+0.09%,"5,989.71","5,989.71","5,995.01"
16-Feb-2023,14:25,"5,987.82",-1.64,-0.03%,"5,990.45","5,980.95","5,990.45"
16-Feb-2023,14:20,"5,989.46",-1.38,-0.02%,"5,989.89","5,988.15","5,994.35"
16-Feb-2023,14:15,"5,990.84",+2.11,+0.04%,"5,989.82","5,987.30","5,991.55"
16-Feb-2023,14:10,"5,988.73",-7.18,-0.12%,"5,995.96","5,988.73","5,996.29"
16-Feb-2023,14:05,"5,995.91",+3.71,+0.06%,"5,992.31","5,992.31","5,998.44"
16-Feb-2023,14:00,"5,992.20",-0.08,-0.00%,"5,993.21","5,989.76","5,993.56"
16-Feb-2023,13:55,"5,992.28",-1.50,-0.03%,"5,994.74","5,989.60","5,995.42"
16-Feb-2023,13:50,"5,993.78",-2.61,-0.04%,"5,995.70","5,989.83","5,997.53"
16-Feb-2023,13:45,"5,996.39",+3.17,+0.05%,"5,991.94","5,988.70","5,996.39"
16-Feb-2023,13:40,"5,993.22",+6.79,+0.11%,"5,988.17","5,988.17","5,993.54"
16-Feb-2023,13:35,"5,986.43",+6.12,+0.10%,"5,980.97","5,979.33","5,986.43"
16-Feb-2023,13:30,"5,980.31",-5.02,-0.08%,"5,986.80","5,979.15","5,990.98"
16-Feb-2023,13:25,"5,985.33",+2.18,+0.04%,"5,984.27","5,981.00","5,986.87"
16-Feb-2023,13:20,"5,983.15",-6.05,-0.10%,"5,987.27","5,979.86","5,987.89"
16-Feb-2023,13:15,"5,989.20",-3.88,-0.06%,"5,994.08","5,988.54","5,994.08"
16-Feb-2023,13:10,"5,993.08",+4.78,+0.08%,"5,987.42","5,987.42","5,994.30"
16-Feb-2023,13:05,"5,988.30",-0.86,-0.01%,"5,990.20","5,983.59","5,998.13"
16-Feb-2023,13:00,"5,989.16",-7.41,-0.12%,"5,996.47","5,988.19","5,997.17"
16-Feb-2023,12:55,"5,996.57",-3.46,-0.06%,"5,999.46","5,993.43","5,999.46"
16-Feb-2023,12:50,"6,000.03",+3.68,+0.06%,"5,997.71","5,996.67","6,002.33"
16-Feb-2023,12:45,"5,996.35",+1.17,+0.02%,"5,994.19","5,992.91","5,996.35"
16-Feb-2023,12:40,"5,995.18",+2.17,+0.04%,"5,993.54","5,992.81","5,996.73"
16-Feb-2023,12:35,"5,993.01",+13.15,+0.22%,"5,979.30","5,979.30","5,993.01"
16-Feb-2023,12:30,"5,979.86",+4.46,+0.07%,"5,976.46","5,975.48","5,980.60"
16-Feb-2023,12:25,"5,975.40",+17.83,+0.30%,"5,956.32","5,956.32","5,975.40"
16-Feb-2023,12:20,"5,957.57",-19.16,-0.32%,"5,976.71","5,957.57","5,976.92"
16-Feb-2023,12:15,"5,976.73",+4.69,+0.08%,"5,973.25","5,973.25","5,978.84"
16-Feb-2023,12:10,"5,972.04",+2.09,+0.04%,"5,970.11","5,968.40","5,974.60"
16-Feb-2023,12:05,"5,969.95",-2.04,-0.03%,"5,970.81","5,967.23","5,973.95"
16-Feb-2023,12:00,"5,971.99",-2.76,-0.05%,"5,975.79","5,970.63","5,979.57"
16-Feb-2023,11:55,"5,974.75",-5.51,-0.09%,"5,980.23","5,974.75","5,982.33"
16-Feb-2023,11:50,"5,980.26",+7.81,+0.13%,"5,973.28","5,973.28","5,981.69"
16-Feb-2023,11:45,"5,972.45",+3.55,+0.06%,"5,969.99","5,969.02","5,975.95"
16-Feb-2023,11:40,"5,968.90",-6.72,-0.11%,"5,973.91","5,966.19","5,973.91"
16-Feb-2023,11:35,"5,975.62",+2.33,+0.04%,"5,972.49","5,971.30","5,978.07"
16-Feb-2023,11:30,"5,973.29",+3.97,+0.07%,"5,970.23","5,965.40","5,973.29"
16-Feb-2023,11:25,"5,969.32",-8.66,-0.14%,"5,975.60","5,967.11","5,977.58"
16-Feb-2023,11:20,"5,977.98",+5.32,+0.09%,"5,971.80","5,969.51","5,977.98"
16-Feb-2023,11:15,"5,972.66",-5.75,-0.10%,"5,976.77","5,965.93","5,981.43"
16-Feb-2023,11:10,"5,978.41",-8.29,-0.14%,"5,985.94","5,971.21","5,986.62"
16-Feb-2023,11:05,"5,986.70",+9.03,+0.15%,"5,977.92","5,977.92","5,988.06"
16-Feb-2023,11:00,"5,977.67",-2.36,-0.04%,"5,977.80","5,970.93","5,978.13"
16-Feb-2023,10:55,"5,980.03",-4.50,-0.08%,"5,985.56","5,975.51","5,986.98"
16-Feb-2023,10:50,"5,984.53",+17.74,+0.30%,"5,966.58","5,965.54","5,984.53"
16-Feb-2023,10:45,"5,966.79",-7.91,-0.13%,"5,974.08","5,966.79","5,976.13"
16-Feb-2023,10:40,"5,974.70",+5.52,+0.09%,"5,970.61","5,966.42","5,979.22"
16-Feb-2023,10:35,"5,969.18",+4.15,+0.07%,"5,965.90","5,965.90","5,971.63"
16-Feb-2023,10:30,"5,965.03",+3.32,+0.06%,"5,962.00","5,958.92","5,967.64"
16-Feb-2023,10:25,"5,961.71",+3.61,+0.06%,"5,957.03","5,957.03","5,969.64"
16-Feb-2023,10:20,"5,958.10",+7.23,+0.12%,"5,946.40","5,942.35","5,958.10"
16-Feb-2023,10:15,"5,950.87",+1.51,+0.03%,"5,950.65","5,947.66","5,959.51"
16-Feb-2023,10:10,"5,949.36",+9.43,+0.16%,"5,938.52","5,938.52","5,954.76"
16-Feb-2023,10:05,"5,939.93",-8.58,-0.14%,"5,944.92","5,931.31","5,944.92"
16-Feb-2023,10:00,"5,948.51",-0.70,-0.01%,"5,946.49","5,941.42","5,955.44"
16-Feb-2023,09:55,"5,949.21",+7.12,+0.12%,"5,943.21","5,939.32","5,952.40"
16-Feb-2023,09:50,"5,942.09",+1.43,+0.02%,"5,937.29","5,933.82","5,949.07"
16-Feb-2023,09:45,"5,940.66",+0.18,+0.00%,"5,942.19","5,933.18","5,948.39"
16-Feb-2023,09:40,"5,940.48",+8.80,+0.15%,"5,931.65","5,919.81","5,940.48"
16-Feb-2023,09:35,"5,931.68",-83.26,-1.38%,"6,014.94","5,925.97","6,014.94"
15-Feb-2023,16:05,"6,014.94",+1.56,+0.03%,"6,015.61","6,014.94","6,015.61"
15-Feb-2023,16:00,"6,013.38",+18.56,+0.31%,"5,995.33","5,994.67","6,013.38"
15-Feb-2023,15:55,"5,994.82",-0.31,-0.01%,"5,996.41","5,990.13","5,998.07"
15-Feb-2023,15:50,"5,995.13",+4.91,+0.08%,"5,991.40","5,990.22","5,997.06"
15-Feb-2023,15:45,"5,990.22",-4.80,-0.08%,"5,994.09","5,989.36","5,996.92"
15-Feb-2023,15:40,"5,995.02",+2.63,+0.04%,"5,994.92","5,992.37","5,995.93"
15-Feb-2023,15:35,"5,992.39",+4.33,+0.07%,"5,989.65","5,989.64","5,993.22"
15-Feb-2023,15:30,"5,988.06",+1.35,+0.02%,"5,986.33","5,985.02","5,989.06"
15-Feb-2023,15:25,"5,986.71",-4.78,-0.08%,"5,991.77","5,986.27","5,994.08"
15-Feb-2023,15:20,"5,991.49",-7.00,-0.12%,"5,997.43","5,991.49","5,999.39"
15-Feb-2023,15:15,"5,998.49",-2.04,-0.03%,"6,000.99","5,995.64","6,001.84"
15-Feb-2023,15:10,"6,000.53",+3.71,+0.06%,"5,996.93","5,996.93","6,002.04"
15-Feb-2023,15:05,"5,996.82",+5.38,+0.09%,"5,992.31","5,992.31","5,997.17"
15-Feb-2023,15:00,"5,991.44",-5.04,-0.08%,"5,997.97","5,989.93","5,998.71"
15-Feb-2023,14:55,"5,996.48",-6.44,-0.11%,"6,002.89","5,996.01","6,004.27"
15-Feb-2023,14:50,"6,002.92",-5.35,-0.09%,"6,009.11","6,002.92","6,012.27"
15-Feb-2023,14:45,"6,008.27",+0.09,+0.00%,"6,007.99","6,005.11","6,009.24"
15-Feb-2023,14:40,"6,008.18",+0.56,+0.01%,"6,006.79","6,004.20","6,008.84"
15-Feb-2023,14:35,"6,007.62",+1.47,+0.02%,"6,005.63","6,005.04","6,009.03"
15-Feb-2023,14:30,"6,006.15",+0.55,+0.01%,"6,005.48","6,001.86","6,006.15"
15-Feb-2023,14:25,"6,005.60",+2.53,+0.04%,"6,003.05","6,002.88","6,006.66"
15-Feb-2023,14:20,"6,003.07",-7.13,-0.12%,"6,010.44","6,003.07","6,011.18"
15-Feb-2023,14:15,"6,010.20",+2.41,+0.04%,"6,006.10","6,004.63","6,010.65"
15-Feb-2023,14:10,"6,007.79",+11.59,+0.19%,"5,997.04","5,996.11","6,007.79"
15-Feb-2023,14:05,"5,996.20",-0.19,-0.00%,"5,996.28","5,996.20","5,999.24"
15-Feb-2023,14:00,"5,996.39",+0.44,+0.01%,"5,996.81","5,993.54","5,996.81"
15-Feb-2023,13:55,"5,995.95",+2.95,+0.05%,"5,993.11","5,991.59","5,996.10"
15-Feb-2023,13:50,"5,993.00",+0.13,+0.00%,"5,993.24","5,991.65","5,994.11"
15-Feb-2023,13:45,"5,992.87",+7.98,+0.13%,"5,985.45","5,985.45","5,993.23"
15-Feb-2023,13:40,"5,984.89",+6.05,+0.10%,"5,981.18","5,980.14","5,986.13"
15-Feb-2023,13:35,"5,978.84",-2.88,-0.05%,"5,982.00","5,976.01","5,984.16"
15-Feb-2023,13:30,"5,981.72",+0.59,+0.01%,"5,980.73","5,979.59","5,982.44"
15-Feb-2023,13:25,"5,981.13",+2.29,+0.04%,"5,979.38","5,978.74","5,982.09"
15-Feb-2023,13:20,"5,978.84",+0.53,+0.01%,"5,977.53","5,975.41","5,979.37"
15-Feb-2023,13:15,"5,978.31",+6.77,+0.11%,"5,971.69","5,971.69","5,979.54"
15-Feb-2023,13:10,"5,971.54",+2.95,+0.05%,"5,967.85","5,961.29","5,971.54"
15-Feb-2023,13:05,"5,968.59",+0.22,+0.00%,"5,970.85","5,968.44","5,975.85"
15-Feb-2023,13:00,"5,968.37",-9.17,-0.15%,"5,976.76","5,968.37","5,976.83"
15-Feb-2023,12:55,"5,977.54",+2.28,+0.04%,"5,975.17","5,974.25","5,979.22"
15-Feb-2023,12:50,"5,975.26",-4.53,-0.08%,"5,980.61","5,973.20","5,981.18"
15-Feb-2023,12:45,"5,979.79",+9.15,+0.15%,"5,969.89","5,969.89","5,981.17"
15-Feb-2023,12:40,"5,970.64",-4.69,-0.08%,"5,976.90","5,964.23","5,983.31"
15-Feb-2023,12:35,"5,975.33",+3.80,+0.06%,"5,971.26","5,971.26","5,975.33"
15-Feb-2023,12:30,"5,971.53",-3.77,-0.06%,"5,974.16","5,971.53","5,979.05"
15-Feb-2023,12:25,"5,975.30",-2.48,-0.04%,"5,978.44","5,974.30","5,979.08"
15-Feb-2023,12:20,"5,977.78",+3.67,+0.06%,"5,976.98","5,973.10","5,980.79"
15-Feb-2023,12:15,"5,974.11",-1.02,-0.02%,"5,974.34","5,971.86","5,976.29"
15-Feb-2023,12:10,"5,975.13",-5.32,-0.09%,"5,980.13","5,966.28","5,983.03"
15-Feb-2023,12:05,"5,980.45",-2.18,-0.04%,"5,981.76","5,980.45","5,985.20"
15-Feb-2023,12:00,"5,982.63",-8.28,-0.14%,"5,990.46","5,982.63","5,993.41"
15-Feb-2023,11:55,"5,990.91",-1.28,-0.02%,"5,992.89","5,990.07","5,994.75"
15-Feb-2023,11:50,"5,992.19",+3.58,+0.06%,"5,989.44","5,985.91","5,996.21"
15-Feb-2023,11:45,"5,988.61",+10.42,+0.17%,"5,978.11","5,977.96","5,990.15"
15-Feb-2023,11:40,"5,978.19",+5.52,+0.09%,"5,972.16","5,970.78","5,979.36"
15-Feb-2023,11:35,"5,972.67",-7.62,-0.13%,"5,979.45","5,968.77","5,980.22"
15-Feb-2023,11:30,"5,980.29",+14.58,+0.24%,"5,966.78","5,964.37","5,980.29"
15-Feb-2023,11:25,"5,965.71",+4.65,+0.08%,"5,963.77","5,962.59","5,967.07"
15-Feb-2023,11:20,"5,961.06",-8.36,-0.14%,"5,966.98","5,960.48","5,972.16"
15-Feb-2023,11:15,"5,969.42",+2.01,+0.03%,"5,967.76","5,967.13","5,973.38"
15-Feb-2023,11:10,"5,967.41",+6.11,+0.10%,"5,960.63","5,960.63","5,973.79"
15-Feb-2023,11:05,"5,961.30",+12.87,+0.22%,"5,947.26","5,946.65","5,961.30"
15-Feb-2023,11:00,"5,948.43",-3.25,-0.05%,"5,952.01","5,946.46","5,956.41"
15-Feb-2023,10:55,"5,951.68",+5.28,+0.09%,"5,947.87","5,946.61","5,956.28"
15-Feb-2023,10:50,"5,946.40",-4.19,-0.07%,"5,949.46","5,945.03","5,950.82"
15-Feb-2023,10:45,"5,950.59",-15.69,-0.26%,"5,964.77","5,950.59","5,967.55"
15-Feb-2023,10:40,"5,966.28",-3.36,-0.06%,"5,970.00","5,959.26","5,970.02"
15-Feb-2023,10:35,"5,969.64",+12.41,+0.21%,"5,957.72","5,953.41","5,969.64"
15-Feb-2023,10:30,"5,957.23",-3.87,-0.06%,"5,959.10","5,955.80","5,963.82"
15-Feb-2023,10:25,"5,961.10",-4.76,-0.08%,"5,965.44","5,961.10","5,968.63"
15-Feb-2023,10:20,"5,965.86",+14.99,+0.25%,"5,950.11","5,950.11","5,966.37"
15-Feb-2023,10:15,"5,950.87",+3.73,+0.06%,"5,945.63","5,938.69","5,954.03"
15-Feb-2023,10:10,"5,947.14",-11.52,-0.19%,"5,958.64","5,939.38","5,958.64"
15-Feb-2023,10:05,"5,958.66",+0.89,+0.01%,"5,958.54","5,954.13","5,969.15"
15-Feb-2023,10:00,"5,957.77",+5.86,+0.10%,"5,954.71","5,951.33","5,961.54"
15-Feb-2023,09:55,"5,951.91",-32.54,-0.54%,"5,990.15","5,950.50","5,990.81"
15-Feb-2023,09:50,"5,984.45",+3.36,+0.06%,"5,978.10","5,971.36","5,984.61"
15-Feb-2023,09:45,"5,981.09",+4.44,+0.07%,"5,973.04","5,964.84","5,987.17"
15-Feb-2023,09:40,"5,976.65",+1.90,+0.03%,"5,971.14","5,970.98","5,983.50"
15-Feb-2023,09:35,"5,974.75",-17.85,-0.30%,"5,992.60","5,951.62","5,992.60"
14-Feb-2023,16:15,"5,992.60",+0.14,+0.00%,"5,992.47","5,992.47","5,992.60"
14-Feb-2023,16:05,"5,992.46",-1.31,-0.02%,"5,991.71","5,991.71","5,992.53"
14-Feb-2023,16:00,"5,993.77",-9.72,-0.16%,"6,004.67","5,993.77","6,008.79"
14-Feb-2023,15:55,"6,003.49",-1.75,-0.03%,"6,004.33","5,996.28","6,004.60"
14-Feb-2023,15:50,"6,005.24",-1.78,-0.03%,"6,006.02","6,002.20","6,007.50"
14-Feb-2023,15:45,"6,007.02",+4.35,+0.07%,"6,001.95","6,000.18","6,007.02"
14-Feb-2023,15:40,"6,002.67",+7.43,+0.12%,"5,996.30","5,996.14","6,003.40"
14-Feb-2023,15:35,"5,995.24",-0.06,-0.00%,"5,994.78","5,991.50","6,000.03"
14-Feb-2023,15:30,"5,995.30",-6.46,-0.11%,"6,001.22","5,994.61","6,002.36"
14-Feb-2023,15:25,"6,001.76",+5.38,+0.09%,"5,995.39","5,993.56","6,001.76"
14-Feb-2023,15:20,"5,996.38",+0.62,+0.01%,"5,994.89","5,991.51","5,998.56"
14-Feb-2023,15:15,"5,995.76",+2.38,+0.04%,"5,992.96","5,984.83","5,996.54"
14-Feb-2023,15:10,"5,993.38",-0.17,-0.00%,"5,994.85","5,992.73","5,997.10"
14-Feb-2023,15:05,"5,993.55",-1.57,-0.03%,"5,995.98","5,993.40","6,000.71"
14-Feb-2023,15:00,"5,995.12",-2.07,-0.03%,"5,996.89","5,993.78","5,999.27"
14-Feb-2023,14:55,"5,997.19",-8.07,-0.13%,"6,004.36","5,994.12","6,007.70"
14-Feb-2023,14:50,"6,005.26",+3.85,+0.06%,"6,002.08","5,999.09","6,005.26"
14-Feb-2023,14:45,"6,001.41",+2.16,+0.04%,"5,999.99","5,999.99","6,004.45"
14-Feb-2023,14:40,"5,999.25",+3.29,+0.05%,"5,998.83","5,998.77","6,005.37"
14-Feb-2023,14:35,"5,995.96",+8.93,+0.15%,"5,988.21","5,987.93","5,997.24"
14-Feb-2023,14:30,"5,987.03",-2.96,-0.05%,"5,989.27","5,982.33","5,989.86"
14-Feb-2023,14:25,"5,989.99",+1.83,+0.03%,"5,986.75","5,985.57","5,991.88"
14-Feb-2023,14:20,"5,988.16",+11.41,+0.19%,"5,977.97","5,977.97","5,989.94"
14-Feb-2023,14:15,"5,976.75",+4.22,+0.07%,"5,971.46","5,971.46","5,978.46"
14-Feb-2023,14:10,"5,972.53",-14.62,-0.24%,"5,988.67","5,961.53","5,988.67"
14-Feb-2023,14:05,"5,987.15",+3.81,+0.06%,"5,983.80","5,978.62","5,993.20"
14-Feb-2023,14:00,"5,983.34",+1.50,+0.03%,"5,983.33","5,980.98","5,989.30"
14-Feb-2023,13:55,"5,981.84",+1.42,+0.02%,"5,980.82","5,978.70","5,984.79"
14-Feb-2023,13:50,"5,980.42",+8.70,+0.15%,"5,967.76","5,967.76","5,981.89"
14-Feb-2023,13:45,"5,971.72",-14.21,-0.24%,"5,984.94","5,971.72","5,987.79"
14-Feb-2023,13:40,"5,985.93",+4.10,+0.07%,"5,982.39","5,979.28","5,986.64"
14-Feb-2023,13:35,"5,981.83",+4.26,+0.07%,"5,977.91","5,977.24","5,982.69"
14-Feb-2023,13:30,"5,977.57",-0.03,-0.00%,"5,979.55","5,972.11","5,979.70"
14-Feb-2023,13:25,"5,977.60",-4.80,-0.08%,"5,981.55","5,976.33","5,987.33"
14-Feb-2023,13:20,"5,982.40",+4.33,+0.07%,"5,978.50","5,975.62","5,993.64"
14-Feb-2023,13:15,"5,978.07",-0.83,-0.01%,"5,977.60","5,972.12","5,979.12"
14-Feb-2023,13:10,"5,978.90",+4.48,+0.07%,"5,974.13","5,974.13","5,986.63"
14-Feb-2023,13:05,"5,974.42",+26.35,+0.44%,"5,947.58","5,947.58","5,976.42"
14-Feb-2023,13:00,"5,948.07",+10.67,+0.18%,"5,938.14","5,938.14","5,950.69"
14-Feb-2023,12:55,"5,937.40",-4.47,-0.08%,"5,942.89","5,933.13","5,942.89"
14-Feb-2023,12:50,"5,941.87",-0.55,-0.01%,"5,943.71","5,941.07","5,946.53"
14-Feb-2023,12:45,"5,942.42",+0.69,+0.01%,"5,943.74","5,942.42","5,951.20"
14-Feb-2023,12:40,"5,941.73",-10.11,-0.17%,"5,951.57","5,941.24","5,951.57"
14-Feb-2023,12:35,"5,951.84",+14.05,+0.24%,"5,937.89","5,937.48","5,951.84"
14-Feb-2023,12:30,"5,937.79",+2.15,+0.04%,"5,935.71","5,935.71","5,945.79"
14-Feb-2023,12:25,"5,935.64",-5.01,-0.08%,"5,941.36","5,935.64","5,945.69"
14-Feb-2023,12:20,"5,940.65",-0.88,-0.01%,"5,941.76","5,937.80","5,943.73"
14-Feb-2023,12:15,"5,941.53",+7.05,+0.12%,"5,934.22","5,934.22","5,943.78"
14-Feb-2023,12:10,"5,934.48",+1.56,+0.03%,"5,930.80","5,928.65","5,934.48"
14-Feb-2023,12:05,"5,932.92",+6.49,+0.11%,"5,929.39","5,927.09","5,938.10"
14-Feb-2023,12:00,"5,926.43",+9.98,+0.17%,"5,919.18","5,918.33","5,927.95"
14-Feb-2023,11:55,"5,916.45",-3.63,-0.06%,"5,920.53","5,907.03","5,920.53"
14-Feb-2023,11:50,"5,920.08",+11.30,+0.19%,"5,908.42","5,908.29","5,922.91"
14-Feb-2023,11:45,"5,908.78",-6.28,-0.11%,"5,914.49","5,903.38","5,918.34"
14-Feb-2023,11:40,"5,915.06",-1.72,-0.03%,"5,916.13","5,914.89","5,923.91"
14-Feb-2023,11:35,"5,916.78",-10.55,-0.18%,"5,925.97","5,912.87","5,925.97"
14-Feb-2023,11:30,"5,927.33",-28.86,-0.48%,"5,959.03","5,922.39","5,960.44"
14-Feb-2023,11:25,"5,956.19",+1.84,+0.03%,"5,954.96","5,949.71","5,956.19"
14-Feb-2023,11:20,"5,954.35",+8.75,+0.15%,"5,945.29","5,942.61","5,954.35"
14-Feb-2023,11:15,"5,945.60",+0.82,+0.01%,"5,939.94","5,939.94","5,948.15"
14-Feb-2023,11:10,"5,944.78",-7.31,-0.12%,"5,949.30","5,944.78","5,958.56"
14-Feb-2023,11:05,"5,952.09",+16.07,+0.27%,"5,934.20","5,932.37","5,956.59"
14-Feb-2023,11:00,"5,936.02",+15.81,+0.27%,"5,921.66","5,917.47","5,936.32"
14-Feb-2023,10:55,"5,920.21",-14.98,-0.25%,"5,934.84","5,914.41","5,934.84"
14-Feb-2023,10:50,"5,935.19",+4.30,+0.07%,"5,930.00","5,903.97","5,937.12"
14-Feb-2023,10:45,"5,930.89",-9.11,-0.15%,"5,931.38","5,926.60","5,936.29"
14-Feb-2023,10:40,"5,940.00",-32.57,-0.55%,"5,970.98","5,937.68","5,970.98"
14-Feb-2023,10:35,"5,972.57",-9.19,-0.15%,"5,980.95","5,972.34","5,985.23"
14-Feb-2023,10:30,"5,981.76",-16.98,-0.28%,"5,999.91","5,981.76","6,003.00"
14-Feb-2023,10:25,"5,998.74",+6.44,+0.11%,"5,993.41","5,993.41","6,004.31"
14-Feb-2023,10:20,"5,992.30",-14.92,-0.25%,"6,006.85","5,992.30","6,010.73"
14-Feb-2023,10:15,"6,007.22",+2.19,+0.04%,"6,005.27","5,999.43","6,015.61"
14-Feb-2023,10:10,"6,005.03",+9.72,+0.16%,"5,994.45","5,992.34","6,005.03"
14-Feb-2023,10:05,"5,995.31",+24.29,+0.41%,"5,971.61","5,971.61","6,000.36"
14-Feb-2023,10:00,"5,971.02",+16.20,+0.27%,"5,954.59","5,954.59","5,976.81"
14-Feb-2023,09:55,"5,954.82",-1.72,-0.03%,"5,958.62","5,945.44","5,960.68"
14-Feb-2023,09:50,"5,956.54",+16.93,+0.29%,"5,940.21","5,940.21","5,964.06"
