Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,HON_Log_Change,HON_High_Low_Spread,HON_Volume,HON_1hr_Moving_Average,HON_RSI,HON_Volatility
2023-02-13 14:25:00,2023-02-13 14:25:00,202.96,-0.159999999999997,-0.000787711697518691,203.12,202.89,203.2,25467.0,-0.0007880221053965311,0.3100000000000023,25467.0,203.18615135,45.15280214200004,0.0037689021025058677
2023-02-13 14:30:00,2023-02-13 14:30:00,203.055,0.0949999999999989,0.000468072526606222,202.94,202.8,203.0992,54269.0,0.0004679630148327431,0.2991999999999848,54269.0,203.17653134999998,44.68550677405831,0.0037689021025058677
2023-02-13 14:35:00,2023-02-13 14:35:00,202.745,-0.310000000000002,-0.00152667996355668,203.055,202.63,203.1,16513.0,-0.0015278465268760133,0.46999999999999886,16513.0,203.16609135000002,40.93662031903083,0.0037689021025058677
2023-02-13 14:40:00,2023-02-13 14:40:00,202.735,-0.00999999999999091,-4.93230412586792e-05,202.68,202.65,202.88,18066.0,-4.932425767990674e-05,0.22999999999998977,18066.0,203.14259135,44.858852121891694,0.0037689021025058677
2023-02-13 14:45:00,2023-02-13 14:45:00,202.775,0.039999999999992,0.000197301896564441,202.7116,202.5901,202.8199,17648.0,0.00019728243510503608,0.22979999999998313,17648.0,203.13067135,45.2427364708068,0.0037689021025058677
2023-02-13 14:50:00,2023-02-13 14:50:00,202.6015,-0.173500000000018,-0.000855628159289944,202.758822,202.58,202.89,19405.0,-0.0008559944179991991,0.30999999999997385,19405.0,203.12011245,42.603033084217884,0.0037689021025058677
2023-02-13 14:55:00,2023-02-13 14:55:00,202.6844,0.0829000000000235,0.0004091776220809,202.62,202.58,202.79,16409.0,0.00040909393174641567,0.20999999999997954,16409.0,203.10561245000002,39.78450252177914,0.0037689021025058677
2023-02-13 15:00:00,2023-02-13 15:00:00,202.7966,0.112200000000001,0.000553569983679067,202.72,202.6553,202.81,16457.0,0.0005534168203375666,0.15469999999999118,16457.0,203.0853611,38.72247107129525,0.0037689021025058677
2023-02-13 15:05:00,2023-02-13 15:05:00,202.735,-0.0615999999999985,-0.000303752627016422,202.77,202.57,202.815,23536.0,-0.0003037987691897464,0.24500000000000455,23536.0,203.0613611,39.80717574827335,0.0037689021025058677
2023-02-13 15:10:00,2023-02-13 15:10:00,202.8017,0.0666999999999973,0.000329000912521258,202.735,202.687,202.92,23051.0,0.0003289468035885737,0.23299999999997567,23051.0,203.04011110000002,35.73513596558587,0.0037689021025058677
2023-02-13 15:15:00,2023-02-13 15:15:00,202.78,-0.0217000000000098,-0.00010700107543482,202.77,202.7401,202.94,25896.0,-0.00010700680045828537,0.1998999999999853,25896.0,203.0128611,34.3042404281598,0.0037689021025058677
2023-02-13 15:20:00,2023-02-13 15:20:00,202.71,-0.0699999999999932,-0.000345201696419732,202.78,202.49,202.83,18151.0,-0.00034526129224076937,0.3400000000000034,18151.0,202.9828611,36.362644555967535,0.0037689021025058677
2023-02-13 15:25:00,2023-02-13 15:25:00,202.67,-0.0400000000000205,-0.000197326229589169,202.68,202.59,202.76,29245.0,-0.00019734570097108348,0.1699999999999875,29245.0,202.9573611,35.486285622627406,0.0037689021025058677
2023-02-13 15:30:00,2023-02-13 15:30:00,202.7675,0.097500000000025,0.000481077613855159,202.65,202.57,202.81,34135.0,0.0004809619331192526,0.2400000000000091,34135.0,202.9293611,39.340534394542814,0.0037689021025058677
2023-02-13 15:35:00,2023-02-13 15:35:00,203.015,0.247499999999974,0.00122060981173005,202.7731,202.7731,203.045,28228.0,0.001219865473210118,0.27189999999998804,28228.0,202.9090161,46.42396907216465,0.0037689021025058677
2023-02-13 15:40:00,2023-02-13 15:40:00,203.06,0.0450000000000159,0.00022165849814061,203.0,202.94,203.1699,39155.0,0.00022163393552541774,0.22990000000001487,39155.0,202.8980161,40.85458794837986,0.0037689021025058677
2023-02-13 15:45:00,2023-02-13 15:45:00,203.15,0.0900000000000034,0.000443218753077925,203.0528,202.98,203.22,45654.0,0.0004431205606590483,0.2400000000000091,45654.0,202.8776561,43.23955336681478,0.0037689021025058677
2023-02-13 15:50:00,2023-02-13 15:50:00,203.33,0.180000000000007,0.000886044794486866,203.14,203.06,203.36,36604.0,0.0008856524885147061,0.30000000000001137,36604.0,202.86515609999998,52.979737783075116,0.0037689021025058677
2023-02-13 15:55:00,2023-02-13 15:55:00,203.0949,-0.235100000000017,-0.00115624846308964,203.29,202.9601,203.29,88368.0,-0.0011569174340579447,0.32989999999998076,88368.0,202.86790609999997,49.64862474984834,0.0037689021025058677
2023-02-13 16:00:00,2023-02-13 16:00:00,203.39,0.295099999999991,0.00145301531451548,203.11,203.005,203.4,166871.0,0.0014519607092116445,0.39500000000001023,166871.0,202.8678161,55.5468814200011,0.0037689021025058677
2023-02-14 09:30:00,2023-02-14 09:30:00,202.7,-1.30000000000001,-0.0063725490196079,202.7,202.7,202.7,202.0,-0.006392940386262128,0.0,202.0,,26.781002638522395,0.00284832162092836
2023-02-14 09:35:00,2023-02-14 09:35:00,201.91,-0.789999999999992,-0.00389738529847061,203.09,201.5601,203.74,68676.0,-0.0039049998956715366,2.1799000000000035,68676.0,,24.25328554360813,0.00284832162092836
2023-02-14 09:40:00,2023-02-14 09:40:00,201.725,-0.185000000000002,-0.000916249814273698,201.9,201.27,202.01,29745.0,-0.0009166698277125737,0.7399999999999807,29745.0,,23.728813559322035,0.00284832162092836
2023-02-14 09:45:00,2023-02-14 09:45:00,201.5101,-0.2149,-0.00106531168670219,201.7326,201.21,201.93,20479.0,-0.0010658795345228898,0.7199999999999989,20479.0,,23.147356298247402,0.00284832162092836
2023-02-14 09:50:00,2023-02-14 09:50:00,201.86,0.349900000000019,0.00173638939189658,201.63,201.52,202.04,20065.0,0.0017348836106662552,0.5199999999999818,20065.0,,26.095967016820694,0.00284832162092836
2023-02-14 09:55:00,2023-02-14 09:55:00,201.91,0.0499999999999829,0.000247696423263564,201.85,201.6,202.284,25805.0,0.00024766575156930294,0.6839999999999975,25805.0,,26.880019469457295,0.00284832162092836
2023-02-14 10:00:00,2023-02-14 10:00:00,202.08,0.170000000000016,0.000841959288792115,201.95,201.8901,202.55,18884.0,0.0008416050398982101,0.6599000000000217,18884.0,,32.09832341539315,0.00284832162092836
2023-02-14 10:05:00,2023-02-14 10:05:00,202.06,-0.0200000000000102,-9.89707046714679e-05,202.17,201.92,202.37,33314.0,-9.897560259482538e-05,0.45000000000001705,33314.0,,32.01926155816659,0.00284832162092836
2023-02-14 10:10:00,2023-02-14 10:10:00,201.73,-0.330000000000013,-0.00163317826388208,202.065,201.58,202.35,30819.0,-0.0016345133533269536,0.7699999999999818,30819.0,,30.768775592321802,0.00284832162092836
2023-02-14 10:15:00,2023-02-14 10:15:00,202.16,0.430000000000007,0.00213156198879694,201.68,201.57,202.3984,24939.0,0.002129293433679489,0.8284000000000162,24939.0,,15.82635471524381,0.00284832162092836
2023-02-14 10:20:00,2023-02-14 10:20:00,201.91,-0.25,-0.00123664424218441,202.2,201.9,202.361,18332.0,-0.001237409517655988,0.4609999999999843,18332.0,,16.870149391085832,0.00284832162092836
2023-02-14 10:25:00,2023-02-14 10:25:00,201.85,-0.0600000000000023,-0.000297162101926612,201.84,201.72,202.06,13408.0,-0.0002972062633330096,0.3400000000000034,13408.0,,16.71631356576208,0.00284832162092836
2023-02-14 10:30:00,2023-02-14 10:30:00,201.324099,-0.525901000000005,-0.00260540500371565,201.81,201.23,201.8971,19725.0,-0.0026088049781565962,0.6671000000000049,19725.0,,15.479120216288493,0.00284832162092836
2023-02-14 10:35:00,2023-02-14 10:35:00,201.235,-0.0890989999999761,-0.00044256500062606,201.29,200.89,201.48,32605.0,-0.00044266296141964,0.5900000000000034,32605.0,,15.287429810418885,0.00284832162092836
2023-02-14 10:40:00,2023-02-14 10:40:00,200.255,-0.980000000000018,-0.00486992819340581,201.2658,200.2,201.2678,30327.0,-0.00488182493360621,1.0678000000000054,30327.0,,12.38296923762843,0.00284832162092836
2023-02-14 10:45:00,2023-02-14 10:45:00,200.48,0.224999999999994,0.00112356745149931,200.24,200.04,200.6463,19795.0,0.001122936721990851,0.6063000000000045,19795.0,,18.99128655152117,0.00284832162092836
2023-02-14 10:50:00,2023-02-14 10:50:00,200.0,-0.47999999999999,-0.00239425379090178,200.55,199.64,200.55,30764.0,-0.0023971245997214037,0.910000000000025,30764.0,,17.675834800427353,0.00284832162092836
2023-02-14 10:55:00,2023-02-14 10:55:00,199.79,-0.210000000000008,-0.00105000000000004,200.01,199.34,200.09,24963.0,-0.0010505516361791274,0.75,24963.0,201.85767,17.155942743494407,0.00284832162092836
2023-02-14 11:00:00,2023-02-14 11:00:00,199.9,0.110000000000014,0.000550578107012431,199.81,199.54,200.055,15224.0,0.0005504265944970048,0.5150000000000148,15224.0,201.68917,18.412921735772358,0.00284832162092836
2023-02-14 11:05:00,2023-02-14 11:05:00,200.19,0.289999999999992,0.0014507253626813,199.86,199.67,200.42,19835.0,0.0014496740772703565,0.75,19835.0,201.48217,23.016232754469144,0.00284832162092836
2023-02-14 11:10:00,2023-02-14 11:10:00,199.9632,-0.226799999999997,-0.00113292372246365,200.19,199.8701,200.32,32812.0,-0.0011335659656649755,0.4498999999999853,32812.0,201.35667,27.14228443523895,0.00284832162092836
2023-02-14 11:15:00,2023-02-14 11:15:00,200.27,0.30680000000001,0.00153428230794471,200.024,199.87,200.47,22276.0,0.0015331064993723686,0.5999999999999943,22276.0,201.20337,35.10011992586429,0.00284832162092836
2023-02-14 11:20:00,2023-02-14 11:20:00,200.425,0.155000000000001,0.000773955160533286,200.225,200.15,200.55,13666.0,0.0007736558116830887,0.4000000000000057,13666.0,201.11962,38.12438338144508,0.00284832162092836
2023-02-14 11:25:00,2023-02-14 11:25:00,200.29,-0.135000000000019,-0.000673568666583606,200.48,200.2,200.52,10940.0,-0.0006737956158742797,0.3200000000000216,10940.0,201.05698999999998,38.689162881246084,0.00284832162092836
2023-02-14 11:30:00,2023-02-14 11:30:00,199.4194,-0.870599999999996,-0.00434669728893103,200.2836,199.25,200.39,41603.0,-0.004356171642323854,1.1399999999999864,41603.0,200.98967,29.366609177910817,0.00284832162092836
2023-02-14 11:35:00,2023-02-14 11:35:00,198.8,-0.619399999999985,-0.00310601676667358,199.29,198.62,199.31,37802.0,-0.003110850448343493,0.6899999999999977,37802.0,200.86167,26.01641063606668,0.00284832162092836
2023-02-14 11:40:00,2023-02-14 11:40:00,198.8637,0.063699999999983,0.000320422535211182,198.85,198.77,199.26,18441.0,0.00032037121087396126,0.4899999999999807,18441.0,200.70667,24.783215467360733,0.00284832162092836
2023-02-14 11:45:00,2023-02-14 11:45:00,198.87,0.00630000000001019,3.16799898624545e-05,198.85,198.68,199.12,24495.0,3.16794880622511e-05,0.4399999999999977,24495.0,200.54067,24.93557106040616,0.00284832162092836
2023-02-14 11:50:00,2023-02-14 11:50:00,199.3499,0.479899999999986,0.0024131342082767,198.86,198.77,199.4838,24846.0,0.0024102272755298173,0.713799999999992,24846.0,200.38042000000002,31.7294849159438,0.00284832162092836
2023-02-14 11:55:00,2023-02-14 11:55:00,199.16,-0.189899999999994,-0.000952596414645778,199.3336,198.68,199.35,33588.0,-0.0009530504229576922,0.6699999999999875,33588.0,200.2631,26.08952083399744,0.00284832162092836
2023-02-14 12:00:00,2023-02-14 12:00:00,199.47,0.310000000000002,0.00155653745732076,199.1,198.97,199.47,15925.0,0.0015553273084913098,0.5,15925.0,200.10809999999998,30.73704487321183,0.00284832162092836
2023-02-14 12:05:00,2023-02-14 12:05:00,199.5,0.0300000000000011,0.000150398556173866,199.4,199.28,199.7,10095.0,0.00015038724744495015,0.4199999999999875,10095.0,199.98610000000002,31.359266427642225,0.00284832162092836
2023-02-14 12:10:00,2023-02-14 12:10:00,199.64,0.139999999999986,0.000701754385964844,199.49,199.3301,199.7,10068.0,0.0007015082714903033,0.36990000000000123,10068.0,199.8701,35.77017925985274,0.00284832162092836
2023-02-14 12:15:00,2023-02-14 12:15:00,200.0,0.360000000000014,0.0018032458425166,199.639,199.51,200.08,6829.0,0.0018016219466282205,0.5700000000000216,6829.0,199.78754999999998,40.021653416068666,0.00284832162092836
2023-02-14 12:20:00,2023-02-14 12:20:00,199.83,-0.169999999999987,-0.000849999999999938,200.0039,199.71,200.069,16949.0,-0.00085036145483883,0.35899999999998045,16949.0,199.724455,46.04901085824795,0.00284832162092836
2023-02-14 12:25:00,2023-02-14 12:25:00,199.83,0.0,0.0,199.8,199.74,200.17,13514.0,0.0,0.4299999999999784,13514.0,199.702455,43.693483913533,0.00284832162092836
2023-02-14 12:30:00,2023-02-14 12:30:00,199.82,-0.0100000000000193,-5.00425361558291e-05,199.805,199.79,200.07,10402.0,-5.004378832530145e-05,0.28000000000000114,10402.0,199.66520500000001,48.078319169833804,0.00284832162092836
2023-02-14 12:35:00,2023-02-14 12:35:00,199.9645,0.144499999999994,0.000723150835752145,199.88,199.77,200.09,9287.0,0.0007228894881747382,0.3199999999999932,9287.0,199.658705,51.88938695077844,0.00284832162092836
2023-02-14 12:40:00,2023-02-14 12:40:00,199.91,-0.0544999999999902,-0.000272548377336928,199.89,199.78,200.0699,6697.0,-0.000272585525395833,0.2898999999999887,6697.0,199.66270500000002,50.10959144310002,0.00284832162092836
2023-02-14 12:45:00,2023-02-14 12:45:00,199.88,-0.0300000000000011,-0.000150067530388681,199.92,199.7701,200.1,13215.0,-0.0001500787916471943,0.32989999999998076,13215.0,199.665705,46.397359613239075,0.00284832162092836
2023-02-14 12:50:00,2023-02-14 12:50:00,199.98,0.0999999999999943,0.000500300180108036,199.91,199.83,200.07,7786.0,0.0005001750716990411,0.23999999999998067,7786.0,199.651705,50.20116869431926,0.00284832162092836
2023-02-14 12:55:00,2023-02-14 12:55:00,199.785,-0.194999999999993,-0.000975097509750941,199.955,199.67,199.959,9457.0,-0.0009755732265996679,0.2890000000000157,9457.0,199.648255,44.032678773561464,0.00284832162092836
2023-02-14 13:00:00,2023-02-14 13:00:00,200.1476,0.362600000000015,0.00181495107240291,199.83,199.74,200.25,11875.0,0.0018133060388414036,0.5099999999999909,11875.0,199.628505,46.75282108910425,0.00284832162092836
2023-02-14 13:05:00,2023-02-14 13:05:00,200.77,0.622399999999999,0.00310970503768219,200.1476,200.09,200.95,28967.0,0.003104879905542105,0.8599999999999852,28967.0,199.611885,55.04328822392224,0.00284832162092836
2023-02-14 13:10:00,2023-02-14 13:10:00,200.6399,-0.130099999999999,-0.000648005180056775,200.67,200.56,200.99,18072.0,-0.0006482152261590434,0.4300000000000068,18072.0,199.631205,65.18677052484918,0.00284832162092836
2023-02-14 13:15:00,2023-02-14 13:15:00,200.71,0.0700999999999965,0.000349382151805281,200.595,200.42,200.83,28189.0,0.0003493211320736339,0.410000000000025,28189.0,199.696455,77.529547420006,0.00284832162092836
2023-02-14 13:20:00,2023-02-14 13:20:00,200.725,0.0149999999999864,7.4734691843886e-05,200.725,200.63,201.14,25643.0,7.473189934598383e-05,0.5099999999999909,25643.0,199.790205,77.20960149694496,0.00284832162092836
2023-02-14 13:25:00,2023-02-14 13:25:00,200.64,-0.085000000000008,-0.000423464939594012,200.69,200.45,200.85,13625.0,-0.0004235546261918444,0.4000000000000057,13625.0,199.882205,75.29294084024005,0.00284832162092836
2023-02-14 13:30:00,2023-02-14 13:30:00,200.6935,0.0535000000000139,0.000266646730462589,200.615,200.4,200.8,16299.0,0.00026661118654148965,0.4000000000000057,16299.0,199.969955,71.86421922801556,0.00284832162092836
2023-02-14 13:35:00,2023-02-14 13:35:00,200.86,0.166500000000013,0.000829623281272256,200.72,200.63,200.942,15951.0,0.0008292793340958366,0.3120000000000118,15951.0,200.039275,77.87616423980076,0.00284832162092836
2023-02-14 13:40:00,2023-02-14 13:40:00,200.76,-0.100000000000023,-0.000497859205416821,200.84,200.6701,200.945,19029.0,-0.0004979831784601147,0.27490000000000236,19029.0,200.12627500000002,72.71766694843576,0.00284832162092836
2023-02-14 13:45:00,2023-02-14 13:45:00,200.4572,-0.302799999999991,-0.00150826857939824,200.7,200.4,200.87,12191.0,-0.0015094071614544032,0.46999999999999886,12191.0,200.191275,65.37917737789192,0.00284832162092836
2023-02-14 13:50:00,2023-02-14 13:50:00,200.7,0.242799999999988,0.00121123112564671,200.46,200.43,200.81,15863.0,0.0012104981770139252,0.37999999999999545,15863.0,200.239775,66.4862510887146,0.00284832162092836
2023-02-14 13:55:00,2023-02-14 13:55:00,200.795,0.0949999999999989,0.0004733432984554,200.74,200.66,200.9099,13108.0,0.00047323130685521215,0.24989999999999668,13108.0,200.294825,63.47548986371932,0.00284832162092836
2023-02-14 14:00:00,2023-02-14 14:00:00,200.76,-0.0349999999999966,-0.000174307129161566,200.8,200.67,200.99,15670.0,-0.00017432232241474714,0.3200000000000216,15670.0,200.33463,66.51982378854575,0.00284832162092836
2023-02-14 14:05:00,2023-02-14 14:05:00,200.73,-0.0300000000000011,-0.000149432157800364,200.76,200.48,200.9229,24966.0,-0.00014944332389767772,0.44290000000000873,24966.0,200.38263,65.81833520809847,0.00284832162092836
2023-02-14 14:10:00,2023-02-14 14:10:00,200.24,-0.489999999999981,-0.00244109002142171,200.72,200.11,200.72,25757.0,-0.002444074339316358,0.6099999999999852,25757.0,200.42838,56.31616939364801,0.00284832162092836
2023-02-14 14:15:00,2023-02-14 14:15:00,200.45,0.20999999999998,0.00104874151018767,200.3,200.2301,200.51,16258.0,0.0010481919649970473,0.2798999999999978,16258.0,200.44938,57.16013332153506,0.00284832162092836
2023-02-14 14:20:00,2023-02-14 14:20:00,200.7999,0.349900000000019,0.00174557246196069,200.48,200.48,200.83,13420.0,0.0017440507209660553,0.35000000000002274,13420.0,200.47888,62.072333613696344,0.00284832162092836
2023-02-14 14:25:00,2023-02-14 14:25:00,200.675,-0.124899999999997,-0.000622012261958281,200.74,200.6,200.88,11486.0,-0.000622205791841386,0.28000000000000114,11486.0,200.51988,60.51420409458839,0.00284832162092836
2023-02-14 14:30:00,2023-02-14 14:30:00,200.76,0.0849999999999795,0.000423570449732052,200.69,200.5101,200.83,19301.0,0.00042348076909216734,0.3199000000000183,19301.0,200.55888,60.356915232632325,0.00284832162092836
2023-02-14 14:35:00,2023-02-14 14:35:00,201.11,0.350000000000023,0.00174337517433763,200.76,200.71,201.13,14408.0,0.0017418572597787045,0.4199999999999875,14408.0,200.59913,66.89792378717561,0.00284832162092836
2023-02-14 14:40:00,2023-02-14 14:40:00,201.05,-0.0600000000000023,-0.000298344189746916,201.13,201.02,201.28,22624.0,-0.0002983887032285034,0.2599999999999909,22624.0,200.66413,62.47097844112772,0.00284832162092836
2023-02-14 14:45:00,2023-02-14 14:45:00,201.13,0.0799999999999841,0.00039791096742096,201.055,201.01,201.26,16321.0,0.00039783182184660186,0.25,16321.0,200.7095,55.852516582130114,0.00284832162092836
2023-02-14 14:50:00,2023-02-14 14:50:00,200.975,-0.155000000000001,-0.000770645850942182,201.15,200.9001,201.16,17387.0,-0.0007709429511051523,0.2598999999999876,17387.0,200.7335,55.40396710208007,0.00284832162092836
2023-02-14 14:55:00,2023-02-14 14:55:00,201.0,0.0250000000000057,0.000124393581291234,201.0,200.83,201.17,13998.0,0.00012438584505114597,0.339999999999975,13998.0,200.75375,54.74569614453088,0.00284832162092836
2023-02-14 15:00:00,2023-02-14 15:00:00,200.945,-0.0550000000000068,-0.000273631840796054,200.99,200.9,201.08,14663.0,-0.00027366928481898495,0.18000000000000682,14663.0,200.767,53.55366027007814,0.00284832162092836
2023-02-14 15:05:00,2023-02-14 15:05:00,200.96,0.0150000000000148,7.46472915475119e-05,200.98,200.8575,201.2,19542.0,7.464450557717751e-05,0.34250000000000114,19542.0,200.7815,55.28855688504032,0.00284832162092836
2023-02-14 15:10:00,2023-02-14 15:10:00,201.0,0.039999999999992,0.000199044585987222,200.92,200.79,201.0251,14998.0,0.0001990247792418194,0.23510000000001696,14998.0,200.79675,55.08815033699658,0.00284832162092836
2023-02-14 15:15:00,2023-02-14 15:15:00,201.06,0.0600000000000023,0.000298507462686579,200.96,200.76,201.13,17616.0,0.00029846291819838466,0.37000000000000455,17616.0,200.80875,53.44186686858935,0.00284832162092836
2023-02-14 15:20:00,2023-02-14 15:20:00,201.08,0.0200000000000102,9.94727941908397e-05,201.09,200.89,201.17,20309.0,9.946784710043053e-05,0.28000000000000114,20309.0,200.82125,55.66291498548921,0.00284832162092836
2023-02-14 15:25:00,2023-02-14 15:25:00,201.1024,0.0223999999999762,0.000111398448378636,201.08,200.9101,201.16,23015.0,0.00011139224403232266,0.24989999999999668,23015.0,200.84025000000003,62.675834970530424,0.00284832162092836
2023-02-14 15:30:00,2023-02-14 15:30:00,200.98,-0.122399999999999,-0.000608645147944525,201.095,200.93,201.1867,31106.0,-0.0006088304475942591,0.25669999999999504,31106.0,200.872,55.77414831312391,0.00284832162092836
2023-02-14 15:35:00,2023-02-14 15:35:00,200.965,-0.0149999999999864,-7.46342919692823e-05,201.0,200.76,201.14,33459.0,-7.463707724665448e-05,0.37999999999999545,33459.0,200.885,53.62535187238802,0.00284832162092836
2023-02-14 15:40:00,2023-02-14 15:40:00,200.89,-0.0750000000000171,-0.000373199313313348,200.95,200.84,201.06,28644.0,-0.0003732689695080632,0.21999999999999886,28644.0,200.89249999999998,52.72582403757436,0.00284832162092836
2023-02-14 15:45:00,2023-02-14 15:45:00,201.01,0.120000000000005,0.000597341828861589,200.89,200.85,201.08,26948.0,0.0005971634912468428,0.2300000000000182,26948.0,200.899,55.657479996767215,0.00284832162092836
2023-02-14 15:50:00,2023-02-14 15:50:00,201.05,0.0400000000000205,0.000198995074871999,200.99,200.87,201.13,34670.0,0.0001989752779783448,0.2599999999999909,34670.0,200.9125,70.00395139780683,0.00284832162092836
2023-02-14 15:55:00,2023-02-14 15:55:00,201.002,-0.0480000000000018,-0.000238746580452633,201.03,200.87,201.33,139993.0,-0.00023877508495447305,0.46000000000000796,139993.0,200.949,64.81799634918951,0.00284832162092836
2023-02-14 16:00:00,2023-02-14 16:00:00,200.98,-0.0220000000000198,-0.000109451647247389,201.02,200.63,201.26,225447.0,-0.00010945763751604806,0.6299999999999955,225447.0,200.976,55.867596272886445,0.00284832162092836
2023-02-15 09:30:00,2023-02-15 09:30:00,199.04,-0.570000000000022,-0.00285556835829879,199.89,199.04,199.89,402.0,-0.002859653271976783,0.8499999999999943,402.0,,54.19847328244273,0.0012341988077567033
2023-02-15 09:35:00,2023-02-15 09:35:00,199.3412,0.301199999999994,0.00151326366559483,200.78,199.015,200.78,72049.0,0.0015121198359324944,1.7650000000000148,72049.0,,58.28032073852702,0.0012341988077567033
2023-02-15 09:40:00,2023-02-15 09:40:00,199.5009,0.159700000000015,0.000801138951706998,199.25,199.16,199.74,22873.0,0.0008008182111908255,0.5800000000000125,22873.0,,60.16273944736406,0.0012341988077567033
2023-02-15 09:45:00,2023-02-15 09:45:00,199.25,-0.250900000000001,-0.00125763843671884,199.46,199.14,199.6754,34328.0,-0.0012584299276134873,0.5354000000000099,34328.0,,56.18024958446569,0.0012341988077567033
2023-02-15 09:50:00,2023-02-15 09:50:00,199.68,0.430000000000007,0.00215809284818071,199.27,199.1,199.7,24715.0,0.0021557675107385494,0.5999999999999943,24715.0,,60.64497784517701,0.0012341988077567033
2023-02-15 09:55:00,2023-02-15 09:55:00,199.33,-0.349999999999994,-0.00175280448717946,199.73,199.01,199.85,26924.0,-0.0017543424463884964,0.8400000000000034,26924.0,,52.14193916892769,0.0012341988077567033
2023-02-15 10:00:00,2023-02-15 10:00:00,199.4189,0.0888999999999953,0.000445994080168541,199.33,199.21,199.54,18257.0,0.0004458946543697732,0.3299999999999841,18257.0,,53.13352133684484,0.0012341988077567033
2023-02-15 10:05:00,2023-02-15 10:05:00,199.83,0.411100000000005,0.00206148965820193,199.36,199.23,199.99,20551.0,0.002059367704153532,0.7600000000000193,20551.0,,57.23127312943988,0.0012341988077567033
2023-02-15 10:10:00,2023-02-15 10:10:00,199.19,-0.640000000000015,-0.00320272231396695,199.82,199.09,199.97,30160.0,-0.0032078620060152674,0.8799999999999955,30160.0,,50.37440563106062,0.0012341988077567033
2023-02-15 10:15:00,2023-02-15 10:15:00,199.32,0.129999999999995,0.000652643204980147,199.18,198.83,199.44,31308.0,0.0006524303260211729,0.6099999999999852,31308.0,,51.55341935012233,0.0012341988077567033
2023-02-15 10:20:00,2023-02-15 10:20:00,199.58,0.260000000000019,0.00130443507926961,199.33,199.11,199.72,24080.0,0.0013035850429628328,0.6099999999999852,24080.0,,51.19665672521076,0.0012341988077567033
2023-02-15 10:25:00,2023-02-15 10:25:00,199.49,-0.0900000000000034,-0.000450946988676237,199.615,199.48,199.7789,15994.0,-0.00045104869584701305,0.2989000000000033,15994.0,,45.636479035265225,0.0012341988077567033
2023-02-15 10:30:00,2023-02-15 10:30:00,199.5713,0.0812999999999988,0.000407539225023805,199.48,199.44,199.84,17475.0,0.00040745620346941726,0.4000000000000057,17475.0,,48.38821068026234,0.0012341988077567033
2023-02-15 10:35:00,2023-02-15 10:35:00,199.8606,0.289299999999997,0.00144960723310414,199.59,199.52,200.0,36178.0,0.0014485575668190353,0.47999999999998977,36178.0,,52.4605294163851,0.0012341988077567033
2023-02-15 10:40:00,2023-02-15 10:40:00,199.86,-0.000599999999991496,-3.00209245840099e-06,199.86,199.64,200.07,41402.0,-3.0020969646925765e-06,0.4300000000000068,41402.0,199.70675,52.45434910661692,0.0012341988077567033
2023-02-15 10:45:00,2023-02-15 10:45:00,199.77,-0.0900000000000034,-0.000450315220654475,199.84,199.7,200.0674,16308.0,-0.0004504166430026666,0.3674000000000035,16308.0,199.70075,51.543507621068834,0.0012341988077567033
2023-02-15 10:50:00,2023-02-15 10:50:00,199.72,-0.0500000000000114,-0.000250287831005713,199.725,199.64,199.91,14961.0,-0.0002503191582321684,0.27000000000001023,14961.0,199.68699999999998,49.70547810720596,0.0012341988077567033
2023-02-15 10:55:00,2023-02-15 10:55:00,199.86,0.140000000000015,0.000700981373923567,199.72,199.635,200.0001,18013.0,0.0007007358012348624,0.3651000000000124,18013.0,199.673,48.59522376078683,0.0012341988077567033
2023-02-15 11:00:00,2023-02-15 11:00:00,199.77,-0.0900000000000034,-0.000450315220654475,199.8899,199.7,199.98,21334.0,-0.0004504166430026666,0.28000000000000114,21334.0,199.660995,46.35848674893809,0.0012341988077567033
2023-02-15 11:05:00,2023-02-15 11:05:00,199.9505,0.180499999999995,0.000903539069930395,199.785,199.748906,200.01,18529.0,0.0009031311242163368,0.2610939999999857,18529.0,199.645245,53.698273053111606,0.0012341988077567033
2023-02-15 11:10:00,2023-02-15 11:10:00,200.21,0.259500000000003,0.00129782121074967,199.95,199.89,200.2999,25509.0,0.0012969797687510246,0.4099000000000217,25509.0,199.648245,63.62683438155135,0.0012341988077567033
2023-02-15 11:15:00,2023-02-15 11:15:00,200.04,-0.170000000000016,-0.00084910843614213,200.2126,200.015,200.24,14080.0,-0.0008494691329052263,0.22500000000002274,14080.0,199.619875,58.39540583401402,0.0012341988077567033
2023-02-15 11:20:00,2023-02-15 11:20:00,200.06,0.0200000000000102,9.99800039992513e-05,200.1,199.82,200.19,8591.0,9.99750063318645e-05,0.37000000000000455,8591.0,199.66237500000003,56.95034932000683,0.0012341988077567033
2023-02-15 11:25:00,2023-02-15 11:25:00,200.0208,-0.0391999999999939,-0.000195941217634679,200.09,199.9,200.18,15298.0,-0.00019596041662300578,0.28000000000000114,15298.0,199.693875,60.114423682552925,0.0012341988077567033
2023-02-15 11:30:00,2023-02-15 11:30:00,200.08,0.0592000000000041,0.000295969219201224,199.99,199.89,200.1099,39136.0,0.00029592542895208213,0.21990000000002397,39136.0,199.72987500000002,55.814629608093924,0.0012341988077567033
