,Local Time,Close,Net,%Chg,Open,Low,High,Volume,NASDAQ_Log_Change,NASDAQ_1hr_Moving_Average,NASDAQ_Volatility
2023-02-21 15:45:00,2023-02-21 15:45:00,12079.743,5.01500000000124,0.0004153302666529,12074.934,12069.222,12080.68,2631618.0,0.0005274083697491111,12089.44565,0.0011893776456458355
2023-02-21 15:50:00,2023-02-21 15:50:00,12087.169,7.42599999999948,0.000614748178003413,12080.878,12078.152,12091.637,3459451.0,0.0010687308732654785,12089.20325,0.0011893776456458355
2023-02-21 15:55:00,2023-02-21 15:55:00,12067.089,-20.0799999999999,-0.00166126576041089,12092.009,12066.044,12092.009,7961725.0,-0.001539165738843703,12088.0439,0.0011893776456458355
2023-02-21 16:00:00,2023-02-21 16:00:00,12060.366,-6.72299999999996,-0.000557135196400719,12069.937,12058.23,12076.214,19281945.0,-0.0002574616406931175,12087.206549999999,0.0011893776456458355
2023-02-22 09:30:00,2023-02-22 09:35:00,12106.777,46.4789999999994,0.00385388487083813,12085.674,12085.61,12120.377,16745368.0,0.002769506863447752,12062.62195,0.001254225697161893
2023-02-22 09:35:00,2023-02-22 09:35:00,12106.777,46.4789999999994,0.00385388487083813,12085.674,12085.61,12120.377,16745368.0,0.002769506863447752,12062.62195,0.001254225697161893
2023-02-22 09:40:00,2023-02-22 09:40:00,12118.513,11.7360000000008,0.000969374425580052,12106.23,12091.03,12119.272,3657849.0,0.0006543711064604411,12065.5327,0.001254225697161893
2023-02-22 09:45:00,2023-02-22 09:45:00,12125.165,6.65200000000004,0.000548912230403189,12118.292,12110.106,12129.318,3646522.0,0.00041218122256936324,12068.77605,0.001254225697161893
2023-02-22 09:50:00,2023-02-22 09:50:00,12136.503,11.3379999999997,0.000935080058704334,12123.579,12122.276,12145.07,3909881.0,0.0003195338196973042,12072.586299999999,0.001254225697161893
2023-02-22 09:55:00,2023-02-22 09:55:00,12108.086,-28.4170000000013,-0.0023414487682326,12135.791,12105.263,12137.953,3438497.0,-0.0017144850805928008,12074.9757,0.001254225697161893
2023-02-22 10:00:00,2023-02-22 10:00:00,12094.067,-14.0190000000002,-0.00115782131048625,12108.415,12092.58,12109.474,2839077.0,-0.0004759488002643231,12076.66415,0.001254225697161893
2023-02-22 10:05:00,2023-02-22 10:05:00,12063.895,-30.1719999999987,-0.0024947769844502,12094.637,12062.743,12094.637,3428640.0,-0.0023831478517082594,12076.844000000001,0.001254225697161893
2023-02-22 10:10:00,2023-02-22 10:10:00,12055.394,-8.5010000000002,-0.000704664621169216,12063.968,12055.394,12074.753,2849715.0,-0.0004477372448565627,12076.598800000002,0.001254225697161893
2023-02-22 10:15:00,2023-02-22 10:15:00,12030.448,-24.9459999999999,-0.00206928118649626,12056.249,12025.035,12056.249,3378592.0,-0.0021379616733964903,12075.106300000001,0.001254225697161893
2023-02-22 10:20:00,2023-02-22 10:20:00,12018.025,-12.4230000000007,-0.00103262987380027,12030.9,12011.422,12033.966,3118247.0,-0.0012688650022438012,12072.99265,0.001254225697161893
2023-02-22 10:25:00,2023-02-22 10:25:00,12052.04,34.0150000000012,0.00283033193890021,12018.495,12018.495,12053.32,2523558.0,0.002523436258981969,12072.57975,0.001254225697161893
2023-02-22 10:30:00,2023-02-22 10:30:00,12033.205,-18.8350000000009,-0.0015628059647994,12051.609,12033.205,12058.776,2031614.0,-0.00043564231494822915,12071.2251,0.001254225697161893
2023-02-22 10:35:00,2023-02-22 10:35:00,12010.141,-23.0640000000003,-0.0019166963414984,12030.274,12006.038,12035.456,2485229.0,-0.0024736446754712728,12068.71725,0.001254225697161893
2023-02-22 10:40:00,2023-02-22 10:40:00,12015.128,4.98700000000099,0.00041523242732962,12009.711,12009.618,12026.355,2120036.0,-9.542561421574505e-05,12066.458750000002,0.001254225697161893
2023-02-22 10:45:00,2023-02-22 10:45:00,12041.535,26.4069999999992,0.00219781262421834,12014.958,12014.958,12042.616,2378421.0,0.0012737113873220142,12065.5206,0.001254225697161893
2023-02-22 10:50:00,2023-02-22 10:50:00,12051.19,9.65500000000065,0.000801808075133333,12041.829,12041.829,12054.171,1890550.0,0.0010541936924505315,12065.065200000001,0.001254225697161893
2023-02-22 10:55:00,2023-02-22 10:55:00,12063.931,12.741,0.00105723999040759,12051.862,12047.852,12065.653,1777254.0,0.001433443447904413,12065.24685,0.001254225697161893
2023-02-22 11:00:00,2023-02-22 11:00:00,12071.435,7.503999999999,0.00062201947275718,12063.804,12061.863,12078.88,1870025.0,0.0008531702972284288,12065.8037,0.001254225697161893
2023-02-22 11:05:00,2023-02-22 11:05:00,12073.706,2.27100000000064,0.000188130077327231,12071.438,12067.793,12081.403,1500115.0,7.176826452653401e-05,12066.4741,0.001254225697161893
2023-02-22 11:10:00,2023-02-22 11:10:00,12075.289,1.58300000000054,0.000131111358848769,12073.806,12066.723,12082.316,1486211.0,1.2664453201685663e-05,12067.22365,0.001254225697161893
2023-02-22 11:15:00,2023-02-22 11:15:00,12055.34,-19.9490000000005,-0.00165205155752384,12075.314,12052.674,12077.39,1328681.0,-0.001146783061633197,12064.6518,0.001254225697161893
2023-02-22 11:20:00,2023-02-22 11:20:00,12055.676,0.335999999999331,2.78714660888312e-05,12055.426,12048.948,12057.557,1501361.0,-0.000122570256156389,12061.509950000001,0.001254225697161893
2023-02-22 11:25:00,2023-02-22 11:25:00,12072.388,16.7120000000014,0.00138623499835276,12056.753,12056.753,12075.986,1524897.0,0.0013136776409803466,12058.8711,0.001254225697161893
2023-02-22 11:30:00,2023-02-22 11:30:00,12059.994,-12.3940000000002,-0.00102664029684933,12072.618,12058.499,12073.97,1511357.0,-0.0004285507766306757,12055.04565,0.001254225697161893
2023-02-22 11:35:00,2023-02-22 11:35:00,12075.393,15.3989999999994,0.00127686630689861,12060.742,12058.61,12075.76,1390185.0,0.0005636223119874501,12053.411,0.001254225697161893
2023-02-22 11:40:00,2023-02-22 11:40:00,12057.006,-18.3870000000006,-0.00152268336111302,12075.508,12056.319,12083.773,1696361.0,-0.0011571411461748272,12051.55795,0.001254225697161893
2023-02-22 11:45:00,2023-02-22 11:45:00,12070.108,13.1020000000008,0.0010866711022621,12057.092,12056.364,12070.334,1144271.0,0.00048582449595463905,12051.8686,0.001254225697161893
2023-02-22 11:50:00,2023-02-22 11:50:00,12056.162,-13.9459999999999,-0.00115541633927384,12069.9,12052.246,12070.961,1173179.0,-0.00077320571545679,12051.907,0.001254225697161893
2023-02-22 11:55:00,2023-02-22 11:55:00,12057.25,1.08799999999974,9.02443082632548e-05,12056.152,12055.861,12071.882,1305876.0,-0.00012047110557372857,12053.247099999999,0.001254225697161893
2023-02-22 12:00:00,2023-02-22 12:00:00,12077.112,19.8619999999992,0.0016473076364842,12057.658,12055.23,12077.63,1096913.0,0.0011977250994825346,12056.20145,0.001254225697161893
2023-02-22 12:05:00,2023-02-22 12:05:00,12068.699,-8.41299999999865,-0.000696606937155062,12077.011,12062.906,12077.558,1410975.0,-0.0006039642197538884,12057.0344,0.001254225697161893
2023-02-22 12:10:00,2023-02-22 12:10:00,12074.529,5.82999999999993,0.000483067810374584,12068.717,12068.717,12082.375,1275617.0,0.0007242911291123143,12059.100600000002,0.001254225697161893
2023-02-22 12:15:00,2023-02-22 12:15:00,12065.45,-9.07899999999972,-0.000751913387263364,12074.502,12061.895,12074.502,1195852.0,-0.0012335093633667595,12061.86605,0.001254225697161893
2023-02-22 12:20:00,2023-02-22 12:20:00,12088.354,22.9039999999986,0.00189831295144389,12065.592,12065.538,12090.772,1231778.0,0.002098592349230547,12065.52735,0.001254225697161893
2023-02-22 12:25:00,2023-02-22 12:25:00,12091.657,3.30299999999988,0.000273238192726643,12089.215,12086.416,12092.134,1149610.0,0.0003373904567377374,12068.033449999999,0.001254225697161893
2023-02-22 12:30:00,2023-02-22 12:30:00,12088.663,-2.99399999999878,-0.000247608743780838,12091.628,12088.663,12097.886,1197267.0,3.7949303951116485e-05,12069.9071,0.001254225697161893
2023-02-22 12:35:00,2023-02-22 12:35:00,12096.63,7.96699999999873,0.00065904724120432,12088.608,12088.608,12101.194,1174767.0,0.0005016387673827847,12071.54205,0.001254225697161893
2023-02-22 12:40:00,2023-02-22 12:40:00,12103.747,7.11700000000019,0.000588345679747185,12096.505,12093.149,12107.501,1552900.0,0.00019384336673916925,12073.15765,0.001254225697161893
2023-02-22 12:45:00,2023-02-22 12:45:00,12112.77,9.02300000000105,0.000745471629570665,12104.004,12103.727,12114.542,1342394.0,0.0006107822203732997,12075.110850000001,0.001254225697161893
2023-02-22 12:50:00,2023-02-22 12:50:00,12106.263,-6.50699999999961,-0.000537201647517422,12112.84,12104.527,12117.862,1448440.0,-0.0007603754219573332,12076.65955,0.001254225697161893
2023-02-22 12:55:00,2023-02-22 12:55:00,12106.175,-0.0880000000015571,-7.26896483262895e-06,12106.398,12101.784,12108.773,1244834.0,-5.478620737529697e-05,12079.201299999999,0.001254225697161893
2023-02-22 13:00:00,2023-02-22 13:00:00,12104.057,-2.11799999999857,-0.000174952038938688,12106.038,12101.041,12107.553,1070467.0,0.0004466307891337092,12081.62035,0.001254225697161893
2023-02-22 13:05:00,2023-02-22 13:05:00,12106.524,2.46699999999873,0.000203815960218853,12104.485,12095.831,12106.524,1318191.0,4.844323454317649e-05,12083.327150000001,0.001254225697161893
2023-02-22 13:10:00,2023-02-22 13:10:00,12118.955,12.4310000000005,0.00102680174755367,12106.287,12105.701,12120.102,1172407.0,0.0008673684754315175,12086.2752,0.001254225697161893
2023-02-22 13:15:00,2023-02-22 13:15:00,12110.947,-8.00799999999981,-0.000660783046062949,12118.845,12107.297,12119.778,1187132.0,-0.0006441386762748166,12088.052899999999,0.001254225697161893
2023-02-22 13:20:00,2023-02-22 13:20:00,12115.244,4.29700000000048,0.000354802972880691,12110.944,12110.309,12116.734,972888.0,0.0007093714151364341,12090.9648,0.001254225697161893
2023-02-22 13:25:00,2023-02-22 13:25:00,12122.483,7.23899999999958,0.000597511696834135,12115.188,12112.972,12123.605,1071596.0,0.0005974180778848214,12093.58355,0.001254225697161893
2023-02-22 13:30:00,2023-02-22 13:30:00,12133.969,11.485999999999,0.00094749565744897,12122.421,12121.797,12135.588,1152220.0,0.0006517041241767115,12097.4739,0.001254225697161893
2023-02-22 13:35:00,2023-02-22 13:35:00,12122.767,-11.2019999999993,-0.000923193392038443,12133.777,12116.353,12135.96,1296586.0,-0.0007042794198986388,12100.74975,0.001254225697161893
2023-02-22 13:40:00,2023-02-22 13:40:00,12134.463,11.6959999999999,0.000964796238350528,12122.772,12115.716,12135.043,1267939.0,0.0010593844790443576,12103.6173,0.001254225697161893
2023-02-22 13:45:00,2023-02-22 13:45:00,12134.847,0.384000000000015,3.16454053220167e-05,12134.84,12131.071,12137.082,1020740.0,-5.882525958332322e-05,12106.9247,0.001254225697161893
2023-02-22 13:50:00,2023-02-22 13:50:00,12129.012,-5.83499999999913,-0.000480846606471357,12134.889,12122.291,12135.692,1062942.0,-0.00042658665136517215,12109.64885,0.001254225697161893
2023-02-22 13:55:00,2023-02-22 13:55:00,12109.798,-19.2139999999999,-0.00158413562456694,12128.776,12106.346,12128.943,1220686.0,-0.0015123806677129164,12111.866250000001,0.001254225697161893
2023-02-22 14:00:00,2023-02-22 14:00:00,12118.46,8.66199999999844,0.000715288562203799,12110.01,12109.911,12122.695,1240473.0,0.0008563851184143433,12113.37155,0.001254225697161893
2023-02-22 14:05:00,2023-02-22 14:05:00,12128.112,9.65200000000004,0.000796470838703931,12118.46,12076.296,12137.127,4540056.0,0.0003175387618485813,12115.1943,0.001254225697161893
2023-02-22 14:10:00,2023-02-22 14:10:00,12127.188,-0.923999999999069,-7.61866315217957e-05,12128.186,12109.227,12156.214,2576795.0,-0.0009992206910644826,12117.12055,0.001254225697161893
2023-02-22 14:15:00,2023-02-22 14:15:00,12096.314,-30.8739999999998,-0.0025458498705553,12129.013,12084.828,12141.582,2295127.0,-0.0017947917951718364,12117.10475,0.001254225697161893
2023-02-22 14:20:00,2023-02-22 14:20:00,12105.734,9.42000000000007,0.000778749625712434,12095.332,12062.113,12105.9,2010473.0,0.0005670135297159654,12117.204099999999,0.001254225697161893
2023-02-22 14:25:00,2023-02-22 14:25:00,12091.306,-14.4279999999999,-0.00119183190379038,12105.645,12087.201,12122.526,1632153.0,-0.0007504659143210044,12116.1309,0.001254225697161893
2023-02-22 14:30:00,2023-02-22 14:30:00,12088.372,-2.93400000000111,-0.000242653688526376,12091.306,12078.318,12097.19,1311737.0,-0.00018559527628917702,12115.236350000001,0.001254225697161893
2023-02-22 14:35:00,2023-02-22 14:35:00,12064.38,-23.9920000000002,-0.00198471721419561,12087.046,12054.733,12087.046,2022973.0,-0.0019212464027629841,12113.1466,0.001254225697161893
2023-02-22 14:40:00,2023-02-22 14:40:00,12068.781,4.40100000000166,0.000364792886165858,12064.884,12060.5,12080.636,1946013.0,-2.1132914408489282e-06,12111.382800000001,0.001254225697161893
2023-02-22 14:45:00,2023-02-22 14:45:00,12063.934,-4.84700000000157,-0.000401614711543906,12068.827,12046.149,12072.513,1543745.0,-0.0005622941749887797,12109.2533,0.001254225697161893
2023-02-22 14:50:00,2023-02-22 14:50:00,12091.952,28.018,0.00232245965536615,12062.922,12047.849,12092.901,1825247.0,0.0016352715151827972,12107.90315,0.001254225697161893
2023-02-22 14:55:00,2023-02-22 14:55:00,12062.156,-29.7959999999985,-0.00246411828297023,12091.932,12061.524,12094.126,1988564.0,-0.0017959850837717928,12105.4636,0.001254225697161893
2023-02-22 15:00:00,2023-02-22 15:00:00,12033.735,-28.4210000000003,-0.00235621227249923,12061.72,12032.271,12061.72,1897714.0,-0.002305697404236233,12101.38815,0.001254225697161893
2023-02-22 15:05:00,2023-02-22 15:05:00,12034.747,1.01199999999881,8.40969158784705e-05,12033.724,12025.735,12041.671,1721782.0,2.96754145570951e-05,12097.00135,0.001254225697161893
2023-02-22 15:10:00,2023-02-22 15:10:00,12045.741,10.9940000000006,0.000913521489068328,12035.077,12032.656,12047.04,1697393.0,0.0001949879622306095,12092.58995,0.001254225697161893
2023-02-22 15:15:00,2023-02-22 15:15:00,12043.725,-2.01599999999962,-0.00016736205767662,12045.404,12038.603,12056.395,1788659.0,3.390706920336348e-05,12088.63785,0.001254225697161893
2023-02-22 15:20:00,2023-02-22 15:20:00,12050.434,6.70899999999892,0.00055705356938978,12043.644,12039.397,12064.802,1845092.0,0.0004830508568505595,12084.4364,0.001254225697161893
2023-02-22 15:25:00,2023-02-22 15:25:00,12065.152,14.7180000000008,0.0012213667989054,12050.747,12038.77,12066.938,1784370.0,0.001272188048965223,12080.951649999999,0.001254225697161893
2023-02-22 15:30:00,2023-02-22 15:30:00,12044.223,-20.9290000000001,-0.00173466525742901,12065.362,12043.943,12071.175,2006096.0,-0.0015348709752384738,12076.7122,0.001254225697161893
2023-02-22 15:35:00,2023-02-22 15:35:00,12054.89,10.6669999999995,0.000885652814631501,12042.908,12036.407,12058.417,2285017.0,0.00022879223223077228,12073.966799999998,0.001254225697161893
2023-02-22 15:40:00,2023-02-22 15:40:00,12028.971,-25.9189999999999,-0.00215008183401092,12054.832,12028.971,12059.795,2324578.0,-0.0016535657180461573,12069.49235,0.001254225697161893
2023-02-22 15:45:00,2023-02-22 15:45:00,12033.949,4.97800000000098,0.000413834234033898,12031.182,12027.68,12044.963,2821456.0,6.152769013195052e-05,12064.7842,0.001254225697161893
2023-02-22 15:50:00,2023-02-22 15:50:00,12040.123,6.17399999999907,0.000513048542917962,12033.707,12027.557,12045.973,3076822.0,0.0009309398180423818,12060.43095,0.001254225697161893
2023-02-22 15:55:00,2023-02-22 15:55:00,12045.767,5.64400000000023,0.000468765975231336,12033.617,12019.071,12053.729,6372603.0,0.0009427797019778589,12057.9036,0.001254225697161893
2023-02-22 16:00:00,2023-02-22 16:00:00,12068.399,22.6319999999996,0.0018788342826156,12049.201,12038.681,12068.399,17388086.0,0.001079397166300406,12056.03685,0.001254225697161893
2023-02-23 09:30:00,2023-02-23 09:35:00,12202.852,136.58,0.0113191547480448,12224.444,12201.119,12227.403,24621139.0,0.011838912258856922,12073.101,0.0011107117565951538
2023-02-23 09:35:00,2023-02-23 09:35:00,12202.852,136.58,0.0113191547480448,12224.444,12201.119,12227.403,24621139.0,0.011838912258856922,12073.101,0.0011107117565951538
2023-02-23 09:40:00,2023-02-23 09:40:00,12187.041,-15.8110000000015,-0.00129568071463962,12202.852,12171.207,12206.873,4798679.0,-0.0015481142252711372,12079.13945,0.0011107117565951538
2023-02-23 09:45:00,2023-02-23 09:45:00,12187.453,0.412000000000262,3.38064014062365e-05,12187.041,12177.983,12200.311,4683747.0,-0.00012981574557607316,12085.198500000002,0.0011107117565951538
2023-02-23 09:50:00,2023-02-23 09:50:00,12212.909,25.4560000000001,0.00208870549080272,12187.453,12184.314,12221.784,4605400.0,0.0026411531024984223,12092.53035,0.0011107117565951538
2023-02-23 09:55:00,2023-02-23 09:55:00,12220.35,7.44100000000071,0.000609273351664269,12212.909,12198.033,12223.766,4000287.0,0.000739025813944381,12100.234250000001,0.0011107117565951538
2023-02-23 10:00:00,2023-02-23 10:00:00,12205.229,-15.121000000001,-0.00123736226867487,12220.35,12201.406,12226.903,3864612.0,-0.0013323116739589714,12107.1821,0.0011107117565951538
2023-02-23 10:05:00,2023-02-23 10:05:00,12182.562,-22.6669999999995,-0.00185715483093348,12205.229,12179.217,12218.623,4002371.0,-0.0017819724368574991,12112.9966,0.0011107117565951538
2023-02-23 10:10:00,2023-02-23 10:10:00,12160.769,-21.7929999999997,-0.00178886838417072,12182.562,12146.529,12182.562,3978189.0,-0.0016803029336123023,12117.721450000001,0.0011107117565951538
2023-02-23 10:15:00,2023-02-23 10:15:00,12161.523,0.753999999998996,6.20026578910426e-05,12160.769,12139.842,12161.869,3555410.0,-0.00024327022408553,12122.484,0.0011107117565951538
2023-02-23 10:20:00,2023-02-23 10:20:00,12148.082,-13.4409999999989,-0.00110520697119916,12161.523,12148.082,12168.017,2904840.0,-0.0005979412118723077,12126.5745,0.0011107117565951538
2023-02-23 10:25:00,2023-02-23 10:25:00,12162.895,14.8130000000001,0.00121936944449339,12149.457,12143.142,12162.895,2731043.0,0.0008495990089297551,12131.40565,0.0011107117565951538
2023-02-23 10:30:00,2023-02-23 10:30:00,12164.983,2.08799999999974,0.000171669655949487,12162.664,12153.197,12171.888,2429389.0,0.0007378310617828323,12136.3412,0.0011107117565951538
2023-02-23 10:35:00,2023-02-23 10:35:00,12170.406,5.42300000000068,0.000445787717089344,12164.179,12130.255,12170.714,2847460.0,7.961966945283014e-05,12141.547900000001,0.0011107117565951538
2023-02-23 10:40:00,2023-02-23 10:40:00,12161.142,-9.26400000000103,-0.000761190711304211,12169.701,12159.14,12173.014,1971050.0,-0.001012480001972365,12146.291399999998,0.0011107117565951538
2023-02-23 10:45:00,2023-02-23 10:45:00,12140.77,-20.3719999999994,-0.00167517162450692,12160.36,12137.101,12160.36,2014901.0,-0.001660336709729,12150.0163,0.0011107117565951538
2023-02-23 10:50:00,2023-02-23 10:50:00,12089.974,-50.7960000000003,-0.00418391914186664,12139.653,12086.984,12141.46,3189526.0,-0.003358475935479203,12151.2014,0.0011107117565951538
2023-02-23 10:55:00,2023-02-23 10:55:00,12093.074,3.10000000000036,0.000256410807831379,12090.64,12085.485,12094.878,2444375.0,-0.0002023736752484904,12152.541500000001,0.0011107117565951538
2023-02-23 11:00:00,2023-02-23 11:00:00,12086.52,-6.55400000000009,-0.000541963110454801,12092.376,12078.474,12092.376,2193424.0,-0.00017921921615322902,12153.5539,0.0011107117565951538
2023-02-23 11:05:00,2023-02-23 11:05:00,12101.687,15.1669999999995,0.0012548690607387,12086.135,12082.841,12106.438,2004095.0,0.0013717900215211125,12155.32465,0.0011107117565951538
2023-02-23 11:10:00,2023-02-23 11:10:00,12066.585,-35.1020000000008,-0.0029005873313366,12101.643,12061.887,12103.328,2350380.0,-0.0031277278414501915,12155.3403,0.0011107117565951538
2023-02-23 11:15:00,2023-02-23 11:15:00,12071.909,5.32400000000052,0.00044121845576031,12066.585,12066.585,12082.372,1860033.0,0.0010176377328131256,12148.79315,0.0011107117565951538
2023-02-23 11:20:00,2023-02-23 11:20:00,12062.373,-9.53600000000006,-0.000789933058640523,12071.909,12058.081,12074.824,2087817.0,-0.001032424335728876,12142.55975,0.0011107117565951538
2023-02-23 11:25:00,2023-02-23 11:25:00,12059.969,-2.40400000000045,-0.000199297435090131,12062.373,12051.714,12062.373,1982727.0,-0.00016477979752467717,12136.185549999998,0.0011107117565951538
2023-02-23 11:30:00,2023-02-23 11:30:00,12055.876,-4.09299999999894,-0.000339387273715126,12060.509,12047.685,12070.043,2059840.0,-0.0003993867670111507,12128.333900000001,0.0011107117565951538
2023-02-23 11:35:00,2023-02-23 11:35:00,12056.441,0.565000000000509,4.6865113742088e-05,12055.876,12049.93,12060.809,1752113.0,0.00022190122950345646,12120.13845,0.0011107117565951538
2023-02-23 11:40:00,2023-02-23 11:40:00,12048.11,-8.33100000000013,-0.000690999939368519,12056.955,12046.556,12064.366,1813518.0,-0.0009090506121538519,12112.2825,0.0011107117565951538
2023-02-23 11:45:00,2023-02-23 11:45:00,12022.693,-25.4170000000013,-0.00210962549312724,12048.649,12013.652,12049.113,2337560.0,-0.0017718509041351055,12104.28905,0.0011107117565951538
2023-02-23 11:50:00,2023-02-23 11:50:00,12025.414,2.72100000000137,0.000226322006226173,12022.12,12020.563,12037.484,1928203.0,0.0005486143389485128,12097.5213,0.0011107117565951538
2023-02-23 11:55:00,2023-02-23 11:55:00,12014.237,-11.1770000000015,-0.00092944825018095,12025.676,12013.398,12029.449,2094618.0,-0.0010614913783862962,12090.157000000001,0.0011107117565951538
2023-02-23 12:00:00,2023-02-23 12:00:00,12006.388,-7.84899999999834,-0.000653308237551693,12014.538,12006.264,12020.338,1976811.0,-0.0005152611777773199,12083.0723,0.0011107117565951538
2023-02-23 12:05:00,2023-02-23 12:05:00,12013.771,7.38299999999981,0.000614922656172682,12007.306,12003.306,12015.526,1720274.0,0.0009560969926528377,12075.616100000001,0.0011107117565951538
2023-02-23 12:10:00,2023-02-23 12:10:00,12023.436,9.66499999999905,0.000804493443399167,12014.792,12014.406,12025.119,1547080.0,-1.90706046764923e-05,12068.53875,0.0011107117565951538
2023-02-23 12:15:00,2023-02-23 12:15:00,12023.906,0.470000000001164,3.90903232654263e-05,12023.492,12008.493,12024.361,1518889.0,-0.00023311455990765112,12061.213749999999,0.0011107117565951538
2023-02-23 12:20:00,2023-02-23 12:20:00,12029.51,5.60399999999936,0.00046607150787767,12023.383,12023.083,12037.577,1680676.0,0.0006589381165029374,12054.632150000001,0.0011107117565951538
2023-02-23 12:25:00,2023-02-23 12:25:00,12035.71,6.19999999999891,0.000515399214099237,12029.387,12015.017,12035.71,1579934.0,0.000262606711957744,12049.379149999999,0.0011107117565951538
2023-02-23 12:30:00,2023-02-23 12:30:00,12035.542,-0.167999999999665,-1.39584619436382e-05,12035.639,12030.757,12040.423,1526586.0,9.316645252164405e-05,12046.65755,0.0011107117565951538
2023-02-23 12:35:00,2023-02-23 12:35:00,12046.973,11.4310000000005,0.000949770272082512,12035.706,12029.144,12048.837,1523636.0,0.0009438794566811861,12044.352499999999,0.0011107117565951538
2023-02-23 12:40:00,2023-02-23 12:40:00,12040.406,-6.5669999999991,-0.000545116188107925,12046.286,12039.614,12055.08,1395307.0,-0.00048452637437833475,12042.0468,0.0011107117565951538
2023-02-23 12:45:00,2023-02-23 12:45:00,12049.536,9.1299999999992,0.00075828007793086,12039.917,12031.155,12049.916,1671200.0,0.000662197737817786,12039.43925,0.0011107117565951538
2023-02-23 12:50:00,2023-02-23 12:50:00,12045.994,-3.54199999999946,-0.000293953227742501,12049.774,12040.899,12052.271,1252075.0,-0.0003574900009620403,12038.4097,0.0011107117565951538
2023-02-23 12:55:00,2023-02-23 12:55:00,12043.322,-2.67200000000048,-0.000221816481064201,12045.913,12042.701,12053.893,1116774.0,6.981578156845772e-05,12036.980350000002,0.0011107117565951538
2023-02-23 13:00:00,2023-02-23 13:00:00,12052.884,9.5619999999999,0.000793966980206948,12043.361,12039.764,12055.221,1245160.0,0.0007549683938034344,12036.5059,0.0011107117565951538
2023-02-23 13:05:00,2023-02-23 13:05:00,12046.55,-6.33400000000074,-0.000525517378247459,12053.046,12039.659,12068.535,2418982.0,-0.00041230705407127474,12035.83495,0.0011107117565951538
2023-02-23 13:10:00,2023-02-23 13:10:00,12039.798,-6.75199999999859,-0.000560492423141778,12046.075,12034.495,12046.33,1287294.0,-5.7102069965606926e-05,12035.03105,0.0011107117565951538
2023-02-23 13:15:00,2023-02-23 13:15:00,12037.1,-2.69800000000032,-0.000224090138389392,12039.917,12035.643,12044.871,1277750.0,0.0,12034.064,0.0011107117565951538
2023-02-23 13:20:00,2023-02-23 13:20:00,12049.18,12.0799999999999,0.00100356398135763,12036.856,12031.102,12049.459,1456910.0,0.0008033589289899784,12034.1175,0.0011107117565951538
2023-02-23 13:25:00,2023-02-23 13:25:00,12046.854,-2.32600000000093,-0.000193042182123674,12049.471,12042.728,12050.919,1234040.0,-0.0001521658272304049,12035.325550000001,0.0011107117565951538
2023-02-23 13:30:00,2023-02-23 13:30:00,12055.603,8.7489999999998,0.000726247699191822,12046.661,12042.441,12055.828,1134580.0,0.00045220280586921524,12036.835,0.0011107117565951538
2023-02-23 13:35:00,2023-02-23 13:35:00,12053.567,-2.03600000000006,-0.000168884127985971,12055.757,12045.928,12056.099,1036229.0,-0.0002619991394369588,12038.8015,0.0011107117565951538
2023-02-23 13:40:00,2023-02-23 13:40:00,12061.32,7.75300000000061,0.000643212088172788,12053.676,12049.43,12061.326,1219516.0,0.00040564694905507526,12041.5481,0.0011107117565951538
2023-02-23 13:45:00,2023-02-23 13:45:00,12073.048,11.728000000001,0.000972364550480459,12061.337,12060.431,12082.009,2189711.0,0.0005363844019628015,12044.51195,0.0011107117565951538
2023-02-23 13:50:00,2023-02-23 13:50:00,12094.408,21.3599999999988,0.00176923010659767,12073.116,12071.267,12095.097,1571218.0,0.0010676885980325213,12048.06055,0.0011107117565951538
2023-02-23 13:55:00,2023-02-23 13:55:00,12086.757,-7.65099999999984,-0.000632606407853931,12094.771,12086.386,12096.254,1284275.0,0.0002635815689507803,12051.2031,0.0011107117565951538
2023-02-23 14:00:00,2023-02-23 14:00:00,12088.856,2.09900000000016,0.00017366114003948,12086.839,12077.999,12092.625,1379024.0,5.2707977786202776e-05,12054.170399999999,0.0011107117565951538
2023-02-23 14:05:00,2023-02-23 14:05:00,12090.715,1.85900000000038,0.000153777991896039,12088.725,12079.802,12093.471,1358556.0,-0.00018976172309973088,12056.92065,0.0011107117565951538
2023-02-23 14:10:00,2023-02-23 14:10:00,12103.785,13.0699999999997,0.0010809947964202,12090.839,12090.839,12107.592,1568425.0,0.0009842613829215425,12060.3328,0.0011107117565951538
2023-02-23 14:15:00,2023-02-23 14:15:00,12121.379,17.594000000001,0.00145359488788019,12103.757,12100.392,12123.659,1744228.0,0.0015681787190283364,12064.053100000001,0.0011107117565951538
2023-02-23 14:20:00,2023-02-23 14:20:00,12150.067,28.6879999999983,0.00236672741608016,12121.654,12121.654,12152.995,2548939.0,0.002222806734849539,12069.53615,0.0011107117565951538
2023-02-23 14:25:00,2023-02-23 14:25:00,12155.174,5.10700000000179,0.000420326900255101,12150.178,12148.425,12158.611,1794334.0,-0.00016790355659180922,12074.818049999998,0.0011107117565951538
2023-02-23 14:30:00,2023-02-23 14:30:00,12155.642,0.467999999998938,3.85021226350966e-05,12155.265,12151.685,12161.799,1429538.0,0.00032528754131260255,12080.30045,0.0011107117565951538
