Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,QCOM_Log_Change,QCOM_High_Low_Spread,QCOM_Volume,QCOM_1hr_Moving_Average,QCOM_RSI
2023-09-01 11:40:00,2023-09-01 11:40:00,115.02,0.0600000000000023,0.000521920668058475,114.9599,114.94,115.07,41397.0,-0.0006952894422288636,0.12999999999999545,41397.0,114.86362000000001,56.4593301435407
2023-09-01 11:35:00,2023-09-01 11:35:00,114.96,0.0499999999999972,0.000435123139848552,114.9,114.76,115.08,96209.0,-0.0005217845148386861,0.3199999999999932,96209.0,114.86912,56.4593301435407
2023-09-01 11:30:00,2023-09-01 11:30:00,114.91,-0.115000000000009,-0.000999782655944439,115.04,114.86,115.07,57314.0,-0.000435028501227095,0.20999999999999375,57314.0,114.88412000000001,53.17073170731704
2023-09-01 11:25:00,2023-09-01 11:25:00,115.025,-0.0150000000000006,-0.000130389429763565,115.03,114.87,115.07,26382.0,0.0010002827719900837,0.19999999999998863,26382.0,114.889245,56.705882352941565
2023-09-01 11:20:00,2023-09-01 11:20:00,115.04,0.165900000000008,0.00144418976949554,114.8651,114.82,115.07,38005.0,0.00013039793120423997,0.25,38005.0,114.8845,53.24015247776403
2023-09-01 11:15:00,2023-09-01 11:15:00,114.8741,-0.185900000000004,-0.00161567877629066,115.07,114.85,115.16,36476.0,-0.001443147930405322,0.3100000000000023,36476.0,114.904,47.94093676590449
2023-09-01 11:10:00,2023-09-01 11:10:00,115.06,-0.269999999999996,-0.00234110812451223,115.325,115.03,115.3499,70182.0,0.0016169853928160336,0.31990000000000407,70182.0,114.93875,59.839539812291974
2023-09-01 11:05:00,2023-09-01 11:05:00,115.33,0.329999999999998,0.00286956521739129,115.0,114.99,115.35,58676.0,0.0023438528027000275,0.35999999999999943,58676.0,114.952,66.12317195022257
2023-09-01 11:00:00,2023-09-01 11:00:00,115.0,-0.189999999999998,-0.0016494487368695,115.17,114.91,115.24,43081.0,-0.002865455874597228,0.3299999999999983,43081.0,114.96549999999999,55.75705238917681
2023-09-01 10:55:00,2023-09-01 10:55:00,115.19,0.179999999999993,0.00156508129727843,115.01,114.97,115.22,36299.0,0.0016508105751649898,0.25,36299.0,114.968,55.938242280284946
2023-09-01 10:50:00,2023-09-01 10:50:00,115.01,-0.109999999999999,-0.000955524669909654,115.11,114.91,115.13,105202.0,-0.0015638578339248965,0.21999999999999886,105202.0,114.981,50.783760482796595
2023-09-01 10:45:00,2023-09-01 10:45:00,115.12,0.100000000000009,0.000869414014953995,115.0223,114.99,115.15,88417.0,0.0009559814746224374,0.1600000000000108,88417.0,114.996115,55.31119678967687
2023-09-01 10:40:00,2023-09-01 10:40:00,115.02,0.0799999999999983,0.000696015312336857,114.93,114.92,115.25,42130.0,-0.0008690362935043785,0.3299999999999983,42130.0,115.009115,55.97181304243967
2023-09-01 10:35:00,2023-09-01 10:35:00,114.94,-0.230000000000004,-0.00199704784232008,115.165,114.82,115.19,62532.0,-0.0006957732060126086,0.37000000000000455,62532.0,115.02986500000002,55.31119678967657
2023-09-01 10:30:00,2023-09-01 10:30:00,115.17,0.120000000000005,0.00104302477183837,115.08,114.89,115.18,49267.0,0.0019990446012205804,0.29000000000000625,49267.0,115.041365,57.957657857724634
2023-09-01 10:25:00,2023-09-01 10:25:00,115.05,-0.0700000000000074,-0.000608061153578938,115.12,115.01,115.22,56755.0,-0.0010424811994411945,0.20999999999999375,56755.0,115.044365,53.85774120067592
2023-09-01 10:20:00,2023-09-01 10:20:00,115.12,-0.019999999999996,-0.00017370158068435,115.135,114.96,115.24,50371.0,0.0006082460977374715,0.28000000000000114,50371.0,115.05111499999998,50.975876336950805
2023-09-01 10:15:00,2023-09-01 10:15:00,115.14,0.132400000000004,0.00115122826665372,115.0,114.9725,115.2796,50318.0,0.000173716668551148,0.3071000000000055,50318.0,115.051615,52.786846086471854
2023-09-01 10:10:00,2023-09-01 10:10:00,115.0076,0.0326000000000022,0.000283539899978275,114.975,114.86,115.1,75128.0,-0.0011505661115384779,0.23999999999999488,75128.0,115.04536500000002,50.52587455224435
2023-09-01 10:05:00,2023-09-01 10:05:00,114.975,0.0549999999999926,0.000478593804385595,114.89,114.44,115.0,85287.0,-0.00028349971013762084,0.5600000000000023,85287.0,115.039865,47.536266162093995
2023-09-01 10:00:00,2023-09-01 10:00:00,114.92,0.295000000000002,0.00257360959651037,114.5708,114.57,114.92,51537.0,-0.0004784793148986332,0.3500000000000085,51537.0,115.02041,48.00939565252024
2023-09-01 09:55:00,2023-09-01 09:55:00,114.625,0.00499999999999545,4.36224044668945e-05,114.615,114.16,114.74,52212.0,-0.002570303534459933,0.5799999999999983,52212.0,115.00616000000002,43.9019950487842
2023-09-01 09:50:00,2023-09-01 09:50:00,114.62,-0.11999999999999,-0.00104584277496941,114.74,114.45,114.83,84013.0,-4.3621453037503584e-05,0.37999999999999545,84013.0,114.99116,44.63320749130228
2023-09-01 09:45:00,2023-09-01 09:45:00,114.74,-0.300000000000011,-0.00260778859527131,115.0275,114.44,115.08,172144.0,0.0010463900501336081,0.6400000000000006,172144.0,114.99103500000001,44.735481010787446
2023-09-01 09:40:00,2023-09-01 09:40:00,115.04,-0.569999999999993,-0.00493036934521229,115.625,114.76,115.71,92476.0,0.0026111947990115837,0.9499999999999886,92476.0,115.02903,50.0
2023-09-01 09:35:00,2023-09-01 09:35:00,115.61,-0.140000000000001,-0.00120950323974083,115.75,115.02,115.76,155450.0,0.004942563714493643,0.7400000000000091,155450.0,115.06303,60.83512470920818
2023-09-01 09:30:00,2023-09-01 09:30:00,115.75,0.540000000000006,0.00468709313427659,115.21,115.15,115.75,6152.0,0.0012102352791131315,0.5999999999999943,6152.0,115.05728000000002,60.298507462686544
2023-08-31 16:00:00,2023-08-31 16:00:00,114.51,-0.0999999999999943,-0.000872524212546849,114.595,114.5,114.7,389839.0,0.0006988730956247403,0.20000000000000284,389839.0,114.48690000000002,50.22841480127924
2023-08-31 15:55:00,2023-08-31 15:55:00,114.61,0.0649999999999977,0.00056746256929589,114.55,114.48,114.765,181839.0,0.0008729050833597068,0.2849999999999966,181839.0,114.4494,56.23776908023489
2023-08-31 15:50:00,2023-08-31 15:50:00,114.545,-0.194999999999993,-0.00169949450932537,114.74,114.49,114.75,79120.0,-0.0005673016232964392,0.2600000000000051,79120.0,114.45989999999999,50.73079989370192
2023-08-31 15:45:00,2023-08-31 15:45:00,114.74,0.149999999999991,0.00130901474823276,114.59,114.565,114.78,57980.0,0.0017009402884135953,0.2150000000000034,57980.0,114.4739,55.69084171519312
2023-08-31 15:40:00,2023-08-31 15:40:00,114.59,-0.0450000000000017,-0.000392550268242698,114.635,114.51,114.635,45880.0,-0.0013081587353680655,0.125,45880.0,114.49849999999999,50.80906148867317
2023-08-31 15:35:00,2023-08-31 15:35:00,114.635,-0.0450000000000017,-0.000392396232996178,114.685,114.61,114.76,41228.0,0.0003926273362685732,0.15000000000000568,41228.0,114.51675,51.674256630056256
2023-08-31 15:30:00,2023-08-31 15:30:00,114.68,-0.061799999999991,-0.000538600579736338,114.75,114.64,114.76,24208.0,0.00039247324054365195,0.12000000000000455,24208.0,114.53025,56.11142694712915
2023-08-31 15:25:00,2023-08-31 15:25:00,114.7418,-0.118200000000002,-0.00102907887863487,114.86,114.72,114.93,42044.0,0.0005387456771305628,0.21000000000000796,42044.0,114.55325,56.50459180798915
2023-08-31 15:20:00,2023-08-31 15:20:00,114.86,0.0300000000000011,0.000261255769398251,114.82,114.785,114.89,33293.0,0.0010296087438507007,0.10500000000000398,33293.0,114.56825,55.22041763341067
2023-08-31 15:15:00,2023-08-31 15:15:00,114.83,-0.109999999999999,-0.000957021054463193,114.9373,114.8,114.96,35748.0,-0.0002612216480525572,0.1599999999999966,35748.0,114.590115,57.7319587628867
2023-08-31 15:10:00,2023-08-31 15:10:00,114.94,-0.0600000000000023,-0.000521739130434802,114.98,114.88,114.9999,33532.0,0.000957479291497499,0.11990000000000123,33532.0,114.62611499999998,56.68116842759471
2023-08-31 15:05:00,2023-08-31 15:05:00,115.0,0.0777999999999963,0.000676979730635128,114.92,114.8901,115.03,37203.0,0.0005218752836545151,0.13989999999999725,37203.0,114.64711499999999,58.00492610837438
2023-08-31 15:00:00,2023-08-31 15:00:00,114.9222,-0.0777999999999963,-0.000676521739130403,115.005,114.84,115.0099,61475.0,-0.0006767506832250396,0.16989999999999839,61475.0,114.671865,65.05974169486873
2023-08-31 14:55:00,2023-08-31 14:55:00,115.0,-0.0011999999999972,-1.04346737251194e-05,115.0015,114.99,115.15,131108.0,0.0006767506832251462,0.1600000000000108,131108.0,114.71043999999999,59.424125761950734
2023-08-31 14:50:00,2023-08-31 14:50:00,115.0012,-0.00379999999999825,-3.30420416503478e-05,115.0,115.0,115.1,43958.0,1.0434728166682845e-05,0.09999999999999432,43958.0,114.73443999999999,67.84701253545633
2023-08-31 14:45:00,2023-08-31 14:45:00,115.005,0.0649999999999977,0.000565512441273688,114.94,114.87,115.03,226255.0,3.304258755066448e-05,0.1599999999999966,226255.0,114.75544,62.62894820801885
2023-08-31 14:40:00,2023-08-31 14:40:00,114.94,-0.0255000000000081,-0.000221805672136494,114.96,114.89,115.02,50770.0,-0.0005653525993719041,0.12999999999999545,50770.0,114.77694,60.536595394736985
2023-08-31 14:35:00,2023-08-31 14:35:00,114.9655,-0.0544999999999902,-0.000473830638149802,115.02,114.93,115.0475,63856.0,0.00022183027465269784,0.11749999999999261,63856.0,114.80144,71.15486961149611
2023-08-31 14:30:00,2023-08-31 14:30:00,115.02,-0.0900000000000034,-0.000781860828772508,115.1,114.99,115.17,42446.0,0.0004739429313599827,0.18000000000000682,42446.0,114.82994,66.71670305676892
2023-08-31 14:25:00,2023-08-31 14:25:00,115.11,0.0250000000000057,0.000217230742494727,115.09,115.02,115.13,29591.0,0.0007821666413626987,0.10999999999999943,29591.0,114.85894,73.35806540258349
2023-08-31 14:20:00,2023-08-31 14:20:00,115.085,0.0349999999999966,0.000304215558452817,115.0699,115.04,115.15,25045.0,-0.0002172071513133897,0.10999999999999943,25045.0,114.882685,70.52691703555624
2023-08-31 14:15:00,2023-08-31 14:15:00,115.05,-0.0100000000000051,-8.6911176777378e-05,115.05,115.01,115.15,39809.0,-0.0003041692942824764,0.14000000000000057,39809.0,114.90768500000001,66.47199760407335
2023-08-31 14:10:00,2023-08-31 14:10:00,115.06,0.130099999999999,0.00113199437222167,114.93,114.9,115.14,74399.0,8.69149537726255e-05,0.23999999999999488,74399.0,114.91718499999999,70.10776198656916
2023-08-31 14:05:00,2023-08-31 14:05:00,114.9299,0.119900000000001,0.00104433411723719,114.815,114.7792,114.93,40951.0,-0.0011313541496989535,0.15080000000000382,40951.0,114.928435,57.810315044830595
2023-08-31 14:00:00,2023-08-31 14:00:00,114.81,0.170000000000002,0.00148290300069785,114.64,114.63,114.82,32504.0,-0.001043789179727886,0.18999999999999773,32504.0,114.928685,59.27800269905533
2023-08-31 13:55:00,2023-08-31 13:55:00,114.64,0.007000000000005,6.1064440431682e-05,114.64,114.58,114.74,30256.0,-0.0014818045858041862,0.1599999999999966,30256.0,114.92643500000001,50.19075232717822
2023-08-31 13:50:00,2023-08-31 13:50:00,114.633,-0.167000000000002,-0.00145470383275263,114.815,114.57,114.815,27530.0,-6.106257607461148e-05,0.24500000000000455,27530.0,114.92968499999999,48.15338676724771
2023-08-31 13:45:00,2023-08-31 13:45:00,114.8,0.019999999999996,0.000174246384387489,114.76,114.71,114.83,52407.0,0.0014557629416243243,0.12000000000000455,52407.0,114.924685,52.11206270866596
2023-08-31 13:40:00,2023-08-31 13:40:00,114.78,0.0370999999999952,0.000323331552540464,114.75,114.705,114.8281,34239.0,-0.0001742312052494564,0.12310000000000798,34239.0,114.921185,46.8740231322289
2023-08-31 13:35:00,2023-08-31 13:35:00,114.7429,0.102900000000005,0.000897592463363619,114.66,114.61,114.8411,54136.0,-0.000323279292158641,0.23109999999999786,54136.0,114.90732,46.61537265873969
2023-08-31 13:30:00,2023-08-31 13:30:00,114.64,-0.0100000000000051,-8.72219799389892e-05,114.65,114.6,114.75,31950.0,-0.000897189868141371,0.15000000000000568,31950.0,114.89082,38.277586745858216
2023-08-31 13:25:00,2023-08-31 13:25:00,114.65,-0.039999999999992,-0.000348766239427954,114.69,114.6,114.76,39384.0,8.722578399703197e-05,0.1600000000000108,39384.0,114.87932,35.767729342876024
2023-08-31 13:20:00,2023-08-31 13:20:00,114.69,0.159999999999997,0.00139701388282543,114.5387,114.535,114.69,56772.0,0.00034882707251762636,0.15500000000000114,56772.0,114.85600500000001,40.25843262292307
2023-08-31 13:15:00,2023-08-31 13:15:00,114.53,0.019999999999996,0.000174657235175932,114.5125,114.46,114.575,32807.0,-0.0013960389668061682,0.1150000000000091,32807.0,114.83155500000001,31.55416012558875
2023-08-31 13:10:00,2023-08-31 13:10:00,114.51,0.150000000000006,0.00131164742917109,114.35,114.35,114.54,65382.0,-0.00017464198437681233,0.19000000000001194,65382.0,114.799055,31.002475247525055
2023-08-31 13:05:00,2023-08-31 13:05:00,114.36,0.0100000000000051,8.74508089200273e-05,114.355,114.29,114.41,78457.0,-0.0013107879711370385,0.11999999999999034,78457.0,114.76980499999999,27.588603196664593
2023-08-31 13:00:00,2023-08-31 13:00:00,114.35,0.0349999999999966,0.000306171543541938,114.2778,114.26,114.355,82588.0,-8.744698532092824e-05,0.09499999999999886,82588.0,114.735695,28.68497109826599
2023-08-31 12:55:00,2023-08-31 12:55:00,114.315,0.0349999999999966,0.000306265313265633,114.28,114.24,114.35,72815.0,-0.0003061246825996804,0.10999999999999943,72815.0,114.698695,26.659490491567766
2023-08-31 12:50:00,2023-08-31 12:50:00,114.28,-0.129999999999995,-0.00113626431256005,114.42,114.24,114.42,92821.0,-0.00030621842361813387,0.18000000000000682,92821.0,114.66469500000001,23.071324599709257
2023-08-31 12:45:00,2023-08-31 12:45:00,114.41,0.0999999999999943,0.000874814102003275,114.3,114.3,114.44,34263.0,0.0011369103502800835,0.14000000000000057,34263.0,114.625195,25.247524752475172
2023-08-31 12:40:00,2023-08-31 12:40:00,114.31,0.0900000000000034,0.000787953073017015,114.22,114.2,114.41,65307.0,-0.0008744316751654645,0.20999999999999375,65307.0,114.5827,23.97582269979864
2023-08-31 12:35:00,2023-08-31 12:35:00,114.22,-0.0700000000000074,-0.000612477032111361,114.285,114.2,114.3,44889.0,-0.0007876428009701763,0.09999999999999432,44889.0,114.54444999999998,23.12176165803109
2023-08-31 12:30:00,2023-08-31 12:30:00,114.29,0.200000000000003,0.00175300201595234,114.1,114.0716,114.34,45850.0,0.0006126646727897074,0.26839999999999975,45850.0,114.50295000000001,25.997506234414075
2023-08-31 12:25:00,2023-08-31 12:25:00,114.09,-0.359999999999999,-0.00314547837483617,114.45,114.07,114.5,115447.0,-0.001751467301228592,0.4300000000000068,115447.0,114.4847,24.911882430252746
2023-08-31 12:20:00,2023-08-31 12:20:00,114.45,-0.019999999999996,-0.000174718266794759,114.47,114.32,114.53,52043.0,0.003150435790297798,0.21000000000000796,52043.0,114.47620000000002,40.59561128526648
2023-08-31 12:15:00,2023-08-31 12:15:00,114.47,-0.0600000000000023,-0.000523880206059568,114.5356,114.41,114.58,37190.0,0.000174733531809146,0.1700000000000017,37190.0,114.47097999999998,45.18140589569155
2023-08-31 12:10:00,2023-08-31 12:10:00,114.53,0.370000000000005,0.0032410651716889,114.15,114.13,114.53,55388.0,0.0005240174792400261,0.4000000000000057,55388.0,114.43773000000002,47.165657677490515
2023-08-31 12:05:00,2023-08-31 12:05:00,114.16,0.109999999999999,0.000964489259096882,114.06,113.96,114.22,55798.0,-0.003235824241043987,0.2600000000000051,55798.0,114.40272999999999,34.158415841584116
2023-08-31 12:00:00,2023-08-31 12:00:00,114.05,-0.0300000000000011,-0.000262973352033671,114.0788,113.85,114.09,32496.0,-0.0009640244381839051,0.2400000000000091,32496.0,114.36917000000001,32.70142180094777
2023-08-31 11:55:00,2023-08-31 11:55:00,114.08,0.159999999999997,0.00140449438202244,113.92,113.89,114.08,44065.0,0.0002630079355886729,0.18999999999999773,44065.0,114.33216999999999,34.238432640638976
2023-08-31 11:50:00,2023-08-31 11:50:00,113.92,0.0300000000000011,0.000263412064272554,113.885,113.83,113.9717,51631.0,-0.0014035090023200867,0.14170000000000016,51631.0,114.29392,33.33333333333333
2023-08-31 11:45:00,2023-08-31 11:45:00,113.89,-0.0515000000000043,-0.000451986326316613,113.95,113.86,114.05,51315.0,-0.00026337737740588565,0.18999999999999773,51315.0,114.25692,32.568807339449364
2023-08-31 11:40:00,2023-08-31 11:40:00,113.9415,0.191500000000005,0.00168351648351653,113.76,113.72,113.99,27781.0,0.0004520885029256091,0.269999999999996,27781.0,114.217985,32.922655715263716
2023-08-31 11:35:00,2023-08-31 11:35:00,113.75,-0.189999999999998,-0.00166754432157274,113.94,113.72,114.0,54403.0,-0.0016821009581256348,0.28000000000000114,54403.0,114.18936000000001,32.45614035087726
2023-08-31 11:30:00,2023-08-31 11:30:00,113.94,0.0699999999999932,0.00061473610257305,113.88,113.75,114.0185,36636.0,0.0016689362211895842,0.26850000000000307,36636.0,114.16586000000002,38.09026326786453
2023-08-31 11:25:00,2023-08-31 11:25:00,113.87,-0.239999999999995,-0.0021032337218473,114.11,113.82,114.11,56707.0,-0.0006145472297358359,0.29000000000000625,56707.0,114.15361,39.40769563337669
2023-08-31 11:20:00,2023-08-31 11:20:00,114.11,-0.140000000000001,-0.00122538293216631,114.25,114.06,114.29,47816.0,0.0021054486240745197,0.23000000000000398,47816.0,114.15221999999999,45.2811639795518
2023-08-31 11:15:00,2023-08-31 11:15:00,114.25,0.150000000000006,0.00131463628396149,114.09,114.07,114.32,23889.0,0.001226134327725754,0.25,23889.0,114.14272000000001,48.77265861027195
2023-08-31 11:10:00,2023-08-31 11:10:00,114.1,-0.0900000000000034,-0.000788160084070439,114.19,113.97,114.19,50158.0,-0.0013137729062841275,0.21999999999999886,50158.0,114.13122000000001,46.74267100977187
2023-08-31 11:05:00,2023-08-31 11:05:00,114.19,-0.0900000000000034,-0.000787539376968878,114.3,114.0,114.31,37733.0,0.0007884708455267432,0.3100000000000023,37733.0,114.13121999999998,45.96033786265153
2023-08-31 11:00:00,2023-08-31 11:00:00,114.28,-0.0100000000000051,-8.7496718873087e-05,114.275,114.1,114.318,44977.0,0.0007878496490156977,0.21800000000000352,44977.0,114.13397,49.447106524142995
2023-08-31 10:55:00,2023-08-31 10:55:00,114.29,-0.0899999999999892,-0.000786850848050264,114.3721,114.195,114.42,72318.0,8.750054693435691e-05,0.22500000000000853,72318.0,114.13832500000001,51.32928218761882
2023-08-31 10:50:00,2023-08-31 10:50:00,114.38,-0.0500000000000114,-0.00043694835270481,114.4599,114.35,114.5,116164.0,0.0007871605776635683,0.15000000000000568,116164.0,114.15632000000001,51.69619298906877
2023-08-31 10:45:00,2023-08-31 10:45:00,114.43,-0.0699999999999932,-0.000611353711790333,114.52,114.43,114.67,75820.0,0.0004370438424532537,0.23999999999999488,75820.0,114.15982000000001,56.79184978026371
2023-08-31 10:40:00,2023-08-31 10:40:00,114.5,0.0699999999999932,0.000611727693786535,114.42,114.33,114.53,49808.0,0.0006115406646708459,0.20000000000000284,49808.0,114.15732,51.129688206055064
2023-08-31 10:35:00,2023-08-31 10:35:00,114.43,0.160000000000011,0.00140019252647248,114.27,114.18,114.45,57430.0,-0.0006115406646708981,0.269999999999996,57430.0,114.14403999999999,49.11621741051719
2023-08-31 10:30:00,2023-08-31 10:30:00,114.27,0.454999999999998,0.00399771559109079,113.81,113.8,114.28,75669.0,-0.0013992131710011298,0.480000000000004,75669.0,114.12704000000001,44.49851883199316
2023-08-31 10:25:00,2023-08-31 10:25:00,113.815,-0.0949999999999989,-0.000833991747871116,113.91,113.71,114.08,80926.0,-0.003989745959270478,0.37000000000000455,80926.0,114.11954,42.95343137254906
2023-08-31 10:20:00,2023-08-31 10:20:00,113.91,-0.105000000000004,-0.000920931456387352,114.01,113.88,114.089,117900.0,0.0008343397124687443,0.20900000000000318,117900.0,114.11609999999999,47.12289354706124
2023-08-31 10:15:00,2023-08-31 10:15:00,114.015,0.215000000000003,0.00188927943760987,113.82,113.62,114.05,52301.0,0.0009213557742928538,0.4299999999999926,52301.0,114.11110000000001,48.70414673046257
2023-08-31 10:10:00,2023-08-31 10:10:00,113.8,-0.0700000000000074,-0.000614736102573175,113.87,113.75,113.99,70137.0,-0.0018874969938829694,0.23999999999999488,70137.0,114.11035,47.6589933671478
2023-08-31 10:05:00,2023-08-31 10:05:00,113.87,-0.0922999999999945,-0.000809916963767794,113.95,113.69,113.99,74219.0,0.000614925130283078,0.29999999999999716,74219.0,114.11035000000001,49.615827890895204
2023-08-31 10:00:00,2023-08-31 10:00:00,113.9623,0.224800000000002,0.00197648093197056,113.752,113.62,114.07,124089.0,0.0008102451237121004,0.44999999999998863,124089.0,114.10995,50.39337317497531
2023-08-31 09:55:00,2023-08-31 09:55:00,113.7375,0.347499999999997,0.00306464414851395,113.46,113.33,113.8,66189.0,-0.00197453026341662,0.46999999999999886,66189.0,114.08595,49.76653841843781
2023-08-31 09:50:00,2023-08-31 09:50:00,113.39,0.0700000000000074,0.00061771973173321,113.315,113.12,113.58,56589.0,-0.003059957699060713,0.45999999999999375,56589.0,114.0577,40.29845480843866
2023-08-31 09:45:00,2023-08-31 09:45:00,113.32,-0.52000000000001,-0.00456781447645828,113.8221,113.205,113.86,75384.0,-0.0006175290214326537,0.6550000000000011,75384.0,114.043305,40.29845480843846
2023-08-31 09:40:00,2023-08-31 09:40:00,113.84,0.52000000000001,0.00458877515001774,113.3012,113.23,113.88,110399.0,0.0045782788192812425,0.6499999999999915,110399.0,113.99586500000001,45.665575033712315
2023-08-31 09:35:00,2023-08-31 09:35:00,113.32,0.819999999999993,0.00728888888888883,112.57,112.434,113.73,229491.0,-0.004578278819281205,1.2960000000000065,229491.0,113.919865,36.69375608081047
2023-08-31 09:30:00,2023-08-31 09:30:00,112.5,-0.340000000000003,-0.00301311591634175,112.9,112.49,113.19,3323.0,-0.007262453317840958,0.7000000000000028,3323.0,113.855365,30.790472074149008
2023-08-30 16:00:00,2023-08-30 16:00:00,113.28,0.180000000000007,0.00159151193633958,113.1,113.09,113.31,289448.0,8.828073278737813e-05,0.21999999999999886,289448.0,113.341545,49.696969696969546
2023-08-30 15:55:00,2023-08-30 15:55:00,113.1,-0.219999999999999,-0.0019414048711613,113.31,113.04,113.3564,153077.0,-0.001590246823334939,0.31639999999998736,153077.0,113.34304499999999,44.80874316939866
2023-08-30 15:50:00,2023-08-30 15:50:00,113.32,0.00999999999999091,8.82534639483797e-05,113.31,113.2501,113.42,58015.0,0.001943291840240956,0.16989999999999839,58015.0,113.34404500000001,50.731707317072846
2023-08-30 15:45:00,2023-08-30 15:45:00,113.31,-0.00499999999999545,-4.41247848916335e-05,113.32,113.24,113.3649,46159.0,-8.824956984051665e-05,0.12490000000001089,46159.0,113.342545,50.48543689320378
2023-08-30 15:40:00,2023-08-30 15:40:00,113.315,0.00499999999999545,4.41267319741899e-05,113.315,113.28,113.43,37674.0,4.412575841858357e-05,0.15000000000000568,37674.0,113.340795,50.60532687651311
2023-08-30 15:35:00,2023-08-30 15:35:00,113.31,-0.0249999999999915,-0.00022058499139711,113.34,113.28,113.375,44982.0,-4.4125758418644674e-05,0.09499999999999886,44982.0,113.343795,49.00497512437832
2023-08-30 15:30:00,2023-08-30 15:30:00,113.335,-0.0250000000000057,-0.000220536344389606,113.36,113.253,113.3756,34480.0,0.00022060932384469233,0.1226000000000056,34480.0,113.34229500000001,48.36272040302237
2023-08-30 15:25:00,2023-08-30 15:25:00,113.36,-0.0300000000000011,-0.000264573595555174,113.4,113.28,113.4375,41529.0,0.00022056066610512585,0.15749999999999886,41529.0,113.33879499999998,49.24999999999997
2023-08-30 15:20:00,2023-08-30 15:20:00,113.39,-0.019999999999996,-0.000176351291773177,113.419,113.3235,113.44,24763.0,0.00026460860132335726,0.11650000000000205,24763.0,113.34024500000001,44.535519125682974
2023-08-30 15:15:00,2023-08-30 15:15:00,113.41,0.0300000000000011,0.000264596930675614,113.3675,113.34,113.47,28003.0,0.00017636684349055167,0.12999999999999545,28003.0,113.33912000000001,50.606060606060495
2023-08-30 15:10:00,2023-08-30 15:10:00,113.38,-0.0600000000000023,-0.000528913963328652,113.45,113.32,113.46,29517.0,-0.00026456193108152635,0.14000000000000057,29517.0,113.32811999999998,47.187499999999886
2023-08-30 15:05:00,2023-08-30 15:05:00,113.44,0.239999999999995,0.00212014134275614,113.22,113.22,113.44,29916.0,0.0005290538876597184,0.21999999999999886,29916.0,113.320075,55.821917808219254
2023-08-30 15:00:00,2023-08-30 15:00:00,113.2,-0.0185000000000031,-0.000163400857633718,113.21,113.17,113.27,20224.0,-0.002117897014734806,0.09999999999999432,20224.0,113.305575,44.687499999999886
2023-08-30 14:55:00,2023-08-30 14:55:00,113.2185,0.0835000000000008,0.000738056304415086,113.14,113.1318,113.26,18435.0,0.00016341420900821337,0.12820000000000675,18435.0,113.29907499999999,36.26215340295318
2023-08-30 14:50:00,2023-08-30 14:50:00,113.135,-0.0450000000000017,-0.00039759674854216,113.18,113.1,113.2,24751.0,-0.0007377840747997953,0.10000000000000853,24751.0,113.29357499999999,36.698250728863165
2023-08-30 14:45:00,2023-08-30 14:45:00,113.18,0.190000000000012,0.00168156474024261,112.99,112.9801,113.19,39076.0,0.0003976758110868233,0.20990000000000464,39076.0,113.279075,45.44324772162391
2023-08-30 14:40:00,2023-08-30 14:40:00,112.99,0.0578999999999894,0.00051269745271707,112.9825,112.95,113.06,26760.0,-0.0016801524932230345,0.10999999999999943,26760.0,113.26470000000002,39.545782263878756
2023-08-30 14:35:00,2023-08-30 14:35:00,112.9321,0.152100000000004,0.00134864337648523,112.78,112.78,112.9999,30215.0,-0.0005125660682831199,0.21989999999999554,30215.0,113.23769999999999,37.961104574711236
2023-08-30 14:30:00,2023-08-30 14:30:00,112.78,-0.118099999999998,-0.00104607606328183,112.88,112.7,112.8852,26829.0,-0.0013477347738356476,0.1851999999999947,26829.0,113.2182,30.42468480424681
2023-08-30 14:25:00,2023-08-30 14:25:00,112.8981,-0.0722999999999985,-0.000639990652418673,112.99,112.88,113.018,16426.0,0.0010466235827114837,0.13800000000000523,16426.0,113.20320000000001,37.80735689462993
2023-08-30 14:20:00,2023-08-30 14:20:00,112.9704,-0.129599999999996,-0.00114588859416442,113.11,112.89,113.13,28169.0,0.0006401955338557595,0.23999999999999488,28169.0,113.2037,40.24820461131392
2023-08-30 14:15:00,2023-08-30 14:15:00,113.1,0.209999999999994,0.00186021791124098,112.885,112.8,113.114,21116.0,0.0011465456264714816,0.31400000000000716,21116.0,113.18245000000002,50.0
2023-08-30 14:10:00,2023-08-30 14:10:00,112.89,0.0,0.0,112.9,112.72,112.92,21689.0,-0.0018584898486191698,0.20000000000000284,21689.0,113.16195,35.920104780615574
2023-08-30 14:05:00,2023-08-30 14:05:00,112.89,0.0139999999999958,0.000124029908926572,112.8664,112.7901,112.95,31468.0,0.0,0.15990000000000748,31468.0,113.13927000000001,36.15688859591276
2023-08-30 14:00:00,2023-08-30 14:00:00,112.876,-0.0223999999999904,-0.000198408480545255,112.8856,112.65,112.9026,31934.0,-0.00012402221785338987,0.25260000000000105,31934.0,113.11780000000002,35.615989515072144
2023-08-30 13:55:00,2023-08-30 13:55:00,112.8984,-0.269199999999998,-0.00237877272293481,113.16,112.87,113.18,29380.0,0.00019842816611170767,0.3100000000000023,29380.0,113.1088,36.66580277309794
