Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume,MSFT_Log_Change,MSFT_High_Low_Spread,MSFT_Volume,MSFT_1hr_Moving_Average,MSFT_RSI
2023-11-08 11:40:00,2023-11-08 11:40:00,362.2,0.0799999999999841,0.000220921241577334,362.1192,361.95,362.34,110426.0,-0.001103752871437734,0.38999999999998636,110426.0,362.2486,44.34313263113761
2023-11-08 11:35:00,2023-11-08 11:35:00,362.12,0.0300000000000296,8.28523295314136e-05,362.1,361.79,362.37,234520.0,-0.00022089684207337175,0.5799999999999841,234520.0,362.21484999999996,40.80141805876353
2023-11-08 11:30:00,2023-11-08 11:30:00,362.09,0.125,0.000345337256364566,361.9522,361.934,362.4551,189465.0,-8.284889746669274e-05,0.5210999999999899,189465.0,362.19146,40.692130497669204
2023-11-08 11:25:00,2023-11-08 11:25:00,361.965,-0.455000000000041,-0.00125544947850571,362.43,361.66,362.47,173745.0,-0.00034527764117874655,0.8100000000000023,173745.0,362.19962999999996,43.38835894213721
2023-11-08 11:20:00,2023-11-08 11:20:00,362.42,0.0900000000000318,0.000248392349515723,362.35,362.05,362.62,182348.0,0.001256238215417613,0.5699999999999932,182348.0,362.20463,52.11170942878289
2023-11-08 11:15:00,2023-11-08 11:15:00,362.33,0.555000000000007,0.00153410268813491,361.78,361.775,362.45,202176.0,-0.0002483615052436038,0.6750000000000114,202176.0,362.18013,50.902433993399235
2023-11-08 11:10:00,2023-11-08 11:10:00,361.775,-0.245000000000005,-0.000676758190155253,362.04,361.7,362.2,142329.0,-0.0015329271547118082,0.5,142329.0,362.16413,44.215588422102826
2023-11-08 11:05:00,2023-11-08 11:05:00,362.02,0.360099999999989,0.000995686831744378,361.64,361.51,362.08,159032.0,0.0006769872943505155,0.5699999999999932,159032.0,362.12963,45.93263565209751
2023-11-08 11:00:00,2023-11-08 11:00:00,361.6599,0.149900000000002,0.000414649663909719,361.5337,361.4,362.0,138740.0,-0.0009951914644041181,0.6000000000000227,138740.0,362.108065,43.0009262117941
2023-11-08 10:55:00,2023-11-08 10:55:00,361.51,-0.420000000000016,-0.00116044538999258,361.9384,361.36,362.21,199027.0,-0.00041456372049463364,0.8499999999999659,199027.0,362.10048500000005,44.848016486347206
2023-11-08 10:50:00,2023-11-08 10:50:00,361.93,0.259999999999991,0.000718887383526394,361.66,361.332,362.04,192192.0,0.001161119228096187,0.7080000000000268,192192.0,362.07749,48.3930580106062
2023-11-08 10:45:00,2023-11-08 10:45:00,361.67,0.68180000000001,0.00188870439532375,360.999,360.95,361.766,278966.0,-0.000718629107764624,0.8160000000000309,278966.0,362.02844,45.78414839797654
2023-11-08 10:40:00,2023-11-08 10:40:00,360.9882,0.118100000000027,0.000327264575258595,360.91,360.55,361.4385,250028.0,-0.0018869230357989458,0.888499999999965,250028.0,361.98194,41.36999584429993
2023-11-08 10:35:00,2023-11-08 10:35:00,360.8701,-0.0799000000000092,-0.000221360299210442,360.88,360.6976,361.23,207314.0,-0.000327211035888235,0.5323999999999955,207314.0,361.95219,41.45541616782047
2023-11-08 10:30:00,2023-11-08 10:30:00,360.95,0.130499999999984,0.000361676683216909,360.82,360.68,361.07,264064.0,0.00022138480301757315,0.38999999999998636,264064.0,361.8815,45.312901449807306
2023-11-08 10:25:00,2023-11-08 10:25:00,360.8195,-0.860500000000002,-0.00237917496129175,361.68,360.55,361.78,345059.0,-0.00036161129397133454,1.2299999999999613,345059.0,361.8485,35.070140280561375
2023-11-08 10:20:00,2023-11-08 10:20:00,361.68,0.350000000000023,0.000968643622173699,361.32,361.2,361.83,351724.0,0.002382009695151181,0.6299999999999955,351724.0,361.77725,44.16600847275117
2023-11-08 10:15:00,2023-11-08 10:15:00,361.33,-0.740000000000009,-0.00204380368437045,362.0605,361.26,362.39,391444.0,-0.0009681747896702944,1.1299999999999955,391444.0,361.74965000000003,37.32067816258523
2023-11-08 10:10:00,2023-11-08 10:10:00,362.07,1.08999999999997,0.00301955787024205,361.0,360.9,362.1,284852.0,0.0020458951012368217,1.2000000000000455,284852.0,361.67065,45.677562471455495
2023-11-08 10:05:00,2023-11-08 10:05:00,360.98,-1.51999999999998,-0.00419310344827581,362.52,360.94,362.65,432312.0,-0.0030150081618138553,1.7099999999999795,432312.0,361.68665,38.782406381564606
2023-11-08 10:00:00,2023-11-08 10:00:00,362.5,-0.214999999999975,-0.000592751885088775,362.74,362.05,362.75,280124.0,0.004201919158627058,0.6999999999999886,280124.0,361.71769,51.798388643775226
2023-11-08 09:55:00,2023-11-08 09:55:00,362.715,-0.1096,-0.000302074335643174,362.83,362.3,362.96,258813.0,0.0005929276319403591,0.6599999999999682,258813.0,361.75419,53.50999315698791
2023-11-08 09:50:00,2023-11-08 09:50:00,362.8246,0.559599999999989,0.00154472554621614,362.3099,362.13,363.07,360718.0,0.00030211996928547816,0.9399999999999977,360718.0,361.77207500000003,54.293194941206686
2023-11-08 09:45:00,2023-11-08 09:45:00,362.265,-0.54000000000002,-0.00148840286104111,362.78,362.01,362.88,393937.0,-0.0015435336849507068,0.8700000000000045,393937.0,361.789575,51.66852057842051
2023-11-08 09:40:00,2023-11-08 09:40:00,362.805,-1.04500000000002,-0.00287206266318542,363.841,362.23,363.88,620525.0,0.001489511632915572,1.6499999999999773,620525.0,361.864125,52.12121212121206
2023-11-08 09:35:00,2023-11-08 09:35:00,363.85,1.87,0.005166031272446,361.92,361.405,363.87,1128553.0,0.002876194949175409,2.465000000000032,1128553.0,361.871125,57.57726819541393
2023-11-08 09:30:00,2023-11-08 09:30:00,361.98,0.910000000000025,0.00252028692497307,361.05,360.98,362.0,15825.0,-0.005152733112370131,1.0199999999999818,15825.0,361.821625,50.90348171000459
2023-11-07 16:00:00,2023-11-07 16:00:00,360.5,0.20999999999998,0.000582863804157705,360.27,359.94,360.75,1254370.0,0.00013870587441613166,0.8100000000000023,1254370.0,360.2365,62.690355329949796
2023-11-07 15:55:00,2023-11-07 15:55:00,360.29,-1.07999999999998,-0.00298862661538031,361.37,360.17,361.5221,662102.0,-0.0005826940050272194,1.3521000000000072,662102.0,360.3055,52.27272727272818
2023-11-07 15:50:00,2023-11-07 15:50:00,361.37,-0.419899999999984,-0.00116061835888726,361.7899,361.32,361.9,333845.0,0.002993101477922942,0.5799999999999841,333845.0,360.401995,80.26565464895829
2023-11-07 15:45:00,2023-11-07 15:45:00,361.7899,0.064899999999966,0.000179418066210425,361.71,361.4546,361.84,297594.0,0.0011612923979599306,0.38539999999994734,297594.0,360.479995,82.54974999161189
2023-11-07 15:40:00,2023-11-07 15:40:00,361.725,0.485000000000014,0.00134259771896804,361.24,361.22,361.735,236201.0,-0.0001794019727141301,0.5149999999999864,236201.0,360.53949500000004,78.69061498105772
2023-11-07 15:35:00,2023-11-07 15:35:00,361.24,-0.0699999999999932,-0.000193739448119325,361.32,335.28,361.44,153142.0,-0.0013416972405473119,26.160000000000025,153142.0,360.59549499999997,69.01079941210372
2023-11-07 15:30:00,2023-11-07 15:30:00,361.31,-0.170000000000016,-0.000470288812659112,361.475,361.19,361.48,160267.0,0.00019375821803066181,0.29000000000002046,160267.0,360.655745,68.19791461735284
2023-11-07 15:25:00,2023-11-07 15:25:00,361.48,0.261799999999994,0.000724769682147782,361.21,361.13,361.55,306055.0,0.0004703994331264281,0.4200000000000159,306055.0,360.706245,69.20756873452393
2023-11-07 15:20:00,2023-11-07 15:20:00,361.2182,0.108200000000011,0.000299631691174464,361.1237,360.78,361.32,198673.0,-0.0007245071634377384,0.5400000000000205,198673.0,360.75492999999994,66.02556336321805
2023-11-07 15:15:00,2023-11-07 15:15:00,361.11,0.180000000000007,0.000498711661541038,360.945,360.84,361.19,189241.0,-0.00029958681056411644,0.35000000000002274,189241.0,360.79168,64.11847755750428
2023-11-07 15:10:00,2023-11-07 15:10:00,360.93,-0.370000000000005,-0.00102407971215058,361.31,360.93,361.43,174983.0,-0.0004985873462102582,0.5,174983.0,360.84218,60.227853855333315
2023-11-07 15:05:00,2023-11-07 15:05:00,361.3,-0.170899999999961,-0.00047279047912283,361.49,361.27,361.67,160245.0,0.0010246044400516361,0.4000000000000341,160245.0,360.91067999999996,64.01100313640873
2023-11-07 15:00:00,2023-11-07 15:00:00,361.4709,-0.0191000000000372,-5.28368696230524e-05,361.49,361.4201,361.65,114364.0,0.0004729022797816575,0.22989999999998645,114364.0,360.97818,67.01085450928046
2023-11-07 14:55:00,2023-11-07 14:55:00,361.49,-0.16579999999999,-0.000458446954258691,361.66,361.36,361.7358,127927.0,5.283826553963791e-05,0.3757999999999697,127927.0,361.05118000000004,67.00337548491152
2023-11-07 14:50:00,2023-11-07 14:50:00,361.6558,-0.264200000000017,-0.000729995579133556,361.88,361.51,362.1,113860.0,0.0004585520731924755,0.5900000000000318,113860.0,361.13368,68.1723199533483
2023-11-07 14:45:00,2023-11-07 14:45:00,361.92,-0.25,-0.000690283568489936,362.17,361.7,362.3,161204.0,0.0007302621556473433,0.6000000000000227,161204.0,361.21568,69.39342959951443
2023-11-07 14:40:00,2023-11-07 14:40:00,362.17,-0.0399999999999636,-0.000110433174125407,362.22,362.01,362.39,160830.0,0.0006905219238872631,0.37999999999999545,160830.0,361.30768,71.01862914288293
2023-11-07 14:35:00,2023-11-07 14:35:00,362.21,0.120000000000005,0.000331409318125341,362.1,362.1,362.4,132627.0,0.00011043927231744693,0.2999999999999545,132627.0,361.39068,70.82498106819932
2023-11-07 14:30:00,2023-11-07 14:30:00,362.09,-0.0500000000000114,-0.000138068150439088,362.13,361.98,362.23,123737.0,-0.0003313544141873901,0.25,123737.0,361.47218,68.70979036281682
2023-11-07 14:25:00,2023-11-07 14:25:00,362.14,0.0699999999999932,0.00019333278095394,362.08,361.989,362.26,106874.0,0.00013807768272359572,0.271000000000015,106874.0,361.54918,68.57224493384344
2023-11-07 14:20:00,2023-11-07 14:20:00,362.07,0.199999999999989,0.000552684665763917,361.8807,361.83,362.15,127634.0,-0.00019331409458023995,0.3199999999999932,127634.0,361.629715,67.17799466059802
2023-11-07 14:15:00,2023-11-07 14:15:00,361.87,-0.310900000000004,-0.000858410810730228,362.1809,361.84,362.23,205398.0,-0.0005525319918450813,0.3900000000000432,205398.0,361.67026,67.32532128602138
2023-11-07 14:10:00,2023-11-07 14:10:00,362.1809,0.0208999999999833,5.77092997569673e-05,362.1608,361.87,362.2393,139500.0,0.0008587794562715621,0.36930000000000973,139500.0,361.688805,60.695913683488705
2023-11-07 14:05:00,2023-11-07 14:05:00,362.16,-0.0799999999999841,-0.000220848056537059,362.24,362.15,362.43,126903.0,-5.7707634639393956e-05,0.28000000000002956,126903.0,361.71530500000006,55.45596603473245
2023-11-07 14:00:00,2023-11-07 14:00:00,362.24,0.000900000000001455,2.48454680900393e-06,362.24,338.29,362.4,139257.0,0.00022087244706031292,24.109999999999957,139257.0,361.765305,57.55841258659137
2023-11-07 13:55:00,2023-11-07 13:55:00,362.2391,0.0241000000000327,6.65350689508514e-05,362.22,362.06,362.4,126885.0,-2.4845437224814265e-06,0.339999999999975,126885.0,361.810305,67.0920723988095
2023-11-07 13:50:00,2023-11-07 13:50:00,362.215,0.0199999999999818,5.52188738110184e-05,362.195,362.11,362.37,124300.0,-6.65328555913275e-05,0.2599999999999909,124300.0,361.846305,65.72928253615079
2023-11-07 13:45:00,2023-11-07 13:45:00,362.195,-0.100000000000023,-0.000276018161995122,362.3,361.95,362.3,148029.0,-5.521734930512136e-05,0.35000000000002274,148029.0,361.900805,63.110605838345
2023-11-07 13:40:00,2023-11-07 13:40:00,362.295,0.0649999999999977,0.000179443999668712,362.24,362.15,362.37,134863.0,0.0002760562620190206,0.22000000000002728,134863.0,361.95662000000004,70.9902534113059
2023-11-07 13:35:00,2023-11-07 13:35:00,362.23,0.129999999999995,0.000359016846175077,362.109,362.09,362.38,130365.0,-0.0001794279015199956,0.29000000000002046,130365.0,362.01482,72.20636053612522
2023-11-07 13:30:00,2023-11-07 13:30:00,362.1,-0.269000000000005,-0.000742337230833778,362.39,362.04,362.4,140716.0,-0.0003589524150479883,0.3599999999999568,140716.0,362.06882,73.66696334654965
2023-11-07 13:25:00,2023-11-07 13:25:00,362.369,0.289000000000044,0.000798166151126945,362.05,362.01,362.47,178676.0,0.0007426128995505514,0.4600000000000364,178676.0,362.09682,72.545132444745
2023-11-07 13:20:00,2023-11-07 13:20:00,362.08,0.0649999999999977,0.000179550571108926,362.02,361.86,362.18,124805.0,-0.0007978477859188289,0.3199999999999932,124805.0,362.12332000000004,62.23632930210129
2023-11-07 13:15:00,2023-11-07 13:15:00,362.015,0.194999999999993,0.000538942015366738,361.83,361.73,362.07,170608.0,-0.0001795344538343491,0.339999999999975,170608.0,362.13182,60.355846615117045
2023-11-07 13:10:00,2023-11-07 13:10:00,361.82,0.25,0.000691429045551345,361.59,361.5,361.9,165379.0,-0.0005387968382777982,0.39999999999997726,165379.0,362.11731999999995,53.202028081123096
2023-11-07 13:05:00,2023-11-07 13:05:00,361.57,-0.0300000000000296,-8.29646017699932e-05,361.62,361.4559,361.72,123667.0,-0.000691190118616478,0.26410000000004175,123667.0,362.08982000000003,43.13671660522351
2023-11-07 13:00:00,2023-11-07 13:00:00,361.6,-0.00849999999996953,-2.35060846190549e-05,361.56,361.37,361.6899,93470.0,8.296804352289724e-05,0.3199000000000183,93470.0,362.05681999999996,37.76719031676571
2023-11-07 12:55:00,2023-11-07 12:55:00,361.6085,0.00849999999996953,2.35066371680573e-05,361.59,361.36,361.78,147982.0,2.35063608914366e-05,0.4199999999999591,147982.0,362.03132,36.91424096071059
2023-11-07 12:50:00,2023-11-07 12:50:00,361.6,-0.21999999999997,-0.000608037145541901,361.82,361.455,361.97,136710.0,-2.3506360891432435e-05,0.5150000000000432,136710.0,362.01581999999996,38.796414852754
2023-11-07 12:45:00,2023-11-07 12:45:00,361.82,0.0699999999999932,0.0001935038009675,361.79,361.51,361.83,104139.0,0.0006082220750935687,0.3199999999999932,104139.0,362.00131999999996,43.21113374066535
2023-11-07 12:40:00,2023-11-07 12:40:00,361.75,0.640300000000025,0.00177314539044513,361.12,361.02,361.9199,153250.0,-0.0001934850815217907,0.8999000000000024,153250.0,361.963285,43.21113374066535
2023-11-07 12:35:00,2023-11-07 12:35:00,361.1097,-0.0953000000000088,-0.00026383909414324,361.22,360.91,361.36,173584.0,-0.0017715752239722158,0.44999999999998863,173584.0,361.91524,36.4091380358223
2023-11-07 12:30:00,2023-11-07 12:30:00,361.205,0.0161999999999694,4.48518890950366e-05,361.179,361.06,361.54,131704.0,0.00026387390580032534,0.4800000000000182,131704.0,361.86615,31.098198721673015
2023-11-07 12:25:00,2023-11-07 12:25:00,361.1888,0.0988000000000397,0.000273615996012185,361.113,361.0096,361.45,151669.0,-4.485088327914232e-05,0.440400000000011,151669.0,361.8098,31.15492083203948
2023-11-07 12:20:00,2023-11-07 12:20:00,361.09,-0.160000000000025,-0.000442906574394533,361.24,360.76,361.26,211655.0,-0.00027357856998224675,0.5,211655.0,361.7598,27.84712590537808
2023-11-07 12:15:00,2023-11-07 12:15:00,361.25,0.0,0.0,361.2481,361.1,361.4,218189.0,0.0004430046864820963,0.2999999999999545,218189.0,361.71120499999995,32.047046865357714
2023-11-07 12:10:00,2023-11-07 12:10:00,361.25,0.0581000000000245,0.000160856320421428,361.2,360.94,361.42,182386.0,0.0,0.4800000000000182,182386.0,361.661455,32.32989086647693
2023-11-07 12:05:00,2023-11-07 12:05:00,361.1919,-0.523099999999999,-0.00144616618055651,361.73,361.13,361.7599,198416.0,-0.00016084338443073164,0.6299000000000206,198416.0,361.632955,31.88500018059038
2023-11-07 12:00:00,2023-11-07 12:00:00,361.715,0.0149999999999864,4.14708321813281e-05,361.711,361.61,361.87,110522.0,0.0014472128881312734,0.2599999999999909,110522.0,361.606505,40.914217682811724
2023-11-07 11:55:00,2023-11-07 11:55:00,361.7,0.289499999999975,0.000801028193702107,361.421,361.409,361.9,135652.0,-4.146997229016858e-05,0.49099999999998545,135652.0,361.57210499999997,41.56534470685559
2023-11-07 11:50:00,2023-11-07 11:50:00,361.4105,-0.68950000000001,-0.00190417011875175,362.09,361.32,362.2376,199134.0,-0.000800707541841263,0.9175999999999931,199134.0,361.557105,39.55714415533268
2023-11-07 11:45:00,2023-11-07 11:45:00,362.1,0.0900000000000318,0.000248611916797966,362.0058,361.85,362.4,189220.0,0.0019059853553844844,0.5499999999999545,189220.0,361.554895,46.3861572357461
2023-11-07 11:40:00,2023-11-07 11:40:00,362.01,-0.0600000000000023,-0.000165713812246257,362.08,361.82,362.22,175308.0,-0.0002485810179764933,0.4000000000000341,175308.0,361.557895,49.00647212444657
2023-11-07 11:35:00,2023-11-07 11:35:00,362.07,-0.139999999999986,-0.000386516109439238,362.19,361.74,362.25,204493.0,0.00016572754429714762,0.5099999999999909,204493.0,361.575895,50.781738586616726
2023-11-07 11:30:00,2023-11-07 11:30:00,362.21,0.465999999999951,0.00128820381264085,361.75,361.73,362.28,243203.0,0.0003865908260439928,0.5499999999999545,243203.0,361.58389500000004,55.631281044241426
2023-11-07 11:25:00,2023-11-07 11:25:00,361.744,0.30400000000003,0.000841080123948734,361.44,361.44,362.0151,182978.0,-0.0012873747899998244,0.5751000000000204,182978.0,361.57489499999997,52.36490159834778
