Local Date,Local Time,Bid,Ask,High,Low,Open,Refresh Rate,BidNet,BTC_Log_Change,BTC_Bid_ask_spread
2023-04-06 15:55:00,2023-04-06 15:55:00,28048.4,28051.1,28074.41,28026.17,28055.0,658,-6.59999999999854,0.00017823723423005295,2.6999999999970896
2023-04-06 16:00:00,2023-04-06 16:00:00,28026.67,28032.05,28080.89,28022.52,28051.0,697,-21.7300000000032,-0.00014258724581247683,5.380000000001019
2023-04-10 09:30:00,2023-04-10 09:30:00,28268.13,28272.12,28292.0,28260.44,28292.0,629,-23.3600000000006,0.00011488006092434033,3.9899999999979627
2023-04-10 09:35:00,2023-04-10 09:35:00,28252.54,28257.82,28280.33,28238.0,28268.0,785,-15.5900000000001,-0.0008486563451356448,5.279999999998836
2023-04-10 09:40:00,2023-04-10 09:40:00,28251.0,28252.0,28269.5,28227.96,28266.0,811,-1.54000000000087,-7.075388264887889e-05,1.0
2023-04-10 09:45:00,2023-04-10 09:45:00,28241.48,28245.66,28264.78,28230.37,28251.0,644,-9.52000000000044,-0.0005308137499231732,4.180000000000291
2023-04-10 09:50:00,2023-04-10 09:50:00,28221.14,28221.68,28257.2,28214.25,28241.0,787,-20.3400000000001,-0.0003540324330683762,0.5400000000008731
2023-04-10 09:55:00,2023-04-10 09:55:00,28225.11,28230.62,28235.62,28210.66,28226.13,790,3.97000000000116,-0.0005266780990544849,5.509999999998399
2023-04-10 10:00:00,2023-04-10 10:00:00,28219.0,28223.0,28232.02,28177.09,28226.0,938,-6.11000000000058,-4.605672097832585e-06,4.0
2023-04-10 10:05:00,2023-04-10 10:05:00,28242.75,28242.76,28250.0,28201.68,28219.0,731,23.75,-0.0002480290561036564,0.00999999999839929
2023-04-10 10:10:00,2023-04-10 10:10:00,28249.93,28255.79,28250.13,28199.78,28239.75,589,7.18000000000029,0.0007350499589262358,5.860000000000582
2023-04-10 10:15:00,2023-04-10 10:15:00,28263.0,28264.0,28263.3,28210.58,28250.0,686,13.0699999999997,0.0003628976978121406,1.0
2023-04-10 10:20:00,2023-04-10 10:20:00,28271.0,28272.0,28273.98,28249.25,28263.0,491,8.0,0.00046007114219052947,1.0
2023-04-10 10:25:00,2023-04-10 10:25:00,28261.21,28264.43,28272.04,28245.38,28271.0,637,-9.79000000000087,0.0002830155323664027,3.220000000001164
2023-04-10 10:30:00,2023-04-10 10:30:00,28248.91,28251.29,28265.0,28205.04,28261.21,530,-12.2999999999993,-0.0003463512251818054,2.3800000000010186
2023-04-10 10:35:00,2023-04-10 10:35:00,28274.0,28275.0,28283.0,28242.58,28250.0,580,25.0900000000001,-0.00039673544937491673,1.0
2023-04-10 10:40:00,2023-04-10 10:40:00,28309.37,28310.66,28337.75,28268.41,28274.0,675,35.369999999999,0.0008491968523908697,1.2900000000008731
2023-04-10 10:45:00,2023-04-10 10:45:00,28325.37,28327.06,28329.75,28280.0,28311.0,629,16.0,0.0013077672624648075,1.6900000000023283
2023-04-10 10:50:00,2023-04-10 10:50:00,28354.0,28355.0,28356.0,28311.34,28329.75,809,28.630000000001,0.0006620675285865966,1.0
2023-04-10 10:55:00,2023-04-10 10:55:00,28336.0,28339.0,28356.0,28322.89,28349.71,772,-18.0,0.0007043116086534393,3.0
2023-04-10 11:00:00,2023-04-10 11:00:00,28321.0,28324.0,28342.5,28311.28,28336.0,695,-15.0,-0.00048371980406793487,3.0
2023-04-10 11:05:00,2023-04-10 11:05:00,28356.0,28359.0,28377.12,28310.2,28320.0,788,35.0,-0.0005648122149586948,3.0
2023-04-10 11:10:00,2023-04-10 11:10:00,28381.0,28382.0,28385.75,28311.3,28356.65,755,25.0,0.0012933017427279026,1.0
2023-04-10 11:15:00,2023-04-10 11:15:00,28461.0,28465.0,28464.0,28342.1,28379.04,671,80.0,0.0007892739530382729,4.0
2023-04-10 11:20:00,2023-04-10 11:20:00,28459.15,28462.99,28516.0,28406.17,28462.0,1025,-1.84999999999854,0.0029190197401829923,3.8400000000001455
2023-04-10 11:25:00,2023-04-10 11:25:00,28412.0,28415.0,28471.28,28383.37,28456.0,814,-47.1500000000015,-0.00021082961531417006,3.0
2023-04-10 11:30:00,2023-04-10 11:30:00,28431.0,28437.0,28437.19,28382.43,28416.5,757,19.0,-0.0013890722704767151,6.0
2023-04-10 11:35:00,2023-04-10 11:35:00,28398.0,28399.0,28436.92,28373.94,28432.0,690,-33.0,0.0005453090366181396,1.0
2023-04-10 11:40:00,2023-04-10 11:40:00,28445.0,28446.0,28448.28,28373.65,28395.22,669,47.0,-0.001294450269983905,1.0
2023-04-10 11:45:00,2023-04-10 11:45:00,28501.46,28501.47,28579.0,28401.09,28445.0,974,56.4599999999991,0.0017515770602991353,0.010000000002037268
2023-04-10 11:50:00,2023-04-10 11:50:00,28512.0,28513.0,28552.14,28489.71,28520.75,707,10.5400000000009,0.002659494332918908,1.0
2023-04-10 11:55:00,2023-04-10 11:55:00,28486.0,28487.0,28525.0,28452.22,28518.98,638,-26.0,-6.206200487166911e-05,1.0
2023-04-10 12:00:00,2023-04-10 12:00:00,28422.94,28444.25,28488.0,28422.91,28486.0,690,-63.0600000000013,-0.0011570920182635753,21.31000000000131
2023-04-10 12:05:00,2023-04-10 12:05:00,28483.35,28483.9,28488.0,28422.95,28458.0,632,60.4099999999999,-0.000983422388894789,0.5500000000029104
2023-04-10 12:10:00,2023-04-10 12:10:00,28431.0,28433.0,28483.75,28294.48,28481.18,812,-52.3499999999985,0.0008142021462391855,2.0
2023-04-10 12:15:00,2023-04-10 12:15:00,28421.0,28425.0,28452.0,28394.68,28431.0,601,-10.0,-0.0017634191135713255,4.0
2023-04-10 12:20:00,2023-04-10 12:20:00,28429.66,28431.77,28440.0,28391.78,28421.0,661,8.65999999999985,-0.00035179061785443097,2.110000000000582
2023-04-10 12:25:00,2023-04-10 12:25:00,28454.42,28454.43,28462.0,28402.41,28434.0,551,24.7599999999984,0.0004573036751931642,0.010000000002037268
2023-04-10 12:30:00,2023-04-10 12:30:00,28460.88,28461.91,28472.0,28408.27,28454.42,596,6.46000000000276,0.0007178965728699336,1.0299999999988358
2023-04-10 12:35:00,2023-04-10 12:35:00,28529.92,28530.92,28549.0,28425.9,28460.5,770,69.0399999999972,0.00021365223822259667,1.0
2023-04-10 12:40:00,2023-04-10 12:40:00,28540.0,28542.0,28568.0,28482.88,28528.63,759,10.0800000000017,0.0023909834193691745,2.0
2023-04-10 12:45:00,2023-04-10 12:45:00,28585.77,28588.92,28647.0,28512.05,28541.0,950,45.7700000000004,0.00043350553328350524,3.149999999997817
2023-04-10 12:50:00,2023-04-10 12:50:00,28743.17,28753.93,28800.0,28528.14,28583.75,1176,157.399999999998,0.001496724553916036,10.760000000002037
2023-04-10 12:55:00,2023-04-10 12:55:00,28984.0,28985.0,29050.0,28701.88,28755.0,1214,240.830000000002,0.00597329063455,1.0
2023-04-10 13:00:00,2023-04-10 13:00:00,29066.0,29068.0,29170.0,28915.84,28984.0,1128,82.0,0.007932288427058634,2.0
2023-04-10 13:05:00,2023-04-10 13:05:00,29178.0,29180.0,29237.0,29025.75,29065.0,1194,112.0,0.0027907475605378805,2.0
2023-04-10 13:10:00,2023-04-10 13:10:00,29201.75,29204.76,29242.0,29042.5,29148.57,1192,23.75,0.0028711538360993954,3.0099999999983993
2023-04-10 13:15:00,2023-04-10 13:15:00,29192.21,29194.69,29308.0,29106.94,29228.24,1203,-9.54000000000087,0.002729510210074499,2.4799999999995634
2023-04-10 13:20:00,2023-04-10 13:20:00,29108.0,29110.0,29296.55,29098.0,29163.0,1056,-84.2099999999991,-0.002234582692446013,2.0
2023-04-10 13:25:00,2023-04-10 13:25:00,29154.56,29155.2,29207.58,29020.51,29107.0,1073,46.5600000000013,-0.0019220874288871565,0.6399999999994179
2023-04-10 13:30:00,2023-04-10 13:30:00,29120.0,29123.0,29166.0,29023.87,29041.0,1051,-34.5600000000013,-0.002270070452731215,3.0
2023-04-10 13:35:00,2023-04-10 13:35:00,29113.77,29119.44,29298.0,29024.08,29034.81,957,-6.22999999999956,-0.000213169649237448,5.669999999998254
2023-04-10 13:40:00,2023-04-10 13:40:00,29100.0,29101.0,29281.99,29059.04,29166.0,967,-13.7700000000004,0.004508192315187598,1.0
2023-04-10 13:45:00,2023-04-10 13:45:00,29138.0,29140.0,29225.49,29067.8,29097.91,958,38.0,-0.0023372969990419885,2.0
2023-04-10 13:50:00,2023-04-10 13:50:00,29132.0,29134.0,29184.0,29068.31,29082.71,1009,-6.0,-0.0005225107723438518,2.0
2023-04-10 13:55:00,2023-04-10 13:55:00,29117.0,29122.0,29177.97,29072.87,29145.09,852,-15.0,0.0021426199809923326,5.0
2023-04-10 14:00:00,2023-04-10 14:00:00,29185.0,29188.0,29185.0,29092.69,29117.0,1003,68.0,-0.0009642634576451562,3.0
2023-04-10 14:05:00,2023-04-10 14:05:00,29220.0,29221.0,29226.0,29100.0,29187.0,757,35.0,0.0024012086180654475,1.0
2023-04-10 14:10:00,2023-04-10 14:10:00,29215.0,29216.0,29253.0,29136.67,29143.59,833,-5.0,-0.0014884131298556777,1.0
2023-04-10 14:15:00,2023-04-10 14:15:00,29227.39,29230.77,29250.19,29130.96,29215.0,881,12.3899999999994,0.002447284474855804,3.3800000000010186
2023-04-10 14:20:00,2023-04-10 14:20:00,29171.52,29174.33,29227.54,29130.63,29166.0,871,-55.869999999999,-0.0016786287150269358,2.8100000000013097
2023-04-10 14:25:00,2023-04-10 14:25:00,29181.0,29184.0,29205.0,29114.54,29161.75,776,9.47999999999956,-0.0001457282342460451,3.0
2023-04-10 14:30:00,2023-04-10 14:30:00,29164.0,29165.0,29209.0,29125.26,29180.0,788,-17.0,0.0006256240375120489,1.0
2023-04-10 14:35:00,2023-04-10 14:35:00,29213.29,29218.82,29234.0,29128.5,29164.0,887,49.2900000000009,-0.0005484711504557428,5.529999999998836
2023-04-10 14:40:00,2023-04-10 14:40:00,29184.0,29186.0,29239.0,29149.29,29218.5,823,-29.2900000000009,0.0018669983584399818,2.0
2023-04-10 14:45:00,2023-04-10 14:45:00,29185.78,29189.91,29213.0,29147.68,29182.0,678,1.77999999999884,-0.0012499894607930773,4.130000000001019
2023-04-10 14:50:00,2023-04-10 14:50:00,29228.53,29231.93,29250.0,29163.46,29195.0,867,42.75,0.0004453808936702807,3.400000000001455
2023-04-10 14:55:00,2023-04-10 14:55:00,29215.3,29218.17,29234.0,29174.17,29227.5,734,-13.2299999999996,0.0011125851633360276,2.8699999999989814
2023-04-10 15:00:00,2023-04-10 15:00:00,29291.0,29297.0,29302.0,29186.0,29219.0,947,75.7000000000007,-0.000290864296747457,6.0
2023-04-10 15:05:00,2023-04-10 15:05:00,29235.0,29239.0,29310.18,29222.0,29291.0,930,-56.0,0.002461118999919115,4.0
2023-04-10 15:10:00,2023-04-10 15:10:00,29258.39,29259.81,29278.0,29231.77,29235.77,1031,23.3899999999994,-0.001887342028079737,1.4200000000018917
2023-04-10 15:15:00,2023-04-10 15:15:00,29201.0,29204.0,29273.0,29155.46,29260.0,953,-57.3899999999994,0.000828436018049391,3.0
2023-04-10 15:20:00,2023-04-10 15:20:00,29204.0,29205.0,29230.0,29150.08,29191.3,816,3.0,-0.0023506759177126897,1.0
2023-04-10 15:25:00,2023-04-10 15:25:00,29086.0,29087.0,29206.0,29053.46,29204.0,844,-118.0,0.00043496651957366497,1.0
2023-04-10 15:30:00,2023-04-10 15:30:00,29115.0,29117.0,29115.0,29057.77,29081.76,884,29.0,-0.004194512663934204,2.0
2023-04-10 15:35:00,2023-04-10 15:35:00,29158.0,29160.0,29158.0,29070.3,29113.0,960,43.0,0.0010736362861827517,2.0
2023-04-10 15:40:00,2023-04-10 15:40:00,29169.95,29169.96,29169.95,29105.58,29160.0,781,11.9500000000007,0.0016130973243693697,0.00999999999839929
2023-04-10 15:45:00,2023-04-10 15:45:00,29148.62,29153.69,29197.07,29117.8,29161.0,711,-21.3300000000017,3.4292964801709e-05,5.069999999999709
2023-04-10 15:50:00,2023-04-10 15:50:00,29158.56,29170.66,29200.88,29116.45,29148.62,758,9.94000000000233,-0.00042462976730158847,12.099999999998545
2023-04-10 15:55:00,2023-04-10 15:55:00,29211.0,29212.0,29222.0,29160.56,29186.0,749,52.4399999999987,0.0012815719075964828,1.0
2023-04-10 16:00:00,2023-04-10 16:00:00,29196.0,29199.0,29229.0,29160.57,29211.0,709,-15.0,0.000856208419174865,3.0
2023-04-11 09:30:00,2023-04-11 09:30:00,30196.0,30197.0,30196.0,30099.13,30144.95,632,52.0099999999984,-0.000101172691089144,1.0
2023-04-11 09:35:00,2023-04-11 09:35:00,30204.0,30206.0,30209.0,30119.37,30152.4,988,8.0,0.0002471087050396687,2.0
2023-04-11 09:40:00,2023-04-11 09:40:00,30188.0,30189.0,30222.0,30140.01,30204.0,951,-16.0,0.0017098439460052543,1.0
2023-04-11 09:45:00,2023-04-11 09:45:00,30182.83,30188.1,30216.65,30121.98,30199.75,872,-5.16999999999825,-0.00014071974031458698,5.269999999996799
2023-04-11 09:50:00,2023-04-11 09:50:00,30183.0,30189.0,30204.0,30120.56,30147.73,862,0.169999999998254,-0.0017240160777093672,6.0
2023-04-11 09:55:00,2023-04-11 09:55:00,30164.65,30169.16,30196.0,30136.44,30183.0,741,-18.3499999999985,0.001169221854868122,4.509999999998399
2023-04-11 10:00:00,2023-04-11 10:00:00,30280.0,30281.0,30280.0,30155.55,30176.75,1017,115.349999999999,-0.00020709164707733777,1.0
2023-04-11 10:05:00,2023-04-11 10:05:00,30161.93,30168.81,30301.5,30146.37,30278.0,904,-118.07,0.0033496158587409857,6.880000000001019
2023-04-11 10:10:00,2023-04-11 10:10:00,30248.22,30259.03,30301.5,30157.95,30299.0,941,86.2900000000009,0.000693332480685432,10.809999999997672
2023-04-11 10:15:00,2023-04-11 10:15:00,30256.0,30257.0,30281.0,30201.06,30248.0,840,7.77999999999884,-0.0016846420817407555,1.0
2023-04-11 10:20:00,2023-04-11 10:20:00,30218.68,30221.32,30267.03,30157.89,30253.13,762,-37.3199999999997,0.00016958360983663733,2.639999999999418
2023-04-11 10:25:00,2023-04-11 10:25:00,30236.91,30246.36,30299.64,30157.31,30157.31,694,18.2299999999996,-0.0031723020178974163,9.450000000000728
2023-04-11 10:30:00,2023-04-11 10:30:00,30259.73,30262.57,30265.03,30189.32,30232.68,686,22.8199999999997,0.0024961103366019674,2.8400000000001455
2023-04-11 10:35:00,2023-04-11 10:35:00,30238.0,30238.01,30277.96,30170.17,30244.5,600,-21.7299999999996,0.00039089124692991974,0.00999999999839929
2023-04-11 10:40:00,2023-04-11 10:40:00,30104.0,30109.0,30274.16,30092.38,30205.0,1027,-134.0,-0.0013068761733983482,5.0
2023-04-11 10:45:00,2023-04-11 10:45:00,30044.0,30052.0,30219.1,30002.93,30219.1,1060,-60.0,0.00046670120881982073,8.0
2023-04-11 10:50:00,2023-04-11 10:50:00,30233.09,30239.2,30234.74,30007.0,30044.0,850,189.09,-0.0058112009757591105,6.110000000000582
2023-04-11 10:55:00,2023-04-11 10:55:00,30065.0,30073.0,30233.62,30053.55,30088.77,674,-168.09,0.0014890386147897797,8.0
2023-04-11 11:00:00,2023-04-11 11:00:00,30085.0,30088.0,30220.01,30053.55,30063.0,763,20.0,-0.0008568326942536775,3.0
2023-04-11 11:05:00,2023-04-11 11:05:00,30106.0,30109.0,30208.06,30047.79,30085.0,837,21.0,0.0007315289280136218,3.0
2023-04-11 11:10:00,2023-04-11 11:10:00,30112.81,30119.31,30144.77,30082.51,30122.69,784,6.81000000000131,0.0012519997004789409,6.5
2023-04-11 11:15:00,2023-04-11 11:15:00,30234.0,30239.0,30271.0,30069.15,30113.42,1019,121.189999999999,-0.0003077888022045726,5.0
2023-04-11 11:20:00,2023-04-11 11:20:00,30220.0,30221.0,30253.0,30068.56,30077.58,694,-14.0,-0.0011908758530558981,1.0
2023-04-11 11:25:00,2023-04-11 11:25:00,30201.0,30205.0,30223.0,30024.01,30220.0,720,-19.0,0.004723913127060064,4.0
2023-04-11 11:30:00,2023-04-11 11:30:00,30068.82,30072.16,30233.0,30063.05,30079.05,778,-132.18,-0.0046750407084989645,3.3400000000001455
2023-04-11 11:35:00,2023-04-11 11:35:00,30072.66,30077.22,30225.0,30051.17,30203.32,777,3.84000000000015,0.004122935977289312,4.56000000000131
2023-04-11 11:40:00,2023-04-11 11:40:00,30197.0,30198.0,30200.0,30060.82,30181.0,623,124.34,-0.0007392647964409288,1.0
2023-04-11 11:45:00,2023-04-11 11:45:00,30073.87,30078.91,30213.0,30065.95,30197.0,650,-123.130000000001,0.0005299943812159178,5.040000000000873
2023-04-11 11:50:00,2023-04-11 11:50:00,30113.13,30117.88,30232.0,30067.26,30201.75,636,39.260000000002,0.0001572880236691487,4.75
2023-04-11 11:55:00,2023-04-11 11:55:00,30124.62,30128.77,30254.0,30112.08,30232.0,637,11.489999999998,0.0010010963253600435,4.150000000001455
2023-04-11 12:00:00,2023-04-11 12:00:00,30232.32,30243.02,30266.07,30118.23,30125.05,565,107.700000000001,-0.0035439144867088833,10.700000000000728
2023-04-11 12:05:00,2023-04-11 12:05:00,30240.0,30241.0,30248.0,30174.15,30224.0,630,7.68000000000029,0.003279259198674774,1.0
2023-04-11 12:10:00,2023-04-11 12:10:00,30213.72,30215.3,30267.0,30174.15,30230.07,652,-26.2799999999988,0.0002008136100811408,1.5799999999981083
2023-04-11 12:15:00,2023-04-11 12:15:00,30240.0,30241.0,30289.0,30201.35,30265.0,758,26.2799999999988,0.001154804974415806,1.0
2023-04-11 12:20:00,2023-04-11 12:20:00,30199.33,30199.99,30241.25,30098.98,30240.0,884,-40.6699999999983,-0.0008263780323183243,0.6599999999998545
2023-04-11 12:25:00,2023-04-11 12:25:00,30200.0,30206.0,30220.98,30141.96,30186.0,802,0.669999999998254,-0.0017873105740957515,6.0
2023-04-11 12:30:00,2023-04-11 12:30:00,30234.0,30237.0,30234.0,30161.17,30202.0,720,34.0,0.0005299066163608821,3.0
2023-04-11 12:35:00,2023-04-11 12:35:00,30256.0,30261.0,30260.0,30170.15,30231.0,666,22.0,0.0009597406127775883,5.0
2023-04-11 12:40:00,2023-04-11 12:40:00,30159.0,30160.0,30260.0,30152.31,30256.0,762,-97.0,0.0008266239497266131,1.0
2023-04-11 12:45:00,2023-04-11 12:45:00,30197.24,30202.43,30223.0,30147.99,30159.0,632,38.2400000000016,-0.0032111258247089275,5.18999999999869
2023-04-11 12:50:00,2023-04-11 12:50:00,30208.07,30210.26,30220.0,30145.84,30215.02,751,10.8299999999981,0.0018557656447961172,2.1899999999986903
2023-04-11 12:55:00,2023-04-11 12:55:00,30218.22,30224.32,30222.61,30145.85,30173.42,644,10.1500000000015,-0.0013777473496710748,6.099999999998545
2023-04-11 13:00:00,2023-04-11 13:00:00,30238.79,30241.33,30242.49,30129.12,30186.25,748,20.5699999999997,0.0004251183014494455,2.540000000000873
2023-04-11 13:05:00,2023-04-11 13:05:00,30233.07,30239.29,30262.9,30087.09,30152.0,935,-5.72000000000116,-0.0011352667231328685,6.220000000001164
2023-04-11 13:10:00,2023-04-11 13:10:00,30227.16,30228.84,30239.34,30093.46,30128.75,806,-5.90999999999985,-0.0007713905733719935,1.680000000000291
2023-04-11 13:15:00,2023-04-11 13:15:00,30236.75,30239.23,30236.75,30114.89,30228.75,613,9.59000000000015,0.0033135928923210575,2.4799999999995634
2023-04-11 13:20:00,2023-04-11 13:20:00,30130.0,30133.0,30250.82,30103.47,30136.64,531,-106.75,-0.0030517510608791282,3.0
2023-04-11 13:25:00,2023-04-11 13:25:00,30151.0,30152.0,30266.94,30069.0,30130.0,801,21.0,-0.000220354080694316,1.0
2023-04-11 13:30:00,2023-04-11 13:30:00,30181.0,30183.0,30287.19,30126.55,30261.57,578,30.0,0.004357237546906842,2.0
2023-04-11 13:35:00,2023-04-11 13:35:00,30159.0,30163.0,30260.09,30139.63,30181.0,624,-22.0,-0.0026660033721739814,4.0
2023-04-11 13:40:00,2023-04-11 13:40:00,30182.04,30184.48,30204.29,30132.94,30161.75,620,23.0400000000009,-0.0006380219878282709,2.4399999999986903
2023-04-11 13:45:00,2023-04-11 13:45:00,30193.0,30198.0,30204.0,30148.54,30176.0,615,10.9599999999991,0.00047234112193239683,5.0
2023-04-11 13:50:00,2023-04-11 13:50:00,30187.46,30194.93,30228.0,30163.7,30194.0,760,-5.54000000000087,0.0005963226944972542,7.470000000001164
2023-04-11 13:55:00,2023-04-11 13:55:00,30222.61,30225.62,30227.0,30180.54,30216.5,720,35.1500000000015,0.0007449036521929816,3.0099999999983993
2023-04-11 14:00:00,2023-04-11 14:00:00,30235.0,30239.0,30249.0,30192.68,30223.5,647,12.3899999999994,0.00023163468005620537,4.0
2023-04-11 14:05:00,2023-04-11 14:05:00,30251.98,30251.99,30251.98,30202.62,30243.16,664,16.9799999999996,0.0006502757285679775,0.010000000002037268
2023-04-11 14:10:00,2023-04-11 14:10:00,30197.18,30200.67,30263.26,30189.05,30232.0,606,-54.7999999999993,-0.0003690771591735036,3.4899999999979627
2023-04-11 14:15:00,2023-04-11 14:15:00,30156.93,30166.56,30269.25,30156.93,30243.81,725,-40.25,0.0003905693913030429,9.630000000001019
2023-04-11 14:20:00,2023-04-11 14:20:00,30213.04,30218.13,30267.0,30156.96,30242.0,655,56.1100000000006,-5.984874801351048e-05,5.0900000000001455
2023-04-11 14:25:00,2023-04-11 14:25:00,30205.17,30205.73,30232.0,30157.17,30223.5,516,-7.87000000000262,-0.0006119192126839073,0.5600000000013097
2023-04-11 14:30:00,2023-04-11 14:30:00,30194.06,30196.82,30215.75,30160.26,30180.93,595,-11.1099999999969,-0.0014094995035224271,2.7599999999983993
2023-04-11 14:35:00,2023-04-11 14:35:00,30208.72,30209.39,30239.0,30137.25,30206.0,702,14.6599999999999,0.0008303121698789035,0.6699999999982538
2023-04-11 14:40:00,2023-04-11 14:40:00,30221.0,30222.0,30224.0,30121.15,30175.88,527,12.2799999999988,-0.000997650371211328,1.0
2023-04-11 14:45:00,2023-04-11 14:45:00,30219.0,30221.0,30221.0,30118.36,30221.0,516,-2.0,0.001494117192602304,2.0
2023-04-11 14:50:00,2023-04-11 14:50:00,30251.0,30252.0,30253.0,30121.28,30219.0,596,32.0,-6.618133688720477e-05,1.0
2023-04-11 14:55:00,2023-04-11 14:55:00,30245.0,30247.0,30257.0,30145.72,30248.0,470,-6.0,0.0009592009599779843,2.0
2023-04-11 15:00:00,2023-04-11 15:00:00,30262.0,30263.0,30262.0,30090.15,30245.0,474,17.0,-9.918502975411866e-05,1.0
2023-04-11 15:05:00,2023-04-11 15:05:00,30233.0,30234.0,30273.25,30099.27,30106.81,675,-29.0,-0.004579489546603403,1.0
2023-04-11 15:10:00,2023-04-11 15:10:00,30186.15,30186.26,30259.25,30164.59,30234.25,567,-46.8499999999985,0.004223995716464619,0.1099999999969441
2023-04-11 15:15:00,2023-04-11 15:15:00,30282.54,30283.55,30293.75,30150.04,30251.25,655,96.3899999999994,0.0005621182084179818,1.0099999999983993
2023-04-11 15:20:00,2023-04-11 15:20:00,30489.0,30493.0,30574.0,30157.7,30157.92,1068,206.459999999999,-0.0030899306928734703,4.0
2023-04-11 15:25:00,2023-04-11 15:25:00,30428.82,30430.4,30505.0,30390.15,30489.0,719,-60.1800000000003,0.010918387579455839,1.5800000000017462
2023-04-11 15:30:00,2023-04-11 15:30:00,30457.0,30465.0,30479.0,30397.72,30425.25,586,28.1800000000003,-0.002093107057037655,8.0
2023-04-11 15:35:00,2023-04-11 15:35:00,30391.0,30397.0,30464.0,30348.51,30458.0,602,-66.0,0.0010758296627977396,6.0
2023-04-11 15:40:00,2023-04-11 15:40:00,30417.0,30426.0,30423.0,30223.83,30391.0,581,26.0,-0.002202173481133667,9.0
2023-04-11 15:45:00,2023-04-11 15:45:00,30227.52,30233.65,30421.0,30185.5,30417.0,814,-189.48,0.0008551506901869506,6.130000000001019
2023-04-11 15:50:00,2023-04-11 15:50:00,30255.0,30264.0,30300.0,30135.3,30221.0,944,27.4799999999996,-0.006464615673011457,9.0
2023-04-11 15:55:00,2023-04-11 15:55:00,30193.0,30197.0,30272.02,30168.25,30206.2,743,-62.0,-0.0004898456422252429,4.0
2023-04-11 16:00:00,2023-04-11 16:00:00,30157.0,30158.0,30272.61,30147.75,30270.49,677,-36.0,0.0021261092238256812,1.0
2023-04-12 09:30:00,2023-04-12 09:30:00,30207.47,30210.14,30227.58,30168.0,30224.0,844,-25.8999999999978,-0.0013721391815516148,2.6699999999982538
2023-04-12 09:35:00,2023-04-12 09:35:00,30187.0,30190.0,30250.0,30165.88,30197.0,1032,-20.4700000000012,-0.000893729060995038,3.0
2023-04-12 09:40:00,2023-04-12 09:40:00,30195.0,30197.0,30247.0,30173.97,30188.0,934,8.0,-0.0002980872755366791,2.0
2023-04-12 09:45:00,2023-04-12 09:45:00,30138.7,30143.07,30229.24,30120.3,30195.0,995,-56.2999999999993,0.0002318533372425481,4.369999999998981
2023-04-12 09:50:00,2023-04-12 09:50:00,30060.49,30067.16,30155.38,29988.43,30139.0,1119,-78.2099999999991,-0.0018563336122654785,6.669999999998254
2023-04-12 09:55:00,2023-04-12 09:55:00,30093.38,30098.36,30111.79,30038.1,30055.0,936,32.8899999999994,-0.0027909776564736775,4.979999999999563
2023-04-12 10:00:00,2023-04-12 10:00:00,30084.0,30085.0,30114.3,30063.88,30098.0,792,-9.38000000000102,0.0014296878734014898,1.0
2023-04-12 10:05:00,2023-04-12 10:05:00,30174.33,30179.89,30174.41,30047.43,30084.0,1011,90.3300000000017,-0.0004652554003702234,5.559999999997672
2023-04-12 10:10:00,2023-04-12 10:10:00,30182.0,30183.0,30236.0,30127.0,30165.0,982,7.66999999999825,0.0026888429285683016,1.0
2023-04-12 10:15:00,2023-04-12 10:15:00,30155.78,30162.95,30213.47,30148.0,30195.5,898,-26.2200000000012,0.0010105947629927487,7.170000000001892
2023-04-12 10:20:00,2023-04-12 10:20:00,30138.0,30139.0,30199.37,30127.0,30156.0,882,-17.7799999999988,-0.0013089983062622651,1.0
2023-04-12 10:25:00,2023-04-12 10:25:00,30174.0,30179.0,30193.0,30129.09,30138.0,857,36.0,-0.0005970743534927813,5.0
2023-04-12 10:30:00,2023-04-12 10:30:00,30234.0,30235.0,30236.7,30136.0,30174.0,1022,60.0,0.0011937924219200292,1.0
2023-04-12 10:35:00,2023-04-12 10:35:00,30130.0,30134.0,30287.14,30129.0,30233.0,976,-104.0,0.001953416615994698,4.0
2023-04-12 10:40:00,2023-04-12 10:40:00,30127.0,30128.0,30150.24,30104.0,30132.11,913,-3.0,-0.003342662473083468,1.0
2023-04-12 10:45:00,2023-04-12 10:45:00,30129.38,30134.23,30167.0,30113.87,30124.6,873,2.38000000000102,-0.00024926684642715866,4.849999999998545
2023-04-12 10:50:00,2023-04-12 10:50:00,30149.0,30153.0,30169.71,30128.0,30129.59,883,19.619999999999,0.00016563163529082612,4.0
2023-04-12 10:55:00,2023-04-12 10:55:00,30102.0,30106.34,30193.0,30099.0,30155.38,878,-47.0,0.0008556030325075612,4.3400000000001455
2023-04-12 11:00:00,2023-04-12 11:00:00,30047.0,30051.0,30115.43,30047.0,30099.0,844,-55.0,-0.0018713997705796105,4.0
2023-04-12 11:05:00,2023-04-12 11:05:00,30080.0,30080.01,30096.82,30047.0,30047.0,831,33.0,-0.001729126224724398,0.00999999999839929
2023-04-12 11:10:00,2023-04-12 11:10:00,29980.1,29983.7,30085.27,29970.49,30066.0,1032,-99.9000000000015,0.0006321428187816317,3.600000000002183
2023-04-12 11:15:00,2023-04-12 11:15:00,29819.0,29826.0,29998.52,29630.55,29990.0,1204,-161.099999999999,-0.0025309724447248423,7.0
